,fuzzer,edges_count,time
0,fuzzer_global,14,0
1,fuzzer_global,14,1
2,fuzzer_global,14,2
3,fuzzer_global,14,3
4,fuzzer_global,15,4
5,fuzzer_global,15,5
6,fuzzer_global,15,6
7,fuzzer_global,15,7
8,fuzzer_global,111,8
9,fuzzer_global,151,9
10,fuzzer_global,176,10
11,fuzzer_global,197,11
12,fuzzer_global,214,12
13,fuzzer_global,219,13
14,fuzzer_global,230,14
15,fuzzer_global,233,15
16,fuzzer_global,242,16
17,fuzzer_global,254,17
18,fuzzer_global,257,18
19,fuzzer_global,262,19
20,fuzzer_global,262,20
21,fuzzer_global,266,21
22,fuzzer_global,276,22
23,fuzzer_global,277,23
24,fuzzer_global,280,24
25,fuzzer_global,280,25
26,fuzzer_global,280,26
27,fuzzer_global,284,27
28,fuzzer_global,286,28
29,fuzzer_global,287,29
30,fuzzer_global,288,30
31,fuzzer_global,290,31
32,fuzzer_global,290,32
33,fuzzer_global,291,33
34,fuzzer_global,292,34
35,fuzzer_global,292,35
36,fuzzer_global,293,36
37,fuzzer_global,293,37
38,fuzzer_global,294,38
39,fuzzer_global,296,39
40,fuzzer_global,297,40
41,fuzzer_global,298,41
42,fuzzer_global,298,42
43,fuzzer_global,298,43
44,fuzzer_global,298,44
45,fuzzer_global,299,45
46,fuzzer_global,300,46
47,fuzzer_global,300,47
48,fuzzer_global,300,48
49,fuzzer_global,300,49
50,fuzzer_global,300,50
51,fuzzer_global,300,51
52,fuzzer_global,300,52
53,fuzzer_global,301,53
54,fuzzer_global,304,54
55,fuzzer_global,304,55
56,fuzzer_global,317,56
57,fuzzer_global,322,57
58,fuzzer_global,325,58
59,fuzzer_global,331,59
60,fuzzer_global,333,60
61,fuzzer_global,338,61
62,fuzzer_global,341,62
63,fuzzer_global,343,63
64,fuzzer_global,346,64
65,fuzzer_global,346,65
66,fuzzer_global,348,66
67,fuzzer_global,352,67
68,fuzzer_global,359,68
69,fuzzer_global,363,69
70,fuzzer_global,364,70
71,fuzzer_global,365,71
72,fuzzer_global,369,72
73,fuzzer_global,372,73
74,fuzzer_global,375,74
75,fuzzer_global,376,75
76,fuzzer_global,385,76
77,fuzzer_global,386,77
78,fuzzer_global,386,78
79,fuzzer_global,386,79
80,fuzzer_global,386,80
81,fuzzer_global,387,81
82,fuzzer_global,387,82
83,fuzzer_global,388,83
84,fuzzer_global,388,84
85,fuzzer_global,388,85
86,fuzzer_global,396,86
87,fuzzer_global,406,87
88,fuzzer_global,408,88
89,fuzzer_global,408,89
90,fuzzer_global,410,90
91,fuzzer_global,410,91
92,fuzzer_global,411,92
93,fuzzer_global,411,93
94,fuzzer_global,411,94
95,fuzzer_global,411,95
96,fuzzer_global,412,96
97,fuzzer_global,413,97
98,fuzzer_global,414,98
99,fuzzer_global,414,99
100,fuzzer_global,414,100
101,fuzzer_global,414,101
102,fuzzer_global,415,102
103,fuzzer_global,417,103
104,fuzzer_global,418,104
105,fuzzer_global,420,105
106,fuzzer_global,421,106
107,fuzzer_global,426,107
108,fuzzer_global,427,108
109,fuzzer_global,429,109
110,fuzzer_global,430,110
111,fuzzer_global,432,111
112,fuzzer_global,432,112
113,fuzzer_global,432,113
114,fuzzer_global,432,114
115,fuzzer_global,433,115
116,fuzzer_global,433,116
117,fuzzer_global,433,117
118,fuzzer_global,434,118
119,fuzzer_global,434,119
120,fuzzer_global,434,120
121,fuzzer_global,434,121
122,fuzzer_global,434,122
123,fuzzer_global,435,123
124,fuzzer_global,435,124
125,fuzzer_global,435,125
126,fuzzer_global,435,126
127,fuzzer_global,435,127
128,fuzzer_global,436,128
129,fuzzer_global,437,129
130,fuzzer_global,438,130
131,fuzzer_global,440,131
132,fuzzer_global,441,132
133,fuzzer_global,441,133
134,fuzzer_global,443,134
135,fuzzer_global,444,135
136,fuzzer_global,444,136
137,fuzzer_global,445,137
138,fuzzer_global,445,138
139,fuzzer_global,446,139
140,fuzzer_global,446,140
141,fuzzer_global,446,141
142,fuzzer_global,446,142
143,fuzzer_global,447,143
144,fuzzer_global,447,144
145,fuzzer_global,447,145
146,fuzzer_global,447,146
147,fuzzer_global,447,147
148,fuzzer_global,447,148
149,fuzzer_global,447,149
150,fuzzer_global,447,150
151,fuzzer_global,447,151
152,fuzzer_global,450,152
153,fuzzer_global,451,153
154,fuzzer_global,454,154
155,fuzzer_global,455,155
156,fuzzer_global,455,156
157,fuzzer_global,455,157
158,fuzzer_global,456,158
159,fuzzer_global,456,159
160,fuzzer_global,457,160
161,fuzzer_global,458,161
162,fuzzer_global,458,162
163,fuzzer_global,458,163
164,fuzzer_global,458,164
165,fuzzer_global,458,165
166,fuzzer_global,458,166
167,fuzzer_global,458,167
168,fuzzer_global,458,168
169,fuzzer_global,458,169
170,fuzzer_global,458,170
171,fuzzer_global,458,171
172,fuzzer_global,458,172
173,fuzzer_global,458,173
174,fuzzer_global,460,174
175,fuzzer_global,461,175
176,fuzzer_global,463,176
177,fuzzer_global,472,177
178,fuzzer_global,472,178
179,fuzzer_global,474,179
180,fuzzer_global,478,180
181,fuzzer_global,480,181
182,fuzzer_global,483,182
183,fuzzer_global,484,183
184,fuzzer_global,484,184
185,fuzzer_global,487,185
186,fuzzer_global,487,186
187,fuzzer_global,493,187
188,fuzzer_global,494,188
189,fuzzer_global,495,189
190,fuzzer_global,495,190
191,fuzzer_global,495,191
192,fuzzer_global,495,192
193,fuzzer_global,495,193
194,fuzzer_global,495,194
195,fuzzer_global,496,195
196,fuzzer_global,498,196
197,fuzzer_global,498,197
198,fuzzer_global,498,198
199,fuzzer_global,499,199
200,fuzzer_global,499,200
201,fuzzer_global,499,201
202,fuzzer_global,499,202
203,fuzzer_global,499,203
204,fuzzer_global,499,204
205,fuzzer_global,499,205
206,fuzzer_global,500,206
207,fuzzer_global,500,207
208,fuzzer_global,501,208
209,fuzzer_global,501,209
210,fuzzer_global,503,210
211,fuzzer_global,503,211
212,fuzzer_global,503,212
213,fuzzer_global,504,213
214,fuzzer_global,504,214
215,fuzzer_global,504,215
216,fuzzer_global,505,216
217,fuzzer_global,505,217
218,fuzzer_global,505,218
219,fuzzer_global,506,219
220,fuzzer_global,506,220
221,fuzzer_global,506,221
222,fuzzer_global,506,222
223,fuzzer_global,506,223
224,fuzzer_global,506,224
225,fuzzer_global,506,225
226,fuzzer_global,506,226
227,fuzzer_global,506,227
228,fuzzer_global,506,228
229,fuzzer_global,507,229
230,fuzzer_global,507,230
231,fuzzer_global,507,231
232,fuzzer_global,508,232
233,fuzzer_global,508,233
234,fuzzer_global,508,234
235,fuzzer_global,508,235
236,fuzzer_global,508,236
237,fuzzer_global,508,237
238,fuzzer_global,508,238
239,fuzzer_global,508,239
240,fuzzer_global,508,240
241,fuzzer_global,508,241
242,fuzzer_global,508,242
243,fuzzer_global,508,243
244,fuzzer_global,508,244
245,fuzzer_global,508,245
246,fuzzer_global,508,246
247,fuzzer_global,508,247
248,fuzzer_global,508,248
249,fuzzer_global,508,249
250,fuzzer_global,508,250
251,fuzzer_global,508,251
252,fuzzer_global,508,252
253,fuzzer_global,508,253
254,fuzzer_global,508,254
255,fuzzer_global,508,255
256,fuzzer_global,508,256
257,fuzzer_global,508,257
258,fuzzer_global,509,258
259,fuzzer_global,509,259
260,fuzzer_global,509,260
261,fuzzer_global,509,261
262,fuzzer_global,509,262
263,fuzzer_global,509,263
264,fuzzer_global,509,264
265,fuzzer_global,509,265
266,fuzzer_global,509,266
267,fuzzer_global,509,267
268,fuzzer_global,509,268
269,fuzzer_global,509,269
270,fuzzer_global,510,270
271,fuzzer_global,510,271
272,fuzzer_global,511,272
273,fuzzer_global,512,273
274,fuzzer_global,512,274
275,fuzzer_global,512,275
276,fuzzer_global,512,276
277,fuzzer_global,512,277
278,fuzzer_global,512,278
279,fuzzer_global,513,279
280,fuzzer_global,514,280
281,fuzzer_global,515,281
282,fuzzer_global,516,282
283,fuzzer_global,517,283
284,fuzzer_global,517,284
285,fuzzer_global,518,285
286,fuzzer_global,518,286
287,fuzzer_global,518,287
288,fuzzer_global,518,288
289,fuzzer_global,518,289
290,fuzzer_global,518,290
291,fuzzer_global,518,291
292,fuzzer_global,518,292
293,fuzzer_global,518,293
294,fuzzer_global,518,294
295,fuzzer_global,518,295
296,fuzzer_global,518,296
297,fuzzer_global,518,297
298,fuzzer_global,518,298
299,fuzzer_global,518,299
300,fuzzer_global,518,300
301,fuzzer_global,518,301
302,fuzzer_global,518,302
303,fuzzer_global,518,303
304,fuzzer_global,518,304
305,fuzzer_global,518,305
306,fuzzer_global,518,306
307,fuzzer_global,518,307
308,fuzzer_global,518,308
309,fuzzer_global,518,309
310,fuzzer_global,518,310
311,fuzzer_global,518,311
312,fuzzer_global,518,312
313,fuzzer_global,519,313
314,fuzzer_global,519,314
315,fuzzer_global,519,315
316,fuzzer_global,519,316
317,fuzzer_global,519,317
318,fuzzer_global,519,318
319,fuzzer_global,520,319
320,fuzzer_global,520,320
321,fuzzer_global,520,321
322,fuzzer_global,520,322
323,fuzzer_global,522,323
324,fuzzer_global,522,324
325,fuzzer_global,522,325
326,fuzzer_global,522,326
327,fuzzer_global,522,327
328,fuzzer_global,523,328
329,fuzzer_global,523,329
330,fuzzer_global,523,330
331,fuzzer_global,523,331
332,fuzzer_global,523,332
333,fuzzer_global,523,333
334,fuzzer_global,524,334
335,fuzzer_global,524,335
336,fuzzer_global,524,336
337,fuzzer_global,524,337
338,fuzzer_global,524,338
339,fuzzer_global,524,339
340,fuzzer_global,524,340
341,fuzzer_global,525,341
342,fuzzer_global,526,342
343,fuzzer_global,526,343
344,fuzzer_global,527,344
345,fuzzer_global,527,345
346,fuzzer_global,527,346
347,fuzzer_global,527,347
348,fuzzer_global,527,348
349,fuzzer_global,527,349
350,fuzzer_global,527,350
351,fuzzer_global,527,351
352,fuzzer_global,527,352
353,fuzzer_global,527,353
354,fuzzer_global,527,354
355,fuzzer_global,527,355
356,fuzzer_global,527,356
357,fuzzer_global,527,357
358,fuzzer_global,527,358
359,fuzzer_global,527,359
360,fuzzer_global,527,360
361,fuzzer_global,527,361
362,fuzzer_global,527,362
363,fuzzer_global,527,363
364,fuzzer_global,527,364
365,fuzzer_global,528,365
366,fuzzer_global,528,366
367,fuzzer_global,528,367
368,fuzzer_global,528,368
369,fuzzer_global,528,369
370,fuzzer_global,528,370
371,fuzzer_global,528,371
372,fuzzer_global,528,372
373,fuzzer_global,528,373
374,fuzzer_global,528,374
375,fuzzer_global,528,375
376,fuzzer_global,528,376
377,fuzzer_global,528,377
