,benchmark,fuzzer_combination,expid,edge
0,mp42aac,fcb,16,79869-79872
1,mp42aac,fcb,16,110-118
2,mp42aac,fcb,16,52061-52188
3,mp42aac,fcb,16,43581-43615
4,mp42aac,fcb,16,52051-52061
5,mp42aac,fcb,16,53513-53521
6,mp42aac,fcb,16,24974-24985
7,mp42aac,fcb,16,6996-7016
8,mp42aac,fcb,16,17964-18089
9,mp42aac,fcb,16,117022-117039
10,mp42aac,fcb,16,77447-77472
11,mp42aac,fcb,16,49727-49735
12,mp42aac,fcb,16,141-148
13,mp42aac,fcb,16,52034-52043
14,mp42aac,fcb,16,5384-5389
15,mp42aac,fcb,16,25377-25452
16,mp42aac,fcb,16,5189-5241
17,mp42aac,fcb,16,96990-97028
18,mp42aac,fcb,16,79592-79595
19,mp42aac,fcb,16,38434-38457
20,mp42aac,fcb,16,52803-52823
21,mp42aac,fcb,16,118340-118510
22,mp42aac,fcb,16,77597-77695
23,mp42aac,fcb,16,94705-94718
24,mp42aac,fcb,16,52488-52744
25,mp42aac,fcb,16,52702-52706
26,mp42aac,fcb,16,81692-81767
27,mp42aac,fcb,16,80315-80320
28,mp42aac,fcb,16,52599-52630
29,mp42aac,fcb,16,26471-26562
30,mp42aac,fcb,16,28118-28120
31,mp42aac,fcb,16,38568-38570
32,mp42aac,fcb,16,6716-6719
33,mp42aac,fcb,16,52664-52681
34,mp42aac,fcb,16,14461-14517
35,mp42aac,fcb,16,29238-29243
36,mp42aac,fcb,16,110168-110206
37,mp42aac,fcb,16,77451-77459
38,mp42aac,fcb,16,94325-94347
39,mp42aac,fcb,16,119578-119685
40,mp42aac,fcb,16,30009-30022
41,mp42aac,fcb,16,71915-71919
42,mp42aac,fcb,16,82499-82518
43,mp42aac,fcb,16,77839-77862
44,mp42aac,fcb,16,52040-52043
45,mp42aac,fcb,16,1156-1170
46,mp42aac,fcb,16,94529-94531
47,mp42aac,fcb,16,26504-26508
48,mp42aac,fcb,16,29312-29363
49,mp42aac,fcb,16,25118-25141
50,mp42aac,fcb,16,49752-50414
51,mp42aac,fcb,16,2881-2894
52,mp42aac,fcb,16,126051-126073
53,mp42aac,fcb,16,49800-49807
54,mp42aac,fcb,16,52100-52105
55,mp42aac,fcb,16,7777-7782
56,mp42aac,fcb,16,78805-78810
57,mp42aac,fcb,16,119347-119352
58,mp42aac,fcb,16,116656-116661
59,mp42aac,fcb,16,598-643
60,mp42aac,fcb,16,50790-51004
61,mp42aac,fcb,16,76018-76021
62,mp42aac,fcb,16,120496-120518
63,mp42aac,fcb,16,120584-120617
64,mp42aac,fcb,16,118238-118243
65,mp42aac,fcb,16,52611-52624
66,mp42aac,fcb,16,119501-119506
67,mp42aac,fcb,16,116949-116971
68,mp42aac,fcb,16,50899-50919
69,mp42aac,fcb,16,96547-96575
70,mp42aac,fcb,16,48743-48790
71,mp42aac,fcb,16,51153-51165
72,mp42aac,fcb,16,81116-81129
73,mp42aac,fcb,16,78998-79012
74,mp42aac,fcb,16,20480-20487
75,mp42aac,fcb,16,118540-118555
76,mp42aac,fcb,16,48205-48220
77,mp42aac,fcb,16,38463-38486
78,mp42aac,fcb,16,120385-120391
79,mp42aac,fcb,16,85950-85955
80,mp42aac,fcb,16,96325-96331
81,mp42aac,fcb,16,49752-49995
82,mp42aac,fcb,16,79944-79985
83,mp42aac,fcb,16,20170-20191
84,mp42aac,fcb,16,94917-94933
85,mp42aac,fcb,16,619-646
86,mp42aac,fcb,16,3993-4031
87,mp42aac,fcb,16,77520-77679
88,mp42aac,fcb,16,54058-54225
89,mp42aac,fcb,16,50618-50625
90,mp42aac,fcb,16,77625-77679
91,mp42aac,fcb,16,48861-48863
92,mp42aac,fcb,16,78794-78832
93,mp42aac,fcb,16,49849-51009
