,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
2743,1574,189237655,fairfuzz-0-exid23,fairfuzz,381,53448a66f724036f045b5393fcd055f56b89f0257388817d2e0720e0e1a45f70,crash,2743,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fcb,nm
4232,1574,189237655,fairfuzz-0-exid23,fairfuzz,381,53448a66f724036f045b5393fcd055f56b89f0257388817d2e0720e0e1a45f70,crash,4232,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fcb,nm
1277,1574,189237655,fairfuzz-0-exid23,fairfuzz,381,53448a66f724036f045b5393fcd055f56b89f0257388817d2e0720e0e1a45f70,crash,1277,SEGV,e962321310000bd8f0df569f7feedb44,asan,fcb,nm
2773,1587,189237655,fairfuzz-0-exid23,fairfuzz,384,ee4d221995ebe713d1685dcbb28cd5bcd579b34a70eb71a3e4ef0dc247e66d09,crash,2773,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
4261,1587,189237655,fairfuzz-0-exid23,fairfuzz,384,ee4d221995ebe713d1685dcbb28cd5bcd579b34a70eb71a3e4ef0dc247e66d09,crash,4261,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
1307,1587,189237655,fairfuzz-0-exid23,fairfuzz,384,ee4d221995ebe713d1685dcbb28cd5bcd579b34a70eb71a3e4ef0dc247e66d09,crash,1307,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
772,1596,189237655,fairfuzz-0-exid23,fairfuzz,386,335001eaff3b40f61a1cfd9ae29c9e347eeee75b854c46472e3be36db1a7a3d2,crash,772,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan,fcb,nm
2258,1596,189237655,fairfuzz-0-exid23,fairfuzz,386,335001eaff3b40f61a1cfd9ae29c9e347eeee75b854c46472e3be36db1a7a3d2,crash,2258,SEGV,884ec7d3390930225f967542efadb816,msan,fcb,nm
3737,1596,189237655,fairfuzz-0-exid23,fairfuzz,386,335001eaff3b40f61a1cfd9ae29c9e347eeee75b854c46472e3be36db1a7a3d2,crash,3737,SEGV,884ec7d3390930225f967542efadb816,tsan,fcb,nm
1009,1604,189237655,fairfuzz-0-exid23,fairfuzz,388,ec865b0a8f71147f0160e2521ae6ed239499f1e570f1a5ac4f58937468d22956,crash,1009,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fcb,nm
2483,1604,189237655,fairfuzz-0-exid23,fairfuzz,388,ec865b0a8f71147f0160e2521ae6ed239499f1e570f1a5ac4f58937468d22956,crash,2483,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fcb,nm
3970,1604,189237655,fairfuzz-0-exid23,fairfuzz,388,ec865b0a8f71147f0160e2521ae6ed239499f1e570f1a5ac4f58937468d22956,crash,3970,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fcb,nm
497,1656,189237655,fairfuzz-0-exid23,fairfuzz,397,c3e8b796926be4556f9bbd99a1a8140911902dc9dc2652953a297cfd76e684f8,crash,497,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
2001,1656,189237655,fairfuzz-0-exid23,fairfuzz,397,c3e8b796926be4556f9bbd99a1a8140911902dc9dc2652953a297cfd76e684f8,crash,2001,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
3469,1656,189237655,fairfuzz-0-exid23,fairfuzz,397,c3e8b796926be4556f9bbd99a1a8140911902dc9dc2652953a297cfd76e684f8,crash,3469,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
179,1716,189237655,fairfuzz-0-exid23,fairfuzz,404,b4c841523f2f673f93cc6b8163c14c6a4a5d9a3436272e567afaa09be123e199,crash,179,SEGV,76963e8d3021a3a3740288656624dc7e,asan,fcb,nm
1692,1716,189237655,fairfuzz-0-exid23,fairfuzz,404,b4c841523f2f673f93cc6b8163c14c6a4a5d9a3436272e567afaa09be123e199,crash,1692,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan,fcb,nm
3159,1716,189237655,fairfuzz-0-exid23,fairfuzz,404,b4c841523f2f673f93cc6b8163c14c6a4a5d9a3436272e567afaa09be123e199,crash,3159,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,tsan,fcb,nm
1313,2104,3652867827,aflplusplus-0-exid23,aflplusplus,500,53d1c5713a65d7cdc44d9387eca161ad91c2e3b3b36b579a10b0a3c1372527df,crash,1313,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
