,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
856,2733,311026445,fairfuzz-0-exid3,fairfuzz,427,4ed62a708298ac94a6715f12c3d16db063087cfa7a3a217abde53b9d994744c9,crash,856,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
161,2733,311026445,fairfuzz-0-exid3,fairfuzz,427,4ed62a708298ac94a6715f12c3d16db063087cfa7a3a217abde53b9d994744c9,crash,161,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
460,4706,2650244117,mopt-0-exid3,mopt,1646,6fb1c9b775b511b75080a8aeb2b586a271e6b6964789bae2da0cb74cad1772fa,crash,460,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
857,5146,2650244117,mopt-0-exid3,mopt,2471,2813657b7889714cac33940797df9473511e9f3616d6636acc3c38436e879346,crash,857,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
855,6306,159742243,symcc-0-exid3,symcc,5513,e7268641c29ff4eb61e44e18f74acef4d6166af13419fad0b868606b2dc168c8,crash,855,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
139,6306,159742243,symcc-0-exid3,symcc,5513,e7268641c29ff4eb61e44e18f74acef4d6166af13419fad0b868606b2dc168c8,crash,139,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
21,6636,2650244117,mopt-0-exid3,mopt,6721,d917a2b53a0f78895eb58c51646e5c70c07c73420d1058fa8ed15accabc8cba4,crash,21,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
9,7518,2650244117,mopt-0-exid3,mopt,11009,dfe18f00ebbf564d6e43ffb3da7b4590bd8fa9df54ab18b36c0895879ec4a1e4,crash,9,heap-use-after-free,d05f359b27234cc1572a4c4af1b79e43,asan
861,7740,1910631575,aflplusplus-0-exid3,aflplusplus,12682,32950e2fdb134c40ccd65b1d45f63c80471c725b777e0c4d2896043af807a323,crash,861,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
230,7740,1910631575,aflplusplus-0-exid3,aflplusplus,12682,32950e2fdb134c40ccd65b1d45f63c80471c725b777e0c4d2896043af807a323,crash,230,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
483,7749,1910631575,aflplusplus-0-exid3,aflplusplus,12683,b6fd4f918fc1ec7e41f16b84199e4aac74522d2ad7e11afa4c33dd42063fae24,crash,483,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
395,7946,311026445,fairfuzz-0-exid3,fairfuzz,14166,2d7b884778afef2adfacd040b4bdd6b89c26a985f08bb745676cc37c9cb9ee34,crash,395,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
635,8431,2650244117,mopt-0-exid3,mopt,20157,8c183ef19bae6d8202d051da5d73ee0e418e576913da98f607e8bf3e9fe0a278,crash,635,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
182,8431,2650244117,mopt-0-exid3,mopt,20157,8c183ef19bae6d8202d051da5d73ee0e418e576913da98f607e8bf3e9fe0a278,crash,182,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
704,8454,2650244117,mopt-0-exid3,mopt,20173,779cd0fe5cc37b8e390dbe02ce6ebaddd38d2dbe34023e3ecf081cbb05fe1375,crash,704,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
