,benchmark,fuzzer_combination,expid,edge
0,lua,fca,19,67677-67685
1,lua,fca,19,27994-28249
2,lua,fca,19,61777-61779
3,lua,fca,19,93251-93256
4,lua,fca,19,74038-74113
5,lua,fca,19,5225-5239
6,lua,fca,19,81826-81831
7,lua,fca,19,35333-35326
8,lua,fca,19,89455-89457
9,lua,fca,19,92981-92986
10,lua,fca,19,73596-73609
11,lua,fca,19,26674-26891
12,lua,fca,19,71994-71999
13,lua,fca,19,72463-72490
14,lua,fca,19,75395-75416
15,lua,fca,19,73049-73062
16,lua,fca,19,75286-75297
17,lua,fca,19,30803-30821
18,lua,fca,19,6853-6860
19,lua,fca,19,75286-75302
20,lua,fca,19,10205-10237
21,lua,fca,19,71981-72022
22,lua,fca,19,75309-75314
23,lua,fca,19,10007-10059
24,lua,fca,19,30803-30813
25,lua,fca,19,46980-47028
26,lua,fca,19,75286-75316
27,lua,fca,19,33535-33561
28,lua,fca,19,32114-32158
29,lua,fca,19,72015-72020
30,lua,fca,19,72008-72013
31,lua,fca,19,27717-27754
32,lua,fca,19,34337-34428
33,lua,fca,19,57488-57507
34,lua,fca,19,31784-31794
35,lua,fca,19,42742-42770
36,lua,fca,19,9771-9804
37,lua,fca,19,74395-74471
38,lua,fca,19,60050-60072
39,lua,fca,19,60126-60132
40,lua,fca,19,27891-27900
41,lua,fca,19,59002-59034
42,lua,fca,19,84835-84840
43,lua,fca,19,53682-53701
44,lua,fca,19,67604-67613
45,lua,fca,19,10456-10461
46,lua,fca,19,46644-46651
47,lua,fca,19,21686-21700
48,lua,fca,19,30841-30892
49,lua,fca,19,65971-66078
50,lua,fca,19,59524-59541
51,lua,fca,19,70440-70453
52,lua,fca,19,68762-68780
53,lua,fca,19,43469-43486
54,lua,fca,19,43196-43206
55,lua,fca,19,55719-50910
56,lua,fca,19,59333-59446
57,lua,fca,19,51619-51640
58,lua,fca,19,72443-72975
59,lua,fca,19,72190-72208
60,lua,fca,19,77195-77217
61,lua,fca,19,60209-60213
62,lua,fca,19,67085-67091
63,lua,fca,19,54172-54195
64,lua,fca,19,27535-27551
65,lua,fca,19,72699-72717
66,lua,fca,19,58687-58689
67,lua,fca,19,110-112
68,lua,fca,19,57571-57716
69,lua,fca,19,47929-48028
70,lua,fca,19,52055-52080
71,lua,fca,19,54541-54569
72,lua,fca,19,10641-10674
73,lua,fca,19,72505-72975
74,lua,fca,19,32114-32123
75,lua,fca,19,73761-73766
76,lua,fca,19,69718-69791
77,lua,fca,19,72717-72975
78,lua,fca,19,51285-51287
79,lua,fca,19,70516-70521
80,lua,fca,19,54402-54423
81,lua,fca,19,31353-31363
82,lua,fca,19,64926-64935
83,lua,fca,19,11283-11288
84,lua,fca,19,31825-31834
85,lua,fca,19,28403-28519
86,lua,fca,19,9983-10061
87,lua,fca,19,54307-54334
88,lua,fca,19,55719-52654
89,lua,fca,19,41222-41182
90,lua,fca,19,54641-54668
91,lua,fca,19,53146-53166
92,lua,fca,19,54382-54402
93,lua,fca,19,58334-58355
94,lua,fca,19,73323-73331
95,lua,fca,19,73148-73154
96,lua,fca,19,54569-54576
97,lua,fca,19,43190-43229
98,lua,fca,19,47157-47253
99,lua,fca,19,84846-84870
100,lua,fca,19,69484-69500
101,lua,fca,19,72667-72673
102,lua,fca,19,38652-38681
103,lua,fca,19,52050-52106
104,lua,fca,19,73847-74059
105,lua,fca,19,38644-38681
106,lua,fca,19,38687-38724
107,lua,fca,19,41726-41729
108,lua,fca,19,51034-51052
109,lua,fca,19,38620-38687
110,lua,fca,19,54180-54198
111,lua,fca,19,41929-41934
112,lua,fca,19,65091-65108
113,lua,fca,19,55719-52147
114,lua,fca,19,26805-26820
115,lua,fca,19,10928-10950
116,lua,fca,19,63426-63445
117,lua,fca,19,48337-48379
118,lua,fca,19,70435-70440
119,lua,fca,19,51578-51585
120,lua,fca,19,50936-50946
121,lua,fca,19,50636-50659
122,lua,fca,19,74872-74890
123,lua,fca,19,53925-53946
124,lua,fca,19,8997-8999
125,lua,fca,19,56525-56539
126,lua,fca,19,67067-67076
127,lua,fca,19,47365-47381
128,lua,fca,19,39291-39302
129,lua,fca,19,53711-53790
130,lua,fca,19,39435-39470
131,lua,fca,19,48658-48676
132,lua,fca,19,49643-49673
133,lua,fca,19,49055-49072
134,lua,fca,19,55719-49945
135,lua,fca,19,28436-28533
136,lua,fca,19,28139-28149
137,lua,fca,19,69206-69219
138,lua,fca,19,22378-22385
139,lua,fca,19,59047-59101
140,lua,fca,19,70502-70507
141,lua,fca,19,35883-35895
142,lua,fca,19,28403-28465
143,lua,fca,19,32199-32248
144,lua,fca,19,47442-47479
145,lua,fca,19,56446-56453
146,lua,fca,19,10383-10387
147,lua,fca,19,81792-81813
148,lua,fca,19,61142-61180
149,lua,fca,19,40670-40775
150,lua,fca,19,72592-72598
151,lua,fca,19,55618-55633
152,lua,fca,19,10334-10469
153,lua,fca,19,32783-32798
154,lua,fca,19,71603-71616
155,lua,fca,19,52920-52939
156,lua,fca,19,32160-32199
157,lua,fca,19,30912-30977
158,lua,fca,19,13673-13689
159,lua,fca,19,54107-54121
160,lua,fca,19,20130-20144
161,lua,fca,19,73741-73749
162,lua,fca,19,12186-12205
163,lua,fca,19,11184-11186
164,lua,fca,19,10865-10874
165,lua,fca,19,63173-63179
166,lua,fca,19,26449-26470
167,lua,fca,19,60224-60289
168,lua,fca,19,84791-84807
169,lua,fca,19,9545-9569
170,lua,fca,19,11105-11123
171,lua,fca,19,64193-64211
172,lua,fca,19,29950-29982
173,lua,fca,19,47523-47549
174,lua,fca,19,48946-48948
175,lua,fca,19,73817-74059
176,lua,fca,19,72401-72428
177,lua,fca,19,73841-74059
178,lua,fca,19,50261-55719
179,lua,fca,19,73808-73853
180,lua,fca,19,43526-43556
181,lua,fca,19,64156-64179
182,lua,fca,19,72272-72276
183,lua,fca,19,47286-47300
184,lua,fca,19,49362-49364
185,lua,fca,19,52193-52208
186,lua,fca,19,51578-51596
187,lua,fca,19,66516-66524
188,lua,fca,19,54883-54903
189,lua,fca,19,48600-48610
190,lua,fca,19,53087-53108
191,lua,fca,19,73829-74059
192,lua,fca,19,49072-49090
193,lua,fca,19,49613-49631
194,lua,fca,19,54910-54924
195,lua,fca,19,89659-89693
196,lua,fca,19,7193-7212
197,lua,fca,19,64404-64439
198,lua,fca,19,23912-23931
199,lua,fca,19,40660-40667
200,lua,fca,19,20551-20567
201,lua,fca,19,47653-47663
202,lua,fca,19,20001-20013
203,lua,fca,19,69905-69931
204,lua,fca,19,56909-56911
205,lua,fca,19,70911-70951
206,lua,fca,19,62657-62714
207,lua,fca,19,51328-51364
208,lua,fca,19,6702-6730
209,lua,fca,19,9813-9835
210,lua,fca,19,58265-57790
211,lua,fca,19,16682-16712
212,lua,fca,19,20188-20208
213,lua,fca,19,14102-14109
214,lua,fca,19,48872-48885
215,lua,fca,19,71060-71064
216,lua,fca,19,3278-3304
217,lua,fca,19,5991-6017
218,lua,fca,19,3297-3304
219,lua,fca,19,73823-74059
220,lua,fca,19,10243-10466
221,lua,fca,19,52218-52244
222,lua,fca,19,27012-27019
223,lua,fca,19,51210-51223
224,lua,fca,19,50846-50867
225,lua,fca,19,51502-51528
226,lua,fca,19,45770-45811
227,lua,fca,19,64261-64286
228,lua,fca,19,2239-2246
229,lua,fca,19,26410-26431
230,lua,fca,19,73414-73419
231,lua,fca,19,73874-73884
232,lua,fca,19,93379-93422
233,lua,fca,19,89581-89688
234,lua,fca,19,63731-63744
235,lua,fca,19,72142-72152
236,lua,fca,19,89799-89816
237,lua,fca,19,89686-89688
238,lua,fca,19,59506-59516
239,lua,fca,19,73533-73565
240,lua,fca,19,70255-70322
241,lua,fca,19,76697-76745
242,lua,fca,19,35232-35243
243,lua,fca,19,73305-73314
244,lua,fca,19,72366-72372
245,lua,fca,19,63324-63342
246,lua,fca,19,28445-28533
247,lua,fca,19,21836-21839
248,lua,fca,19,25015-25041
249,lua,fca,19,59092-59135
250,lua,fca,19,27457-27467
251,lua,fca,19,60455-60471
252,lua,fca,19,89711-89716
253,lua,fca,19,11298-11498
254,lua,fca,19,3144-3175
255,lua,fca,19,22375-22419
256,lua,fca,19,48186-48194
257,lua,fca,19,68561-68590
258,lua,fca,19,90737-91019
259,lua,fca,19,73446-73478
260,lua,fca,19,72541-72547
261,lua,fca,19,73660-73666
262,lua,fca,19,73808-73901
263,lua,fca,19,59990-60008
264,lua,fca,19,89352-89457
265,lua,fca,19,27874-27905
266,lua,fca,19,51902-51917
267,lua,fca,19,59578-59591
268,lua,fca,19,39080-39092
269,lua,fca,19,12406-12435
270,lua,fca,19,86617-86591
271,lua,fca,19,86174-86186
272,lua,fca,19,86505-86546
273,lua,fca,19,85762-85788
274,lua,fca,19,9569-9572
275,lua,fca,19,39484-39497
276,lua,fca,19,91084-91087
277,lua,fca,19,32206-32248
278,lua,fca,19,63818-63820
279,lua,fca,19,86883-86895
280,lua,fca,19,49990-50016
281,lua,fca,19,85496-85516
282,lua,fca,19,73894-73899
283,lua,fca,19,11273-11390
284,lua,fca,19,26470-26485
285,lua,fca,19,85469-85478
286,lua,fca,19,49458-49537
287,lua,fca,19,75198-75204
288,lua,fca,19,83479-83487
289,lua,fca,19,11372-11377
290,lua,fca,19,89156-89197
291,lua,fca,19,55445-55462
292,lua,fca,19,85544-85565
293,lua,fca,19,26874-26891
294,lua,fca,19,87430-87434
295,lua,fca,19,90106-90132
296,lua,fca,19,86992-87023
297,lua,fca,19,87016-87018
298,lua,fca,19,51932-51947
299,lua,fca,19,51144-51154
300,lua,fca,19,85917-85957
301,lua,fca,19,11088-11116
302,lua,fca,19,48218-48225
303,lua,fca,19,51404-51422
304,lua,fca,19,50214-50240
305,lua,fca,19,59101-59126
306,lua,fca,19,59160-59192
307,lua,fca,19,40036-40211
308,lua,fca,19,32264-32273
309,lua,fca,19,11273-11379
310,lua,fca,19,9951-9973
311,lua,fca,19,49300-49310
312,lua,fca,19,60482-60496
313,lua,fca,19,60231-60253
314,lua,fca,19,52964-52966
315,lua,fca,19,70924-70934
316,lua,fca,19,81831-81848
317,lua,fca,19,61180-61187
318,lua,fca,19,43681-43700
319,lua,fca,19,26367-26383
320,lua,fca,19,68456-68502
321,lua,fca,19,57307-57316
322,lua,fca,19,57273-57280
323,lua,fca,19,60451-60471
324,lua,fca,19,73076-73082
325,lua,fca,19,54777-54808
326,lua,fca,19,28196-28226
327,lua,fca,19,28259-28295
328,lua,fca,19,38856-38883
329,lua,fca,19,66169-66186
330,lua,fca,19,31957-31977
331,lua,fca,19,50776-50806
332,lua,fca,19,24576-24597
333,lua,fca,19,2330-2369
334,lua,fca,19,28565-28652
335,lua,fca,19,86780-86869
336,lua,fca,19,86697-86808
337,lua,fca,19,66137-66145
338,lua,fca,19,66124-66159
339,lua,fca,19,73984-73993
340,lua,fca,19,86648-86661
341,lua,fca,19,89784-89858
342,lua,fca,19,85426-85572
343,lua,fca,19,28600-28613
344,lua,fca,19,86697-86738
345,lua,fca,19,90737-90822
346,lua,fca,19,50057-50092
347,lua,fca,19,57273-57287
348,lua,fca,19,86213-86221
349,lua,fca,19,87452-87459
350,lua,fca,19,85250-85267
351,lua,fca,19,27994-28026
352,lua,fca,19,27270-27272
353,lua,fca,19,89255-89268
354,lua,fca,19,40302-40331
355,lua,fca,19,31765-31794
356,lua,fca,19,41996-41929
357,lua,fca,19,55670-55679
358,lua,fca,19,32412-32418
359,lua,fca,19,47454-47553
360,lua,fca,19,51942-51947
361,lua,fca,19,57353-57373
362,lua,fca,19,63359-63370
363,lua,fca,19,26729-26744
364,lua,fca,19,60141-60175
365,lua,fca,19,86121-86136
366,lua,fca,19,86710-86869
367,lua,fca,19,86889-86895
368,lua,fca,19,86697-86836
369,lua,fca,19,91110-91123
370,lua,fca,19,90737-90749
371,lua,fca,19,90923-90940
372,lua,fca,19,91617-91626
373,lua,fca,19,42794-42803
374,lua,fca,19,90651-90658
375,lua,fca,19,60203-60209
376,lua,fca,19,62657-62698
377,lua,fca,19,26756-26766
378,lua,fca,19,76236-76244
379,lua,fca,19,56776-56791
380,lua,fca,19,59343-59360
381,lua,fca,19,39092-39103
382,lua,fca,19,85521-85565
383,lua,fca,19,85212-85214
384,lua,fca,19,57571-57692
385,lua,fca,19,90783-90788
386,lua,fca,19,90892-90914
387,lua,fca,19,52811-52825
388,lua,fca,19,62290-62318
389,lua,fca,19,28541-28574
390,lua,fca,19,72211-72238
391,lua,fca,19,49460-49480
392,lua,fca,19,4529-4556
393,lua,fca,19,60449-60451
394,lua,fca,19,54474-54482
395,lua,fca,19,11460-11470
396,lua,fca,19,28081-28086
397,lua,fca,19,32215-32248
398,lua,fca,19,50309-50324
399,lua,fca,19,50102-50107
400,lua,fca,19,9966-9973
401,lua,fca,19,63797-63807
402,lua,fca,19,85460-85478
403,lua,fca,19,52973-52987
404,lua,fca,19,86724-86869
405,lua,fca,19,90865-90870
406,lua,fca,19,90776-90781
407,lua,fca,19,90737-90769
408,lua,fca,19,90737-90841
409,lua,fca,19,90737-90851
410,lua,fca,19,90797-90802
411,lua,fca,19,91131-91144
412,lua,fca,19,32140-32158
413,lua,fca,19,54641-54649
414,lua,fca,19,59925-59939
415,lua,fca,19,59485-59492
416,lua,fca,19,2293-2369
417,lua,fca,19,59453-59467
418,lua,fca,19,83431-83508
419,lua,fca,19,31402-31442
420,lua,fca,19,91068-91084
421,lua,fca,19,94664-94691
422,lua,fca,19,43542-43570
423,lua,fca,19,74760-74766
424,lua,fca,19,70958-70963
425,lua,fca,19,89772-89858
426,lua,fca,19,91158-91177
427,lua,fca,19,91015-91017
428,lua,fca,19,86697-86794
429,lua,fca,19,89208-89231
430,lua,fca,19,27230-27246
431,lua,fca,19,90903-90914
432,lua,fca,19,58360-58471
433,lua,fca,19,72136-72142
434,lua,fca,19,63417-63438
435,lua,fca,19,44897-44915
436,lua,fca,19,61262-61267
437,lua,fca,19,74517-74523
438,lua,fca,19,73166-73198
439,lua,fca,19,73289-73295
440,lua,fca,19,91402-91417
441,lua,fca,19,91578-91605
442,lua,fca,19,91578-91595
