,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid21,10574,10609
2,2,fairfuzz-0-exid21,343,341
3,3,fairfuzz-0-exid21,11392,11411
4,4,fairfuzz-0-exid21,12837,12847
5,5,fairfuzz-0-exid21,1263,1277
7,7,afl-0-exid21,26363,26374
8,8,fairfuzz-0-exid21,10452,10459
9,9,afl-0-exid21,505,341
10,10,fairfuzz-0-exid21,28787,28792
11,11,afl-0-exid21,10711,10715
13,13,afl-0-exid21,316,320
15,15,afl-0-exid21,10993,11116
16,16,fairfuzz-0-exid21,11183,11192
17,17,afl-0-exid21,11314,11341
18,18,fairfuzz-0-exid21,280,380
19,19,afl-0-exid21,361,375
21,21,afl-0-exid21,9893,9897
22,22,fairfuzz-0-exid21,9010,9031
23,23,afl-0-exid21,9639,9645
24,24,fairfuzz-0-exid21,2158,2169
26,26,fairfuzz-0-exid21,10660,10688
28,28,fairfuzz-0-exid21,9780,9823
29,29,afl-0-exid21,28787,28792
31,31,afl-0-exid21,9546,9553
33,33,afl-0-exid21,2158,2169
35,35,afl-0-exid21,10985,10993
36,36,aflplusplus-0-exid21,7916,7902
38,38,afl-0-exid21,10968,10975
39,39,aflplusplus-0-exid21,13202,13209
42,42,aflplusplus-0-exid21,11147,11183
43,43,fairfuzz-0-exid21,280,1217
45,45,aflplusplus-0-exid21,10064,10062
46,46,fairfuzz-0-exid21,10367,10508
48,48,aflplusplus-0-exid21,29859,29872
49,49,fairfuzz-0-exid21,1406,1410
50,50,afl-0-exid21,2380,2385
51,51,aflplusplus-0-exid21,28796,29001
53,53,afl-0-exid21,2089,2102
54,54,aflplusplus-0-exid21,280,1154
55,55,fairfuzz-0-exid21,11563,11572
58,58,fairfuzz-0-exid21,11577,11583
60,60,aflplusplus-0-exid21,357,361
62,62,afl-0-exid21,28896,28904
63,63,aflplusplus-0-exid21,9597,9611
65,65,afl-0-exid21,2158,2089
66,66,aflplusplus-0-exid21,10298,10320
67,67,fairfuzz-0-exid21,11563,11568
70,70,aflfast-0-exid21,11379,11388
72,72,aflplusplus-0-exid21,575,579
74,74,aflfast-0-exid21,13388,13393
76,76,afl-0-exid21,280,1719
77,77,aflfast-0-exid21,7999,8048
79,79,afl-0-exid21,738,752
