,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
3872,3064,284493926,afl-0-exid24,afl,840,75d4fac07f780b12f2ee2406323828f29d3a78a9263ddd8bace4e42edc1e3ec9,crash,3872,SEGV,20342dca7c121d150537a553601f2cff,tsan
835,3064,284493926,afl-0-exid24,afl,840,75d4fac07f780b12f2ee2406323828f29d3a78a9263ddd8bace4e42edc1e3ec9,crash,835,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
707,3719,187288661,fairfuzz-0-exid24,fairfuzz,1111,57bf210aea856e80336e0bdeef62136342eea197526f8c4230ba8a140955c47f,crash,707,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3758,3719,187288661,fairfuzz-0-exid24,fairfuzz,1111,57bf210aea856e80336e0bdeef62136342eea197526f8c4230ba8a140955c47f,crash,3758,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
3587,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,3587,SEGV,5b36fbb5cf67b603f44fc2228af0218a,tsan
505,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,505,SEGV,90e4e93374ee95f213213658c2bf72c3,asan
902,4549,284493926,afl-0-exid24,afl,1460,a0a437f4bda17ce68e5a8d3ea0be9fce212807e8dc508b6ccbf9aa7273a7a818,crash,902,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3934,4549,284493926,afl-0-exid24,afl,1460,a0a437f4bda17ce68e5a8d3ea0be9fce212807e8dc508b6ccbf9aa7273a7a818,crash,3934,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
4349,4771,284493926,afl-0-exid24,afl,1534,b47699436349b9a8f839fa10b65e79185356d8b5045c147f7e8fa17d7065d175,crash,4349,SEGV,355864b311673634226216ec29214457,tsan
1394,4771,284493926,afl-0-exid24,afl,1534,b47699436349b9a8f839fa10b65e79185356d8b5045c147f7e8fa17d7065d175,crash,1394,SEGV,e7e1ccf245a89c564af22a5f0cbd2336,asan
987,5787,187288661,fairfuzz-0-exid24,fairfuzz,1940,3bbcbd5280660a6b3e1927ca34e06e77490babb720b4c7e28fb3261f9eef09a8,crash,987,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
4008,5787,187288661,fairfuzz-0-exid24,fairfuzz,1940,3bbcbd5280660a6b3e1927ca34e06e77490babb720b4c7e28fb3261f9eef09a8,crash,4008,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
3974,6315,187288661,fairfuzz-0-exid24,fairfuzz,2222,006f3881430d344ebf7e1e6db72de6b3b5f0f192f898ec06b11b886b5e5182b2,crash,3974,SEGV,20342dca7c121d150537a553601f2cff,tsan
946,6315,187288661,fairfuzz-0-exid24,fairfuzz,2222,006f3881430d344ebf7e1e6db72de6b3b5f0f192f898ec06b11b886b5e5182b2,crash,946,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
3748,6321,187288661,fairfuzz-0-exid24,fairfuzz,2223,c9736428d336f530d23d3e8daddac7c4724b244d10c2e4b51317e1047580779d,crash,3748,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan
694,6321,187288661,fairfuzz-0-exid24,fairfuzz,2223,c9736428d336f530d23d3e8daddac7c4724b244d10c2e4b51317e1047580779d,crash,694,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan
387,6378,1990623498,aflfast-0-exid24,aflfast,2262,82a66d857fea8fde70351179591e63d355dfee5ef1c5ec73d98fd190bd1a0286,crash,387,SEGV,66cecc259f05a8d3bfff1fc273c4224f,asan
3480,6378,1990623498,aflfast-0-exid24,aflfast,2262,82a66d857fea8fde70351179591e63d355dfee5ef1c5ec73d98fd190bd1a0286,crash,3480,SEGV,f8be52f2f55e4e3a6786e7a0c6d42ac4,tsan
3936,6420,1990623498,aflfast-0-exid24,aflfast,2278,88517cef4444bb3b0bbe6241f287cde5a21d4335a48dc059621d835247b1c97e,crash,3936,SEGV,0567ef959ddfeae19866c5eb16acee15,tsan
904,6420,1990623498,aflfast-0-exid24,aflfast,2278,88517cef4444bb3b0bbe6241f287cde5a21d4335a48dc059621d835247b1c97e,crash,904,SEGV,a5fa55e131ad43ec199dfbff62fb1cbc,asan
339,6421,1990623498,aflfast-0-exid24,aflfast,2278,a14467836b8ed9732f24b92781b2d2eeebf4a16380ba8a5036c6d457bab911ca,crash,339,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3439,6421,1990623498,aflfast-0-exid24,aflfast,2278,a14467836b8ed9732f24b92781b2d2eeebf4a16380ba8a5036c6d457bab911ca,crash,3439,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1157,6422,1990623498,aflfast-0-exid24,aflfast,2278,b534a672a041e3f21e3ca721fa44eedcafaf5cdf62cba3685944e4b34e92d82e,crash,1157,SEGV,69802de8a559488854e935269a287aed,asan
4153,6422,1990623498,aflfast-0-exid24,aflfast,2278,b534a672a041e3f21e3ca721fa44eedcafaf5cdf62cba3685944e4b34e92d82e,crash,4153,SEGV,f7f5d52dccd3f553a3507a766c203c59,tsan
3889,6462,1990623498,aflfast-0-exid24,aflfast,2312,3a5a04629cd55adba6ca36f73f9c49f611f03920e1c37897e834c8050985d5f0,crash,3889,SEGV,20342dca7c121d150537a553601f2cff,tsan
853,6462,1990623498,aflfast-0-exid24,aflfast,2312,3a5a04629cd55adba6ca36f73f9c49f611f03920e1c37897e834c8050985d5f0,crash,853,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
4591,6468,1990623498,aflfast-0-exid24,aflfast,2312,1a60349714da42cbdc7cc9d7aeff6f6ac97186a46c4cb5195a116929a7dd6244,crash,4591,SEGV,b27283ce4d7181e15900b34e759abde4,tsan
1684,6468,1990623498,aflfast-0-exid24,aflfast,2312,1a60349714da42cbdc7cc9d7aeff6f6ac97186a46c4cb5195a116929a7dd6244,crash,1684,SEGV,d497edd09f0d6aba9a8467538155eb14,asan
565,6544,1990623498,aflfast-0-exid24,aflfast,2329,c5977eff1dece0b602c3926130c0ecb2f11ab34a6b6bb13f80776d2cc1a4860e,crash,565,SEGV,8ca2bb21e0fddfc0f2e633747e876659,asan
3639,6544,1990623498,aflfast-0-exid24,aflfast,2329,c5977eff1dece0b602c3926130c0ecb2f11ab34a6b6bb13f80776d2cc1a4860e,crash,3639,SEGV,9dd67af08aad434e80ae8608a163eee9,tsan
3802,6548,1990623498,aflfast-0-exid24,aflfast,2330,b505c83f918c73a8f55adfde8d16637e515e4a0e8aa9afb3ca3a5a3704520d54,crash,3802,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan
760,6548,1990623498,aflfast-0-exid24,aflfast,2330,b505c83f918c73a8f55adfde8d16637e515e4a0e8aa9afb3ca3a5a3704520d54,crash,760,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan
1724,6603,284493926,afl-0-exid24,afl,2350,5794ccbfe7f8c55a7371b65b0acec87df43bfaa514c00f8d3062f7906c8e9a3b,crash,1724,SEGV,08ca7b2ca1c99db338517f8acbb587e7,asan
4620,6603,284493926,afl-0-exid24,afl,2350,5794ccbfe7f8c55a7371b65b0acec87df43bfaa514c00f8d3062f7906c8e9a3b,crash,4620,SEGV,a190c7f5e1672cc05575fe4f38ee9a40,tsan
1559,6657,1990623498,aflfast-0-exid24,aflfast,2376,83eb20905b7cc71f0e16474679ac8129bea082bb2854daa8502d95bb30197110,crash,1559,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
4483,6657,1990623498,aflfast-0-exid24,aflfast,2376,83eb20905b7cc71f0e16474679ac8129bea082bb2854daa8502d95bb30197110,crash,4483,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
4416,6782,187288661,fairfuzz-0-exid24,fairfuzz,2453,342fcc65f0946255e4b19c1226e338e7172db5a206d8e295057ef27650d8099d,crash,4416,SEGV,b27283ce4d7181e15900b34e759abde4,tsan
1473,6782,187288661,fairfuzz-0-exid24,fairfuzz,2453,342fcc65f0946255e4b19c1226e338e7172db5a206d8e295057ef27650d8099d,crash,1473,SEGV,d497edd09f0d6aba9a8467538155eb14,asan
39,6797,187288661,fairfuzz-0-exid24,fairfuzz,2458,f3d06eabe0f68c5f849dbc4fd93786c702a514e0a3141bd5465ae17d2b265c5e,crash,39,SEGV,66cecc259f05a8d3bfff1fc273c4224f,asan
3178,6797,187288661,fairfuzz-0-exid24,fairfuzz,2458,f3d06eabe0f68c5f849dbc4fd93786c702a514e0a3141bd5465ae17d2b265c5e,crash,3178,SEGV,f8be52f2f55e4e3a6786e7a0c6d42ac4,tsan
3836,6938,187288661,fairfuzz-0-exid24,fairfuzz,2544,ae82f6c770803cde8a0a4cd0c2ab22e622b481b26d76e37548f670e7aa4f73e9,crash,3836,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan
795,6938,187288661,fairfuzz-0-exid24,fairfuzz,2544,ae82f6c770803cde8a0a4cd0c2ab22e622b481b26d76e37548f670e7aa4f73e9,crash,795,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan
2048,7111,284493926,afl-0-exid24,afl,2648,7b36246df5cb697087c678f2bcb33f2e5df992ffe3fa995e3f47848985150be5,crash,2048,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
376,7111,284493926,afl-0-exid24,afl,2648,7b36246df5cb697087c678f2bcb33f2e5df992ffe3fa995e3f47848985150be5,crash,376,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
3696,7167,284493926,afl-0-exid24,afl,2701,f49693d68ba1de2125923e65f523b101a4859aaac937497da51d5f745929aaa6,crash,3696,SEGV,5dbd59db9fbfa619db19e3ee161ea098,tsan
637,7167,284493926,afl-0-exid24,afl,2701,f49693d68ba1de2125923e65f523b101a4859aaac937497da51d5f745929aaa6,crash,637,SEGV,c764e6a661b1693be2e3fb7b9e59345a,asan
3547,7168,284493926,afl-0-exid24,afl,2702,9e30642fa1057c772c7ae683f78e885aec50c41a4b5920f8d2341a459c47a5bd,crash,3547,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan
459,7168,284493926,afl-0-exid24,afl,2702,9e30642fa1057c772c7ae683f78e885aec50c41a4b5920f8d2341a459c47a5bd,crash,459,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan
