,benchmark,fuzzer_combination,expid,edge
0,cflow,fca,8,3550-3556
1,cflow,fca,8,334-341
2,cflow,fca,8,1137-1151
3,cflow,fca,8,10949-10956
4,cflow,fca,8,11721-11748
5,cflow,fca,8,8939-8960
6,cflow,fca,8,13289-13296
7,cflow,fca,8,11011-11026
8,cflow,fca,8,28787-28792
9,cflow,fca,8,2102-2111
10,cflow,fca,8,8884-9219
11,cflow,fca,8,9817-9820
12,cflow,fca,8,280-1049
13,cflow,fca,8,1737-341
14,cflow,fca,8,9780-9785
15,cflow,fca,8,2089-2102
16,cflow,fca,8,11572-11577
17,cflow,fca,8,1843-341
18,cflow,fca,8,2129-2144
19,cflow,fca,8,3153-3159
20,cflow,fca,8,10968-10975
21,cflow,fca,8,280-923
22,cflow,fca,8,280-1091
23,cflow,fca,8,9099-9111
24,cflow,fca,8,2385-2398
25,cflow,fca,8,1217-1221
26,cflow,fca,8,6078-6084
27,cflow,fca,8,11138-11301
28,cflow,fca,8,1807-1811
29,cflow,fca,8,9807-9820
30,cflow,fca,8,11278-11295
31,cflow,fca,8,10415-10421
32,cflow,fca,8,28896-28904
33,cflow,fca,8,10331-10500
34,cflow,fca,8,2412-2427
35,cflow,fca,8,3012-3121
36,cflow,fca,8,9802-9838
37,cflow,fca,8,280-1848
38,cflow,fca,8,11411-11388
39,cflow,fca,8,12558-12566
40,cflow,fca,8,10989-10993
41,cflow,fca,8,8813-8824
42,cflow,fca,8,11485-11618
43,cflow,fca,8,1343-1347
44,cflow,fca,8,3023-3034
45,cflow,fca,8,28917-28926
46,cflow,fca,8,9785-9838
47,cflow,fca,8,1643-1661
48,cflow,fca,8,10645-10688
49,cflow,fca,8,280-1406
50,cflow,fca,8,3118-3246
51,cflow,fca,8,280-1280
52,cflow,fca,8,11281-11286
53,cflow,fca,8,7908-7916
54,cflow,fca,8,11017-11023
55,cflow,fca,8,2713-2717
56,cflow,fca,8,2683-2675
57,cflow,fca,8,28926-28910
58,cflow,fca,8,8292-8390
59,cflow,fca,8,10754-10760
60,cflow,fca,8,12938-12931
61,cflow,fca,8,1088-2468
62,cflow,fca,8,280-533
63,cflow,fca,8,11167-11178
64,cflow,fca,8,1385-1389
65,cflow,fca,8,514-528
66,cflow,fca,8,906-920
67,cflow,fca,8,293-297
68,cflow,fca,8,1116-1130
69,cflow,fca,8,12617-12675
70,cflow,fca,8,280-944
71,cflow,fca,8,2010-2015
72,cflow,fca,8,1767-1781
73,cflow,fca,8,11506-11518
74,cflow,fca,8,280-986
75,cflow,fca,8,280-818
76,cflow,fca,8,280-1238
77,cflow,fca,8,10306-10325
78,cflow,fca,8,11220-11281
79,cflow,fca,8,755-759
80,cflow,fca,8,11240-11247
81,cflow,fca,8,9897-10016
82,cflow,fca,8,10289-10320
83,cflow,fca,8,10104-10112
84,cflow,fca,8,776-780
85,cflow,fca,8,10157-10222
86,cflow,fca,8,731-2468
87,cflow,fca,8,10132-10138
88,cflow,fca,8,10542-10553
89,cflow,fca,8,28669-28675
90,cflow,fca,8,11037-11050
91,cflow,fca,8,9897-9900
92,cflow,fca,8,11037-11045
93,cflow,fca,8,2726-2833
94,cflow,fca,8,6124-6129
95,cflow,fca,8,9639-9649
96,cflow,fca,8,10142-10153
97,cflow,fca,8,9546-9589
98,cflow,fca,8,11058-11069
99,cflow,fca,8,9897-10101
100,cflow,fca,8,12995-13007
101,cflow,fca,8,7361-7361
102,cflow,fca,8,10127-10142
103,cflow,fca,8,13296-13289
104,cflow,fca,8,10404-10404
105,cflow,fca,8,11742-11748
106,cflow,fca,8,1046-2468
107,cflow,fca,8,11247-11234
108,cflow,fca,8,7746-7749
109,cflow,fca,8,12872-12865
110,cflow,fca,8,13156-13181
111,cflow,fca,8,1011-1025
112,cflow,fca,8,13383-13398
