,benchmark,fuzzer_combination,expid,edge
0,openssl,fca,12,33359-33381
1,openssl,fca,12,298531-298561
2,openssl,fca,12,323264-323284
3,openssl,fca,12,318557-318562
4,openssl,fca,12,315834-316658
5,openssl,fca,12,305793-305891
6,openssl,fca,12,355386-355398
7,openssl,fca,12,820896-820904
8,openssl,fca,12,695951-695955
9,openssl,fca,12,476615-476696
10,openssl,fca,12,317786-317793
11,openssl,fca,12,218929-218933
12,openssl,fca,12,322023-322049
13,openssl,fca,12,318101-318103
14,openssl,fca,12,839377-839413
15,openssl,fca,12,318725-318730
16,openssl,fca,12,317302-317367
17,openssl,fca,12,102368-102398
18,openssl,fca,12,303295-303304
19,openssl,fca,12,305028-305030
20,openssl,fca,12,317944-317917
21,openssl,fca,12,317990-317996
22,openssl,fca,12,694863-694873
23,openssl,fca,12,821195-821216
24,openssl,fca,12,889158-889174
25,openssl,fca,12,319076-319091
26,openssl,fca,12,472140-472150
27,openssl,fca,12,813550-813558
28,openssl,fca,12,349019-349033
29,openssl,fca,12,316079-316086
30,openssl,fca,12,477469-477484
31,openssl,fca,12,319245-319354
32,openssl,fca,12,318386-318606
33,openssl,fca,12,897795-897804
34,openssl,fca,12,796759-796785
35,openssl,fca,12,799690-799698
36,openssl,fca,12,831634-831800
37,openssl,fca,12,879658-879665
38,openssl,fca,12,307252-307362
39,openssl,fca,12,893323-893172
40,openssl,fca,12,305066-305090
41,openssl,fca,12,307359-307365
42,openssl,fca,12,477600-477670
43,openssl,fca,12,98576-98591
44,openssl,fca,12,426378-426386
45,openssl,fca,12,296421-296433
46,openssl,fca,12,498441-498476
47,openssl,fca,12,304438-304450
48,openssl,fca,12,318386-318620
49,openssl,fca,12,777156-777176
50,openssl,fca,12,774301-774336
51,openssl,fca,12,843646-843875
52,openssl,fca,12,98672-98679
53,openssl,fca,12,484053-484236
54,openssl,fca,12,601670-601694
55,openssl,fca,12,298415-298630
56,openssl,fca,12,844560-844577
57,openssl,fca,12,476438-476445
58,openssl,fca,12,98594-98576
59,openssl,fca,12,311124-311137
60,openssl,fca,12,305104-305132
61,openssl,fca,12,311190-311214
62,openssl,fca,12,635057-635077
63,openssl,fca,12,891178-891278
64,openssl,fca,12,38708-38730
65,openssl,fca,12,318650-318658
66,openssl,fca,12,443951-443959
67,openssl,fca,12,99492-99534
68,openssl,fca,12,295236-295246
69,openssl,fca,12,318010-318025
70,openssl,fca,12,432180-432208
71,openssl,fca,12,303147-303151
72,openssl,fca,12,317209-317223
73,openssl,fca,12,307302-307378
74,openssl,fca,12,362259-362425
75,openssl,fca,12,784348-784517
76,openssl,fca,12,358277-358326
77,openssl,fca,12,218939-218943
78,openssl,fca,12,897316-897349
79,openssl,fca,12,476461-476465
80,openssl,fca,12,293278-293382
81,openssl,fca,12,98223-98279
82,openssl,fca,12,818328-818426
83,openssl,fca,12,305116-305138
84,openssl,fca,12,476418-476425
85,openssl,fca,12,624774-624802
86,openssl,fca,12,806409-806413
87,openssl,fca,12,310893-310902
88,openssl,fca,12,295919-295933
89,openssl,fca,12,429012-429023
90,openssl,fca,12,782456-782468
91,openssl,fca,12,318407-318414
92,openssl,fca,12,897858-897862
93,openssl,fca,12,888791-888814
94,openssl,fca,12,306894-306904
95,openssl,fca,12,426546-426559
96,openssl,fca,12,879710-879723
97,openssl,fca,12,824597-824601
98,openssl,fca,12,898106-898119
99,openssl,fca,12,51689-51714
100,openssl,fca,12,583019-583030
101,openssl,fca,12,426378-426448
102,openssl,fca,12,330072-330119
103,openssl,fca,12,99898-99911
104,openssl,fca,12,317279-317286
105,openssl,fca,12,52173-52184
106,openssl,fca,12,843842-843844
107,openssl,fca,12,770051-770113
108,openssl,fca,12,893057-893115
109,openssl,fca,12,318592-318597
110,openssl,fca,12,899171-899195
111,openssl,fca,12,440824-440828
112,openssl,fca,12,349247-349256
113,openssl,fca,12,818416-818418
114,openssl,fca,12,348997-349006
115,openssl,fca,12,783977-784386
116,openssl,fca,12,321550-321556
117,openssl,fca,12,318143-318241
118,openssl,fca,12,316518-316525
119,openssl,fca,12,894777-894786
120,openssl,fca,12,781914-781920
121,openssl,fca,12,304492-304501
122,openssl,fca,12,351209-351233
123,openssl,fca,12,775821-775914
124,openssl,fca,12,892802-892815
125,openssl,fca,12,321125-321130
126,openssl,fca,12,634559-634594
127,openssl,fca,12,784848-784961
128,openssl,fca,12,307020-307027
129,openssl,fca,12,799534-799556
130,openssl,fca,12,317265-317286
131,openssl,fca,12,771832-771846
132,openssl,fca,12,295229-295236
133,openssl,fca,12,843826-843840
134,openssl,fca,12,824116-824124
135,openssl,fca,12,296108-296102
136,openssl,fca,12,317251-317286
137,openssl,fca,12,774210-774218
138,openssl,fca,12,897674-897795
139,openssl,fca,12,785450-785493
140,openssl,fca,12,891206-891219
141,openssl,fca,12,397248-397285
142,openssl,fca,12,353698-353734
143,openssl,fca,12,783977-784365
144,openssl,fca,12,485723-485738
145,openssl,fca,12,766149-766315
146,openssl,fca,12,476339-476380
147,openssl,fca,12,784667-784948
148,openssl,fca,12,38677-38698
149,openssl,fca,12,305055-305092
150,openssl,fca,12,485668-486021
151,openssl,fca,12,310897-311018
152,openssl,fca,12,316398-316658
153,openssl,fca,12,37301-37361
154,openssl,fca,12,453675-453679
155,openssl,fca,12,843507-843875
156,openssl,fca,12,426359-426747
157,openssl,fca,12,774269-774277
158,openssl,fca,12,820975-820996
159,openssl,fca,12,304880-305092
160,openssl,fca,12,318433-318798
161,openssl,fca,12,885651-885680
162,openssl,fca,12,582998-583088
163,openssl,fca,12,340033-340041
164,openssl,fca,12,320658-320665
165,openssl,fca,12,772690-772713
166,openssl,fca,12,304472-304487
167,openssl,fca,12,296225-296247
168,openssl,fca,12,319159-319354
169,openssl,fca,12,316219-316223
170,openssl,fca,12,304974-304985
171,openssl,fca,12,884060-884069
172,openssl,fca,12,301910-301936
173,openssl,fca,12,304661-304666
174,openssl,fca,12,330084-330108
175,openssl,fca,12,390647-390658
176,openssl,fca,12,441761-441772
177,openssl,fca,12,619376-619391
178,openssl,fca,12,317187-317191
179,openssl,fca,12,295965-296014
180,openssl,fca,12,843770-843863
181,openssl,fca,12,800555-800574
182,openssl,fca,12,304524-305092
183,openssl,fca,12,320935-321153
184,openssl,fca,12,330063-330134
185,openssl,fca,12,321181-321186
186,openssl,fca,12,485712-485756
187,openssl,fca,12,895666-895676
188,openssl,fca,12,304795-304800
189,openssl,fca,12,316882-316913
190,openssl,fca,12,619113-619157
191,openssl,fca,12,844225-844249
192,openssl,fca,12,298322-298630
193,openssl,fca,12,897199-897441
194,openssl,fca,12,362389-362407
195,openssl,fca,12,53404-53488
196,openssl,fca,12,897871-897893
197,openssl,fca,12,320935-320979
198,openssl,fca,12,307232-307378
199,openssl,fca,12,8016-8018
200,openssl,fca,12,317258-317286
201,openssl,fca,12,888853-888860
202,openssl,fca,12,898824-898845
203,openssl,fca,12,635077-635100
204,openssl,fca,12,318163-318241
205,openssl,fca,12,60541-60551
206,openssl,fca,12,781865-781914
207,openssl,fca,12,897094-897123
208,openssl,fca,12,70813-70842
209,openssl,fca,12,777723-777772
210,openssl,fca,12,362209-362230
211,openssl,fca,12,897931-897969
212,openssl,fca,12,800541-800574
213,openssl,fca,12,428990-429023
214,openssl,fca,12,783977-784495
215,openssl,fca,12,187930-187939
216,openssl,fca,12,304912-304932
217,openssl,fca,12,296186-296215
218,openssl,fca,12,293190-293216
219,openssl,fca,12,390616-390637
220,openssl,fca,12,315781-316658
221,openssl,fca,12,426567-426575
222,openssl,fca,12,330004-330012
223,openssl,fca,12,310839-310851
224,openssl,fca,12,798322-798345
225,openssl,fca,12,319482-319495
226,openssl,fca,12,820451-820459
227,openssl,fca,12,775891-775909
228,openssl,fca,12,844091-844147
229,openssl,fca,12,297153-297155
230,openssl,fca,12,293394-293410
231,openssl,fca,12,705457-705461
232,openssl,fca,12,317140-317154
233,openssl,fca,12,320935-321132
234,openssl,fca,12,844135-844145
235,openssl,fca,12,298309-298322
236,openssl,fca,12,476591-476696
237,openssl,fca,12,892542-892870
238,openssl,fca,12,760127-760327
239,openssl,fca,12,298404-298415
240,openssl,fca,12,320935-321167
241,openssl,fca,12,772015-772034
242,openssl,fca,12,805975-805980
243,openssl,fca,12,430961-430964
244,openssl,fca,12,351449-351451
245,openssl,fca,12,843593-843600
246,openssl,fca,12,485743-485752
247,openssl,fca,12,304790-305092
248,openssl,fca,12,296280-296477
249,openssl,fca,12,307107-307115
250,openssl,fca,12,321139-321144
251,openssl,fca,12,843553-843875
252,openssl,fca,12,624943-624950
253,openssl,fca,12,426616-426624
254,openssl,fca,12,307167-307378
255,openssl,fca,12,476112-476100
256,openssl,fca,12,295947-296018
257,openssl,fca,12,307181-307192
258,openssl,fca,12,695157-695173
259,openssl,fca,12,18673-18694
260,openssl,fca,12,310610-310624
261,openssl,fca,12,305040-305060
262,openssl,fca,12,306957-306961
263,openssl,fca,12,307308-307353
264,openssl,fca,12,781889-781912
265,openssl,fca,12,843832-843863
266,openssl,fca,12,317066-317387
267,openssl,fca,12,307094-307101
268,openssl,fca,12,897341-897349
269,openssl,fca,12,302946-302989
270,openssl,fca,12,477128-477143
271,openssl,fca,12,304840-305062
272,openssl,fca,12,897308-897415
273,openssl,fca,12,295959-296016
274,openssl,fca,12,307121-307144
275,openssl,fca,12,328929-328943
276,openssl,fca,12,191034-191064
277,openssl,fca,12,307280-307302
278,openssl,fca,12,382619-382657
