,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
140,2242,3818470172,mopt-0-exid2,mopt,1047,632ada5b411c373f98cba75b68db9aaadb832ee8b4297307c090895f4b3494e2,crash,140,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
326,4276,827245495,symcc-0-exid2,symcc,2627,b2baacf8ec6920e769fc13d86b624160518c920c0ac9fb47e33e035046a82bd8,crash,326,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
587,4276,827245495,symcc-0-exid2,symcc,2627,b2baacf8ec6920e769fc13d86b624160518c920c0ac9fb47e33e035046a82bd8,crash,587,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
296,6578,3818470172,mopt-0-exid2,mopt,3946,29634d89f6f4f0a5274582ef2c4834a9dda52c2835df4a0121e0468d42902c95,crash,296,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan
218,8943,3562920780,fairfuzz-0-exid2,fairfuzz,6308,15e70fdb3a9258aa46271d109235c85687e8f649dfa561adec6b12f78ecf749c,crash,218,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
501,8943,3562920780,fairfuzz-0-exid2,fairfuzz,6308,15e70fdb3a9258aa46271d109235c85687e8f649dfa561adec6b12f78ecf749c,crash,501,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
762,9735,3562920780,fairfuzz-0-exid2,fairfuzz,7048,4dc8cd25c70f3dd146ee8f7bf31b12b723fa5aa010435775afb2daa9315bbae4,crash,762,SEGV,87aaa85249fb7e63506af5d72c3f26c5,tsan
213,9735,3562920780,fairfuzz-0-exid2,fairfuzz,7048,4dc8cd25c70f3dd146ee8f7bf31b12b723fa5aa010435775afb2daa9315bbae4,crash,213,SEGV,c66b2c326db349ab6561d6b782d2ab8f,asan
432,10447,3562920780,fairfuzz-0-exid2,fairfuzz,7934,482aabf2bb92208126befd7ed2cd5282458845f853b3adc30d652fd767445cda,crash,432,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
131,10447,3562920780,fairfuzz-0-exid2,fairfuzz,7934,482aabf2bb92208126befd7ed2cd5282458845f853b3adc30d652fd767445cda,crash,131,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
118,10836,3562920780,fairfuzz-0-exid2,fairfuzz,8430,5c94d3094d4a24d39cca8989258c3a534cf61717966743dfa301a83e56cb8520,crash,118,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan
683,10836,3562920780,fairfuzz-0-exid2,fairfuzz,8430,5c94d3094d4a24d39cca8989258c3a534cf61717966743dfa301a83e56cb8520,crash,683,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan
677,10845,3562920780,fairfuzz-0-exid2,fairfuzz,8434,e2ad19c15650e8c1f7b31e25958f44898631f37c87a0bc26857c2a1b01d8e448,crash,677,SEGV,0d82ec806f9e3e0c8dfdb5641710eee3,tsan
108,10845,3562920780,fairfuzz-0-exid2,fairfuzz,8434,e2ad19c15650e8c1f7b31e25958f44898631f37c87a0bc26857c2a1b01d8e448,crash,108,SEGV,531e440bdb1b74613216b63c7c834a10,asan
