,benchmark,fuzzer_combination,expid,edge
0,libpng,fca,2,47980-47984
1,libpng,fca,2,60326-60328
2,libpng,fca,2,56835-56840
3,libpng,fca,2,9476-9567
4,libpng,fca,2,12899-12906
5,libpng,fca,2,12640-12654
6,libpng,fca,2,51336-51407
7,libpng,fca,2,150-839
8,libpng,fca,2,490-492
9,libpng,fca,2,48876-48910
10,libpng,fca,2,5135-5142
11,libpng,fca,2,58194-58198
12,libpng,fca,2,48952-48973
13,libpng,fca,2,5-27
14,libpng,fca,2,5103-5110
15,libpng,fca,2,49160-49166
16,libpng,fca,2,132-845
17,libpng,fca,2,26850-26852
18,libpng,fca,2,48118-48124
19,libpng,fca,2,58288-58293
20,libpng,fca,2,53208-53224
21,libpng,fca,2,642-647
22,libpng,fca,2,48365-48372
23,libpng,fca,2,5146-5181
24,libpng,fca,2,4990-4997
25,libpng,fca,2,49090-49105
26,libpng,fca,2,48966-48973
27,libpng,fca,2,48406-48422
28,libpng,fca,2,48101-48106
29,libpng,fca,2,9338-9431
30,libpng,fca,2,7670-7684
31,libpng,fca,2,56774-56782
32,libpng,fca,2,46603-46610
33,libpng,fca,2,57868-57890
34,libpng,fca,2,26447-26457
35,libpng,fca,2,56677-56681
36,libpng,fca,2,56476-56695
37,libpng,fca,2,48124-48140
38,libpng,fca,2,48280-48313
39,libpng,fca,2,57967-57987
40,libpng,fca,2,28416-28429
41,libpng,fca,2,58205-58305
42,libpng,fca,2,5841-5881
43,libpng,fca,2,48845-48867
44,libpng,fca,2,48149-48169
45,libpng,fca,2,48326-48347
46,libpng,fca,2,5174-5181
47,libpng,fca,2,7545-7564
48,libpng,fca,2,43157-43174
49,libpng,fca,2,7524-7564
50,libpng,fca,2,56734-56737
51,libpng,fca,2,62519-62527
52,libpng,fca,2,5949-5979
53,libpng,fca,2,7765-7782
54,libpng,fca,2,17957-17965
55,libpng,fca,2,30264-30266
56,libpng,fca,2,5871-5881
57,libpng,fca,2,58205-58321
58,libpng,fca,2,6090-6182
59,libpng,fca,2,26423-26433
60,libpng,fca,2,10308-10339
61,libpng,fca,2,6428-6433
62,libpng,fca,2,5991-5997
63,libpng,fca,2,58163-58187
64,libpng,fca,2,7647-7701
65,libpng,fca,2,28450-28452
66,libpng,fca,2,5812-5821
67,libpng,fca,2,49947-49957
68,libpng,fca,2,57825-57835
69,libpng,fca,2,57196-57384
70,libpng,fca,2,26662-26666
71,libpng,fca,2,53262-53280
72,libpng,fca,2,58205-58313
73,libpng,fca,2,55896-55927
74,libpng,fca,2,56847-56864
75,libpng,fca,2,54444-54464
76,libpng,fca,2,5821-5841
77,libpng,fca,2,54900-54909
78,libpng,fca,2,6192-6236
79,libpng,fca,2,56739-56742
80,libpng,fca,2,57497-57501
81,libpng,fca,2,57763-57767
82,libpng,fca,2,52795-52813
83,libpng,fca,2,26688-26692
84,libpng,fca,2,57021-57038
85,libpng,fca,2,54520-54603
86,libpng,fca,2,56144-56173
87,libpng,fca,2,53486-53488
88,libpng,fca,2,55038-55403
89,libpng,fca,2,55409-55428
90,libpng,fca,2,57062-57064
91,libpng,fca,2,56255-56267
92,libpng,fca,2,57451-57471
93,libpng,fca,2,53669-53695
94,libpng,fca,2,48747-48774
95,libpng,fca,2,51667-51691
96,libpng,fca,2,5114-5135
97,libpng,fca,2,26675-26679
98,libpng,fca,2,26679-26874
99,libpng,fca,2,55779-55786
100,libpng,fca,2,53400-53420
101,libpng,fca,2,54609-54629
102,libpng,fca,2,10330-10411
103,libpng,fca,2,5923-6254
104,libpng,fca,2,6634-6903
105,libpng,fca,2,56508-56532
106,libpng,fca,2,55178-55403
107,libpng,fca,2,19476-19509
108,libpng,fca,2,5096-5110
109,libpng,fca,2,5121-5135
110,libpng,fca,2,6034-6042
111,libpng,fca,2,55632-55654
112,libpng,fca,2,48728-48743
113,libpng,fca,2,56199-56203
114,libpng,fca,2,7742-7782
115,libpng,fca,2,6597-6903
116,libpng,fca,2,55654-55711
117,libpng,fca,2,42921-42951
118,libpng,fca,2,55108-55113
119,libpng,fca,2,55113-55403
120,libpng,fca,2,61514-61521
121,libpng,fca,2,57897-57904
122,libpng,fca,2,55612-55622
123,libpng,fca,2,55052-55062
124,libpng,fca,2,42899-42956
125,libpng,fca,2,50842-50851
126,libpng,fca,2,42962-42989
127,libpng,fca,2,10186-10207
128,libpng,fca,2,57441-57444
129,libpng,fca,2,57719-57737
130,libpng,fca,2,47301-47310
131,libpng,fca,2,32231-32296
132,libpng,fca,2,29812-29837
133,libpng,fca,2,29759-29771
134,libpng,fca,2,32221-32373
135,libpng,fca,2,47344-47353
136,libpng,fca,2,48124-48147
137,libpng,fca,2,5935-5939
138,libpng,fca,2,56280-56303
139,libpng,fca,2,28195-28199
140,libpng,fca,2,46287-46292
141,libpng,fca,2,28056-28060
142,libpng,fca,2,55890-56138
143,libpng,fca,2,17902-17915
144,libpng,fca,2,55871-55890
145,libpng,fca,2,6948-6966
146,libpng,fca,2,46366-46376
147,libpng,fca,2,40095-40105
148,libpng,fca,2,54007-54023
149,libpng,fca,2,53833-53894
150,libpng,fca,2,54023-54031
151,libpng,fca,2,53983-54039
152,libpng,fca,2,54165-54100
153,libpng,fca,2,53894-53904
154,libpng,fca,2,53999-54039
155,libpng,fca,2,54079-54090
156,libpng,fca,2,62054-62066
157,libpng,fca,2,56864-56882
158,libpng,fca,2,54776-54794
159,libpng,fca,2,57991-58157
160,libpng,fca,2,57148-57166
161,libpng,fca,2,55097-55106
162,libpng,fca,2,57809-57835
163,libpng,fca,2,55812-55822
164,libpng,fca,2,57535-57546
165,libpng,fca,2,54985-55004
166,libpng,fca,2,30275-30370
167,libpng,fca,2,54046-54058
168,libpng,fca,2,62109-62114
169,libpng,fca,2,53747-53757
170,libpng,fca,2,57192-57206
171,libpng,fca,2,6948-6955
172,libpng,fca,2,54015-54039
173,libpng,fca,2,51830-51843
174,libpng,fca,2,57279-57319
175,libpng,fca,2,57219-57319
176,libpng,fca,2,4845-4931
177,libpng,fca,2,4760-4770
178,libpng,fca,2,52916-52929
179,libpng,fca,2,57263-57319
180,libpng,fca,2,4662-4760
181,libpng,fca,2,54015-54023
182,libpng,fca,2,53287-53291
183,libpng,fca,2,4760-4789
184,libpng,fca,2,57551-57568
185,libpng,fca,2,28407-28452
186,libpng,fca,2,55487-55494
187,libpng,fca,2,55494-55711
188,libpng,fca,2,54801-54805
189,libpng,fca,2,52916-52923
190,libpng,fca,2,54957-54969
191,libpng,fca,2,54891-54945
192,libpng,fca,2,51796-51813
193,libpng,fca,2,51837-52127
194,libpng,fca,2,60358-60371
195,libpng,fca,2,54909-54945
196,libpng,fca,2,52846-52855
197,libpng,fca,2,53488-53498
198,libpng,fca,2,53582-53663
199,libpng,fca,2,57632-57594
200,libpng,fca,2,51929-51942
201,libpng,fca,2,52882-52899
202,libpng,fca,2,4582-4590
203,libpng,fca,2,57599-57623
204,libpng,fca,2,51759-51769
205,libpng,fca,2,4646-4674
206,libpng,fca,2,53534-53551
207,libpng,fca,2,53472-53663
208,libpng,fca,2,52240-52443
209,libpng,fca,2,51865-51878
210,libpng,fca,2,51965-51968
211,libpng,fca,2,4699-4704
212,libpng,fca,2,52049-52053
213,libpng,fca,2,51878-51891
214,libpng,fca,2,60817-60830
215,libpng,fca,2,60400-60467
216,libpng,fca,2,60407-60417
217,libpng,fca,2,52676-52560
218,libpng,fca,2,60417-60467
219,libpng,fca,2,60427-60437
220,libpng,fca,2,62345-62362
221,libpng,fca,2,46376-46382
222,libpng,fca,2,60437-60447
223,libpng,fca,2,54293-54300
224,libpng,fca,2,54353-54363
225,libpng,fca,2,56552-56559
226,libpng,fca,2,57751-57803
227,libpng,fca,2,60457-60473
228,libpng,fca,2,60457-60467
229,libpng,fca,2,56213-56222
230,libpng,fca,2,32543-32545
231,libpng,fca,2,57045-57052
232,libpng,fca,2,56180-56187
233,libpng,fca,2,54689-54691
234,libpng,fca,2,57478-57485
235,libpng,fca,2,57173-57180
236,libpng,fca,2,3228-3244
237,libpng,fca,2,54727-54749
238,libpng,fca,2,53983-53991
239,libpng,fca,2,28364-28368
240,libpng,fca,2,54764-54770
241,libpng,fca,2,19298-19307
242,libpng,fca,2,55526-55533
243,libpng,fca,2,30609-30624
244,libpng,fca,2,57287-57295
245,libpng,fca,2,13013-13044
246,libpng,fca,2,57303-57319
247,libpng,fca,2,57287-57319
248,libpng,fca,2,8659-9213
249,libpng,fca,2,57295-57319
250,libpng,fca,2,51826-51837
251,libpng,fca,2,8671-8690
252,libpng,fca,2,8751-9213
253,libpng,fca,2,8730-9213
254,libpng,fca,2,8742-8757
255,libpng,fca,2,28351-28355
256,libpng,fca,2,56187-56782
257,libpng,fca,2,55647-55654
258,libpng,fca,2,55235-55307
259,libpng,fca,2,8763-8782
260,libpng,fca,2,30681-30717
261,libpng,fca,2,55396-55398
262,libpng,fca,2,55332-55341
263,libpng,fca,2,55675-55711
264,libpng,fca,2,28173-28183
265,libpng,fca,2,28212-28482
266,libpng,fca,2,54478-54603
267,libpng,fca,2,28238-28478
268,libpng,fca,2,54228-54438
269,libpng,fca,2,54636-54653
270,libpng,fca,2,28221-28225
271,libpng,fca,2,28299-28303
272,libpng,fca,2,28342-28462
273,libpng,fca,2,28325-28329
274,libpng,fca,2,28251-28476
275,libpng,fca,2,28286-28290
276,libpng,fca,2,28394-28454
277,libpng,fca,2,55323-55341
278,libpng,fca,2,8809-8822
279,libpng,fca,2,8876-8904
280,libpng,fca,2,55533-55550
281,libpng,fca,2,8803-8822
282,libpng,fca,2,55466-55711
283,libpng,fca,2,28156-28163
284,libpng,fca,2,8939-8949
285,libpng,fca,2,8388-8404
286,libpng,fca,2,3455-3469
287,libpng,fca,2,3462-3469
288,libpng,fca,2,8621-8624
289,libpng,fca,2,8928-8949
290,libpng,fca,2,57335-57384
291,libpng,fca,2,7282-7422
292,libpng,fca,2,52912-52923
293,libpng,fca,2,7240-7422
294,libpng,fca,2,7212-7422
295,libpng,fca,2,10231-10275
296,libpng,fca,2,10237-10245
297,libpng,fca,2,7226-7422
298,libpng,fca,2,54492-54502
299,libpng,fca,2,54502-54603
300,libpng,fca,2,57340-57349
301,libpng,fca,2,9758-9881
302,libpng,fca,2,17815-17822
303,libpng,fca,2,9045-9213
304,libpng,fca,2,56222-56782
305,libpng,fca,2,4926-4941
306,libpng,fca,2,4852-4865
307,libpng,fca,2,4860-4941
308,libpng,fca,2,4760-4918
309,libpng,fca,2,4685-4690
310,libpng,fca,2,4646-4713
311,libpng,fca,2,4881-4889
312,libpng,fca,2,4881-4894
313,libpng,fca,2,4727-4732
314,libpng,fca,2,4900-4913
315,libpng,fca,2,4778-4941
316,libpng,fca,2,52333-52340
317,libpng,fca,2,52409-52426
318,libpng,fca,2,57637-57645
319,libpng,fca,2,4908-4941
320,libpng,fca,2,7366-7422
321,libpng,fca,2,7394-7422
322,libpng,fca,2,7380-7422
323,libpng,fca,2,7408-7422
324,libpng,fca,2,7324-7422
325,libpng,fca,2,7352-7422
326,libpng,fca,2,7310-7422
327,libpng,fca,2,7338-7422
328,libpng,fca,2,28173-28190
329,libpng,fca,2,46550-46560
330,libpng,fca,2,53560-53569
331,libpng,fca,2,53589-53603
332,libpng,fca,2,57113-57142
333,libpng,fca,2,57090-57099
334,libpng,fca,2,28416-28420
335,libpng,fca,2,51742-51749
336,libpng,fca,2,55235-55243
337,libpng,fca,2,30704-30727
338,libpng,fca,2,53560-53582
339,libpng,fca,2,61847-61873
340,libpng,fca,2,7268-7422
341,libpng,fca,2,4828-4836
342,libpng,fca,2,53613-53622
343,libpng,fca,2,4742-4752
344,libpng,fca,2,62642-62659
345,libpng,fca,2,53636-53657
346,libpng,fca,2,53596-53661
347,libpng,fca,2,55262-55276
348,libpng,fca,2,55253-55276
349,libpng,fca,2,55283-55285
350,libpng,fca,2,54819-54829
351,libpng,fca,2,54829-54979
352,libpng,fca,2,4797-4941
353,libpng,fca,2,53301-53394
354,libpng,fca,2,57842-57854
355,libpng,fca,2,54242-54252
356,libpng,fca,2,9672-9699
357,libpng,fca,2,53448-53458
358,libpng,fca,2,53733-54188
359,libpng,fca,2,6671-6903
360,libpng,fca,2,7296-7422
361,libpng,fca,2,55984-55999
362,libpng,fca,2,54709-54770
363,libpng,fca,2,54667-54677
364,libpng,fca,2,9003-9024
365,libpng,fca,2,3517-3519
366,libpng,fca,2,55307-55350
367,libpng,fca,2,4646-4692
368,libpng,fca,2,4734-4739
369,libpng,fca,2,4720-4725
370,libpng,fca,2,47108-47119
371,libpng,fca,2,3498-3515
372,libpng,fca,2,58140-58150
373,libpng,fca,2,61751-61755
374,libpng,fca,2,57501-57511
375,libpng,fca,2,57674-57706
376,libpng,fca,2,57918-58157
377,libpng,fca,2,58103-58111
378,libpng,fca,2,31122-31132
379,libpng,fca,2,31038-31050
380,libpng,fca,2,31062-31122
381,libpng,fca,2,31074-31122
382,libpng,fca,2,30954-30873
