,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
711,2045,2898845386,fairfuzz-0-exid22,fairfuzz,620,1889582c3c973dcfb82dde5f526189de9c7ee3eb1d64cee630f440e287eb14cd,crash,711,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
2027,2045,2898845386,fairfuzz-0-exid22,fairfuzz,620,1889582c3c973dcfb82dde5f526189de9c7ee3eb1d64cee630f440e287eb14cd,crash,2027,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
3255,2045,2898845386,fairfuzz-0-exid22,fairfuzz,620,1889582c3c973dcfb82dde5f526189de9c7ee3eb1d64cee630f440e287eb14cd,crash,3255,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
1305,2249,2898845386,fairfuzz-0-exid22,fairfuzz,688,c07ff58331a8f1f9b5401ce9fe48f7799e3444f2513d8c9cc5ef42f203cf856b,crash,1305,SEGV,51ea19cf3cdd0032322d439a97abf293,asan,fcb,nm
2537,2249,2898845386,fairfuzz-0-exid22,fairfuzz,688,c07ff58331a8f1f9b5401ce9fe48f7799e3444f2513d8c9cc5ef42f203cf856b,crash,2537,SEGV,64f3eee2c7b2e4594b050aa702a3f154,msan,fcb,nm
3782,2249,2898845386,fairfuzz-0-exid22,fairfuzz,688,c07ff58331a8f1f9b5401ce9fe48f7799e3444f2513d8c9cc5ef42f203cf856b,crash,3782,SEGV,64f3eee2c7b2e4594b050aa702a3f154,tsan,fcb,nm
2259,3277,206683456,afl-0-exid22,afl,1123,498f547cef21dc7d507facdc19e0406a4ec2385e6e81094ca2f529ef9220e147,crash,2259,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
3487,3277,206683456,afl-0-exid22,afl,1123,498f547cef21dc7d507facdc19e0406a4ec2385e6e81094ca2f529ef9220e147,crash,3487,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
982,3277,206683456,afl-0-exid22,afl,1123,498f547cef21dc7d507facdc19e0406a4ec2385e6e81094ca2f529ef9220e147,crash,982,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
805,3280,206683456,afl-0-exid22,afl,1124,a2aa8a9b2a93d182ce0812e032bfa1551272191a27914ce455a6d4dad39e0b03,crash,805,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan,fcb,nm
2102,3280,206683456,afl-0-exid22,afl,1124,a2aa8a9b2a93d182ce0812e032bfa1551272191a27914ce455a6d4dad39e0b03,crash,2102,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan,fcb,nm
3332,3280,206683456,afl-0-exid22,afl,1124,a2aa8a9b2a93d182ce0812e032bfa1551272191a27914ce455a6d4dad39e0b03,crash,3332,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,tsan,fcb,nm
594,3287,206683456,afl-0-exid22,afl,1125,02c39176708214fcd771c7d40eae2a0d2a82817fa34f1dc3e6902df4b8d96489,crash,594,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan,fcb,nm
1925,3287,206683456,afl-0-exid22,afl,1125,02c39176708214fcd771c7d40eae2a0d2a82817fa34f1dc3e6902df4b8d96489,crash,1925,SEGV,884ec7d3390930225f967542efadb816,msan,fcb,nm
3147,3287,206683456,afl-0-exid22,afl,1125,02c39176708214fcd771c7d40eae2a0d2a82817fa34f1dc3e6902df4b8d96489,crash,3147,SEGV,884ec7d3390930225f967542efadb816,tsan,fcb,nm
2149,3291,206683456,afl-0-exid22,afl,1126,12f9021e54a242c62f0f327443f77f58e088dddbd993cc1a735b2d574db3c297,crash,2149,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fcb,nm
3376,3291,206683456,afl-0-exid22,afl,1126,12f9021e54a242c62f0f327443f77f58e088dddbd993cc1a735b2d574db3c297,crash,3376,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fcb,nm
856,3291,206683456,afl-0-exid22,afl,1126,12f9021e54a242c62f0f327443f77f58e088dddbd993cc1a735b2d574db3c297,crash,856,SEGV,e962321310000bd8f0df569f7feedb44,asan,fcb,nm
1938,3295,206683456,afl-0-exid22,afl,1128,6d434325a05fc86a5cf62c11af347c0ded6a6fb8b3ecd871cd7a438a9deb33b5,crash,1938,SEGV,5fb56ce37a439067b9539a8d112d1a01,msan,fcb,nm
3160,3295,206683456,afl-0-exid22,afl,1128,6d434325a05fc86a5cf62c11af347c0ded6a6fb8b3ecd871cd7a438a9deb33b5,crash,3160,SEGV,5fb56ce37a439067b9539a8d112d1a01,tsan,fcb,nm
607,3295,206683456,afl-0-exid22,afl,1128,6d434325a05fc86a5cf62c11af347c0ded6a6fb8b3ecd871cd7a438a9deb33b5,crash,607,SEGV,e69464d29edee748e3495be97bafe20e,asan,fcb,nm
1227,3528,2898845386,fairfuzz-0-exid22,fairfuzz,1219,615b89befceb2bbefb2dd5371d2c47b29a843b120b19c703b67fa54c0cf059e9,crash,1227,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fcb,nm
2471,3528,2898845386,fairfuzz-0-exid22,fairfuzz,1219,615b89befceb2bbefb2dd5371d2c47b29a843b120b19c703b67fa54c0cf059e9,crash,2471,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fcb,nm
3710,3528,2898845386,fairfuzz-0-exid22,fairfuzz,1219,615b89befceb2bbefb2dd5371d2c47b29a843b120b19c703b67fa54c0cf059e9,crash,3710,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fcb,nm
184,4199,206683456,afl-0-exid22,afl,1453,1cb5123648af123ef3607b71e8da6e3ee3ae62ff01a386e3a58de42b0f3760d2,crash,184,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
1579,4199,206683456,afl-0-exid22,afl,1453,1cb5123648af123ef3607b71e8da6e3ee3ae62ff01a386e3a58de42b0f3760d2,crash,1579,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fcb,nm
2798,4199,206683456,afl-0-exid22,afl,1453,1cb5123648af123ef3607b71e8da6e3ee3ae62ff01a386e3a58de42b0f3760d2,crash,2798,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fcb,nm
1102,4297,2898845386,fairfuzz-0-exid22,fairfuzz,1518,e1a017037de849ce7604a8bdf5eaaeb35ecf9e0de747f13be72bc20ee11a3392,crash,1102,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fcb,nm
2361,4297,2898845386,fairfuzz-0-exid22,fairfuzz,1518,e1a017037de849ce7604a8bdf5eaaeb35ecf9e0de747f13be72bc20ee11a3392,crash,2361,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fcb,nm
3595,4297,2898845386,fairfuzz-0-exid22,fairfuzz,1518,e1a017037de849ce7604a8bdf5eaaeb35ecf9e0de747f13be72bc20ee11a3392,crash,3595,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fcb,nm
3277,4383,206683456,afl-0-exid22,afl,1564,a48a9cc294fb87ddc114347c13fe087cafa1051ed1ed996634b50c5d2dfa0cb4,crash,3277,SEGV,8a7eb5158b51d7bcdc297b491906347e,tsan,fcb,nm
740,4383,206683456,afl-0-exid22,afl,1564,a48a9cc294fb87ddc114347c13fe087cafa1051ed1ed996634b50c5d2dfa0cb4,crash,740,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,asan,fcb,nm
2049,4383,206683456,afl-0-exid22,afl,1564,a48a9cc294fb87ddc114347c13fe087cafa1051ed1ed996634b50c5d2dfa0cb4,crash,2049,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,msan,fcb,nm
3927,4383,206683456,afl-0-exid22,afl,1564,a48a9cc294fb87ddc114347c13fe087cafa1051ed1ed996634b50c5d2dfa0cb4,crash,3927,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,ubsan,fcb,nm
3768,4903,206683456,afl-0-exid22,afl,1791,1869e471decf92273fe167b3afbc180bd0c0aed25a6cbda0e4786a2ab78f39ab,crash,3768,SEGV,553283ef69b1fd89297a2747b33205fe,tsan,fcb,nm
1289,4903,206683456,afl-0-exid22,afl,1791,1869e471decf92273fe167b3afbc180bd0c0aed25a6cbda0e4786a2ab78f39ab,crash,1289,SEGV,9b349cc04c6456646f5bcca29d5f2e16,asan,fcb,nm
2523,4903,206683456,afl-0-exid22,afl,1791,1869e471decf92273fe167b3afbc180bd0c0aed25a6cbda0e4786a2ab78f39ab,crash,2523,SEGV,9b349cc04c6456646f5bcca29d5f2e16,msan,fcb,nm
