,edges_count,time,experiment_id
0,102,0,1
1,109,1,1
2,111,2,1
3,116,3,1
4,120,4,1
5,120,5,1
6,121,6,1
7,121,7,1
8,122,8,1
9,122,9,1
10,122,10,1
11,125,11,1
12,130,12,1
13,130,13,1
14,139,14,1
15,149,15,1
16,149,16,1
17,150,17,1
18,150,18,1
19,150,19,1
20,150,20,1
21,150,21,1
22,150,22,1
23,150,23,1
24,150,24,1
25,150,25,1
26,150,26,1
27,150,27,1
28,150,28,1
29,150,29,1
30,151,30,1
31,151,31,1
32,151,32,1
33,151,33,1
34,151,34,1
35,151,35,1
36,151,36,1
37,151,37,1
38,151,38,1
39,151,39,1
40,151,40,1
41,151,41,1
42,151,42,1
43,151,43,1
44,151,44,1
45,151,45,1
46,151,46,1
47,151,47,1
48,151,48,1
49,151,49,1
50,151,50,1
51,151,51,1
52,151,52,1
53,151,53,1
54,151,54,1
55,152,55,1
56,152,56,1
57,152,57,1
58,153,58,1
59,153,59,1
60,153,60,1
61,153,61,1
62,153,62,1
63,153,63,1
64,153,64,1
65,153,65,1
66,153,66,1
67,153,67,1
68,153,68,1
69,153,69,1
70,153,70,1
71,154,71,1
72,154,72,1
73,154,73,1
74,154,74,1
75,154,75,1
76,154,76,1
77,154,77,1
78,154,78,1
79,154,79,1
80,154,80,1
81,154,81,1
82,154,82,1
83,154,83,1
84,154,84,1
85,154,85,1
86,154,86,1
87,154,87,1
88,154,88,1
89,154,89,1
90,155,90,1
91,155,91,1
92,155,92,1
93,155,93,1
94,155,94,1
95,155,95,1
96,155,96,1
97,155,97,1
98,155,98,1
99,155,99,1
100,155,100,1
101,155,101,1
102,156,102,1
103,156,103,1
104,156,104,1
105,156,105,1
106,156,106,1
107,156,107,1
108,156,108,1
109,156,109,1
110,156,110,1
111,156,111,1
112,156,112,1
113,156,113,1
114,156,114,1
115,156,115,1
116,156,116,1
117,156,117,1
118,156,118,1
119,156,119,1
120,156,120,1
121,156,121,1
122,156,122,1
123,156,123,1
124,156,124,1
125,156,125,1
126,156,126,1
127,156,127,1
128,156,128,1
129,156,129,1
130,156,130,1
131,156,131,1
132,156,132,1
133,156,133,1
134,156,134,1
135,156,135,1
136,156,136,1
137,156,137,1
138,156,138,1
139,156,139,1
140,156,140,1
141,156,141,1
142,156,142,1
143,156,143,1
144,156,144,1
145,156,145,1
146,156,146,1
147,156,147,1
148,156,148,1
149,156,149,1
150,156,150,1
151,156,151,1
152,156,152,1
153,156,153,1
154,156,154,1
155,156,155,1
156,156,156,1
157,156,157,1
158,156,158,1
159,156,159,1
160,156,160,1
161,156,161,1
162,156,162,1
163,156,163,1
164,156,164,1
165,156,165,1
166,156,166,1
167,156,167,1
168,156,168,1
169,156,169,1
170,156,170,1
171,156,171,1
172,156,172,1
173,156,173,1
174,156,174,1
175,156,175,1
176,156,176,1
177,156,177,1
178,156,178,1
179,156,179,1
180,156,180,1
181,156,181,1
182,156,182,1
183,156,183,1
184,156,184,1
185,156,185,1
186,156,186,1
187,156,187,1
188,156,188,1
189,156,189,1
190,156,190,1
191,156,191,1
192,156,192,1
193,156,193,1
194,156,194,1
195,156,195,1
196,156,196,1
197,156,197,1
198,156,198,1
199,156,199,1
200,156,200,1
201,156,201,1
202,156,202,1
203,156,203,1
204,156,204,1
205,156,205,1
206,157,206,1
207,157,207,1
208,157,208,1
209,157,209,1
210,157,210,1
211,157,211,1
212,157,212,1
213,157,213,1
214,157,214,1
215,157,215,1
216,157,216,1
217,158,217,1
218,158,218,1
219,158,219,1
220,158,220,1
221,158,221,1
222,158,222,1
223,158,223,1
224,158,224,1
225,158,225,1
226,158,226,1
227,158,227,1
228,158,228,1
229,158,229,1
230,158,230,1
231,158,231,1
232,158,232,1
233,158,233,1
234,158,234,1
235,158,235,1
236,158,236,1
237,158,237,1
238,158,238,1
239,158,239,1
240,158,240,1
241,158,241,1
242,158,242,1
243,158,243,1
244,158,244,1
245,158,245,1
246,158,246,1
247,158,247,1
248,158,248,1
249,158,249,1
250,158,250,1
251,158,251,1
252,158,252,1
253,158,253,1
