,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid23,369182,369195
2,2,fairfuzz-0-exid23,81742,81752
3,3,fairfuzz-0-exid23,55187,55259
4,4,fairfuzz-0-exid23,129355,129364
5,5,fairfuzz-0-exid23,37447,37466
6,6,afl-0-exid23,128975,128984
7,7,fairfuzz-0-exid23,374736,374750
8,8,afl-0-exid23,3279,3301
9,9,fairfuzz-0-exid23,36386,36405
10,10,afl-0-exid23,38446,38465
11,11,fairfuzz-0-exid23,38520,38552
12,12,afl-0-exid23,11338,11347
13,13,fairfuzz-0-exid23,375008,375017
14,14,afl-0-exid23,102842,102852
15,15,fairfuzz-0-exid23,93034,93041
16,16,afl-0-exid23,373135,373169
17,17,fairfuzz-0-exid23,371869,371888
18,18,afl-0-exid23,21452,21459
19,19,fairfuzz-0-exid23,21459,21468
20,20,afl-0-exid23,370755,370765
22,22,afl-0-exid23,85602,85620
23,23,fairfuzz-0-exid23,268626,268647
24,24,afl-0-exid23,76125,76134
27,27,fairfuzz-0-exid23,366544,366573
32,32,afl-0-exid23,128405,128423
34,34,afl-0-exid23,7804,7811
36,36,afl-0-exid23,417533,417544
39,39,fairfuzz-0-exid23,128660,128669
40,40,afl-0-exid23,366573,366578
41,41,aflplusplus-0-exid23,21287,21328
42,42,fairfuzz-0-exid23,374203,374216
43,43,aflplusplus-0-exid23,11676,11695
45,45,aflplusplus-0-exid23,394628,395050
46,46,afl-0-exid23,35380,35416
47,47,fairfuzz-0-exid23,32751,32783
48,48,aflplusplus-0-exid23,1564,1604
49,49,aflfast-0-exid23,36414,36431
50,50,fairfuzz-0-exid23,366460,366478
51,51,aflplusplus-0-exid23,270683,270791
52,52,afl-0-exid23,55089,55097
54,54,aflfast-0-exid23,93101,93103
55,55,aflplusplus-0-exid23,370901,370916
56,56,afl-0-exid23,374203,374216
57,57,fairfuzz-0-exid23,374261,374271
58,58,aflfast-0-exid23,1501,1528
59,59,aflplusplus-0-exid23,85975,85983
62,62,aflfast-0-exid23,130134,130160
65,65,afl-0-exid23,76300,76310
66,66,aflfast-0-exid23,85714,85725
69,69,afl-0-exid23,143336,143424
70,70,aflfast-0-exid23,5387,5400
77,77,aflfast-0-exid23,24903,24923
