,benchmark,fuzzer_combination,expid,edge
0,lua,fcb,6,85012-85057
1,lua,fcb,6,10971-10990
2,lua,fcb,6,56155-56178
3,lua,fcb,6,32851-32926
4,lua,fcb,6,38737-38815
5,lua,fcb,6,58367-58377
6,lua,fcb,6,21266-21333
7,lua,fcb,6,21244-21252
8,lua,fcb,6,48600-48641
9,lua,fcb,6,35333-35326
10,lua,fcb,6,75335-75344
11,lua,fcb,6,26591-26650
12,lua,fcb,6,71981-71994
13,lua,fcb,6,72490-72496
14,lua,fcb,6,73049-73062
15,lua,fcb,6,11192-11206
16,lua,fcb,6,72022-72027
17,lua,fcb,6,74523-74529
18,lua,fcb,6,46948-46980
19,lua,fcb,6,75286-75297
20,lua,fcb,6,75286-75302
21,lua,fcb,6,73756-73766
22,lua,fcb,6,30780-30803
23,lua,fcb,6,29283-29298
24,lua,fcb,6,10120-10143
25,lua,fcb,6,71981-72015
26,lua,fcb,6,75316-75321
27,lua,fcb,6,33535-33561
28,lua,fcb,6,71981-72008
29,lua,fcb,6,10252-10270
30,lua,fcb,6,27703-27717
31,lua,fcb,6,43486-43501
32,lua,fcb,6,47224-47249
33,lua,fcb,6,74715-74728
34,lua,fcb,6,72496-72505
35,lua,fcb,6,59956-59985
36,lua,fcb,6,69398-69523
37,lua,fcb,6,32084-32094
38,lua,fcb,6,31784-31794
39,lua,fcb,6,65971-66078
40,lua,fcb,6,50804-50867
41,lua,fcb,6,42676-42730
42,lua,fcb,6,51221-51285
43,lua,fcb,6,43501-43511
44,lua,fcb,6,43190-43196
45,lua,fcb,6,50994-51012
46,lua,fcb,6,8096-8126
47,lua,fcb,6,51538-51556
48,lua,fcb,6,60126-60132
49,lua,fcb,6,72699-72717
50,lua,fcb,6,27891-27900
51,lua,fcb,6,59002-59034
52,lua,fcb,6,42780-42794
53,lua,fcb,6,56867-56909
54,lua,fcb,6,53741-53762
55,lua,fcb,6,57571-57716
56,lua,fcb,6,50844-50867
57,lua,fcb,6,53007-53040
58,lua,fcb,6,46644-46651
59,lua,fcb,6,21686-21700
60,lua,fcb,6,40660-40667
61,lua,fcb,6,30841-30892
62,lua,fcb,6,59446-59463
63,lua,fcb,6,34337-34428
64,lua,fcb,6,70440-70453
65,lua,fcb,6,68762-68780
66,lua,fcb,6,59467-59477
67,lua,fcb,6,32158-32250
68,lua,fcb,6,77195-77217
69,lua,fcb,6,53946-53972
70,lua,fcb,6,54141-54172
71,lua,fcb,6,31825-31834
72,lua,fcb,6,32114-32123
73,lua,fcb,6,67613-67642
74,lua,fcb,6,73107-73148
75,lua,fcb,6,58653-58677
76,lua,fcb,6,7435-7449
77,lua,fcb,6,72366-72372
78,lua,fcb,6,27523-27535
79,lua,fcb,6,73323-73331
80,lua,fcb,6,47912-47929
81,lua,fcb,6,74890-74910
82,lua,fcb,6,52055-52080
83,lua,fcb,6,54569-54590
84,lua,fcb,6,73808-73817
85,lua,fcb,6,10641-10674
86,lua,fcb,6,73808-73847
87,lua,fcb,6,72190-72208
88,lua,fcb,6,69718-69791
89,lua,fcb,6,73049-73076
90,lua,fcb,6,10659-10674
91,lua,fcb,6,72635-72667
92,lua,fcb,6,75849-75875
93,lua,fcb,6,54402-54423
94,lua,fcb,6,55719-52147
95,lua,fcb,6,31353-31363
96,lua,fcb,6,12297-12330
97,lua,fcb,6,11273-11283
98,lua,fcb,6,9983-10061
99,lua,fcb,6,42599-42637
