,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid20,3115,3124
2,2,fairfuzz-0-exid20,3056,3060
3,3,afl-0-exid20,3091,3098
4,4,fairfuzz-0-exid20,471,536
5,5,afl-0-exid20,3060,3104
6,6,fairfuzz-0-exid20,3745,3814
7,7,afl-0-exid20,3745,3814
8,8,fairfuzz-0-exid20,13286,13408
9,9,afl-0-exid20,64392,64423
10,10,fairfuzz-0-exid20,3817,3886
11,11,afl-0-exid20,3733,3817
12,12,fairfuzz-0-exid20,13269,13408
14,14,fairfuzz-0-exid20,465,471
15,15,afl-0-exid20,3889,3903
16,16,afl-0-exid20,13282,13286
17,17,afl-0-exid20,13269,13408
18,18,aflplusplus-0-exid20,2954,2973
19,19,aflplusplus-0-exid20,64996,65092
20,20,aflplusplus-0-exid20,3075,3079
21,21,aflfast-0-exid20,3683,3915
22,22,fairfuzz-0-exid20,3889,3903
24,24,afl-0-exid20,64610,64760
25,25,aflplusplus-0-exid20,3060,3104
26,26,aflplusplus-0-exid20,3733,3745
27,27,aflplusplus-0-exid20,3933,3971
28,28,aflfast-0-exid20,3060,3104
30,30,aflfast-0-exid20,3745,3814
31,31,aflplusplus-0-exid20,3817,3886
32,32,fairfuzz-0-exid20,3900,3903
33,33,aflfast-0-exid20,3923,3933
38,38,aflplusplus-0-exid20,461,465
40,40,aflplusplus-0-exid20,13282,13286
41,41,fairfuzz-0-exid20,64610,64760
42,42,afl-0-exid20,64579,64716
43,43,afl-0-exid20,13427,13431
44,44,fairfuzz-0-exid20,64579,64716
45,45,fairfuzz-0-exid20,65404,65412
46,46,fairfuzz-0-exid20,3079,3098
47,47,afl-0-exid20,3065,3071
48,48,fairfuzz-0-exid20,13431,13553
49,49,afl-0-exid20,3075,3079
50,50,fairfuzz-0-exid20,13414,13553
51,51,aflplusplus-0-exid20,13453,13553
52,52,fairfuzz-0-exid20,64996,65001
53,53,aflplusplus-0-exid20,64587,64760
54,54,aflplusplus-0-exid20,13269,13408
57,57,afl-0-exid20,13414,13553
59,59,aflplusplus-0-exid20,3889,3903
62,62,aflfast-0-exid20,3817,3886
63,63,afl-0-exid20,65001,65092
67,67,aflfast-0-exid20,13269,13408
76,76,aflfast-0-exid20,3889,3903
78,78,fairfuzz-0-exid20,65029,65092
80,80,afl-0-exid20,65029,65092
86,86,fairfuzz-0-exid20,499,513
88,88,afl-0-exid20,495,499
89,89,aflfast-0-exid20,13286,13408
90,90,aflfast-0-exid20,3817,3824
91,91,aflplusplus-0-exid20,64579,64716
92,92,aflfast-0-exid20,461,465
94,94,aflplusplus-0-exid20,13427,13431
95,95,aflplusplus-0-exid20,13414,13553
96,96,aflplusplus-0-exid20,65001,65092
97,97,aflplusplus-0-exid20,65005,65013
98,98,aflplusplus-0-exid20,13405,13408
99,99,aflfast-0-exid20,64587,64760
100,100,aflfast-0-exid20,65378,65387
101,101,aflfast-0-exid20,3079,3098
102,102,aflfast-0-exid20,64716,64760
103,103,aflfast-0-exid20,13427,13431
104,104,aflfast-0-exid20,13414,13553
105,105,aflfast-0-exid20,65001,65092
106,106,aflfast-0-exid20,65005,65013
107,107,aflfast-0-exid20,63765,63769
114,114,aflfast-0-exid20,13126,13135
115,115,aflplusplus-0-exid20,2641,2654
116,116,afl-0-exid20,12512,12785
118,118,afl-0-exid20,3987,4080
119,119,afl-0-exid20,4250,4260
120,120,afl-0-exid20,13575,13595
122,122,afl-0-exid20,4113,4123
124,124,afl-0-exid20,13571,13599
125,125,afl-0-exid20,13655,13974
127,127,afl-0-exid20,13632,13635
128,128,afl-0-exid20,13652,13852
130,130,afl-0-exid20,13062,13126
131,131,afl-0-exid20,13286,13288
132,132,afl-0-exid20,13623,13647
133,133,afl-0-exid20,17069,17260
134,134,afl-0-exid20,13614,13617
137,137,afl-0-exid20,4101,4113
138,138,afl-0-exid20,6210,6214
139,139,fairfuzz-0-exid20,13126,13135
140,140,fairfuzz-0-exid20,474,536
142,142,fairfuzz-0-exid20,13852,13974
143,143,fairfuzz-0-exid20,4123,4125
144,144,fairfuzz-0-exid20,8792,9179
145,145,fairfuzz-0-exid20,13632,13635
146,146,fairfuzz-0-exid20,13575,13595
147,147,fairfuzz-0-exid20,13652,13655
148,148,fairfuzz-0-exid20,13571,13599
149,149,fairfuzz-0-exid20,4091,4098
150,150,fairfuzz-0-exid20,13614,13617
151,151,fairfuzz-0-exid20,13623,13647
153,153,fairfuzz-0-exid20,17069,17260
154,154,fairfuzz-0-exid20,13652,13784
155,155,fairfuzz-0-exid20,13658,13974
158,158,fairfuzz-0-exid20,13660,13974
159,159,afl-0-exid20,3987,4091
160,160,fairfuzz-0-exid20,13980,16221
161,161,afl-0-exid20,4113,4125
162,162,fairfuzz-0-exid20,13652,13776
163,163,fairfuzz-0-exid20,13652,13742
165,165,afl-0-exid20,13620,13647
166,166,fairfuzz-0-exid20,4113,4125
167,167,fairfuzz-0-exid20,4333,5585
168,168,fairfuzz-0-exid20,13599,13575
169,169,fairfuzz-0-exid20,13620,13647
170,170,fairfuzz-0-exid20,13652,13932
171,171,fairfuzz-0-exid20,4104,4113
172,172,fairfuzz-0-exid20,6222,8787
173,173,fairfuzz-0-exid20,13652,13688
174,174,fairfuzz-0-exid20,12877,12881
176,176,fairfuzz-0-exid20,13806,13974
177,177,fairfuzz-0-exid20,14522,14541
178,178,fairfuzz-0-exid20,13774,13974
180,180,afl-0-exid20,13629,13647
181,181,fairfuzz-0-exid20,14882,14890
182,182,fairfuzz-0-exid20,17174,17178
183,183,fairfuzz-0-exid20,13652,13870
