,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
4546,1157,897957299,aflfast-0-exid23,aflfast,441,05b3be86f14a6e52f2ddedcf3c2b4ead5a73cc551c31bc538dd628a74245939e,crash,4546,SEGV,20342dca7c121d150537a553601f2cff,tsan
1410,1157,897957299,aflfast-0-exid23,aflfast,441,05b3be86f14a6e52f2ddedcf3c2b4ead5a73cc551c31bc538dd628a74245939e,crash,1410,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
789,1342,897957299,aflfast-0-exid23,aflfast,467,fc298880bd023cb90ea1548d20c37c9673e0dcda4aa6a83528cba079e7387725,crash,789,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3946,1342,897957299,aflfast-0-exid23,aflfast,467,fc298880bd023cb90ea1548d20c37c9673e0dcda4aa6a83528cba079e7387725,crash,3946,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
3879,1586,3647965374,aflplusplus-0-exid23,aflplusplus,511,84517fbd4decbb595f4385338f206fcdb36a8c5f4863080bdd5352f8fcb696f6,crash,3879,SEGV,20342dca7c121d150537a553601f2cff,tsan
721,1586,3647965374,aflplusplus-0-exid23,aflplusplus,511,84517fbd4decbb595f4385338f206fcdb36a8c5f4863080bdd5352f8fcb696f6,crash,721,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
823,1745,3016578682,afl-0-exid23,afl,566,1b95e8c83a2067c3fc1a70c5b1e0487d0fe35d59c89d3df40cec4e1366b42096,crash,823,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3980,1745,3016578682,afl-0-exid23,afl,566,1b95e8c83a2067c3fc1a70c5b1e0487d0fe35d59c89d3df40cec4e1366b42096,crash,3980,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1605,1892,1576010180,fairfuzz-0-exid23,fairfuzz,607,87035550e8008ffd24513a7d1c9c247c7d31b86e12fd50c7daf0412608130e48,crash,1605,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
4737,1892,1576010180,fairfuzz-0-exid23,fairfuzz,607,87035550e8008ffd24513a7d1c9c247c7d31b86e12fd50c7daf0412608130e48,crash,4737,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
3536,1928,3016578682,afl-0-exid23,afl,631,48f9e2d8892ee87953f4cac599ec435fd943dc53894fc3905f35f803384abfb2,crash,3536,SEGV,20342dca7c121d150537a553601f2cff,tsan
362,1928,3016578682,afl-0-exid23,afl,631,48f9e2d8892ee87953f4cac599ec435fd943dc53894fc3905f35f803384abfb2,crash,362,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
4682,2453,1576010180,fairfuzz-0-exid23,fairfuzz,767,4ffcd9176997762b9a7209abeaf01273785d59430f07fe1a54166498332b8339,crash,4682,SEGV,20342dca7c121d150537a553601f2cff,tsan
1549,2453,1576010180,fairfuzz-0-exid23,fairfuzz,767,4ffcd9176997762b9a7209abeaf01273785d59430f07fe1a54166498332b8339,crash,1549,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
4142,3448,3016578682,afl-0-exid23,afl,1068,554516fa875fb4f51eac122c899c06c0ffd67dae8861102d69c9eb78a45ffd1c,crash,4142,SEGV,070ba31683323066fe5594bc96ae71d1,tsan
990,3448,3016578682,afl-0-exid23,afl,1068,554516fa875fb4f51eac122c899c06c0ffd67dae8861102d69c9eb78a45ffd1c,crash,990,SEGV,cc17b0041b6531a93c4bfa99cf98050a,asan
4638,3952,1576010180,fairfuzz-0-exid23,fairfuzz,1258,26f360391989caabf417edefdfc3187a8a5fe013fb7db8470da348b9cdaae904,crash,4638,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
1505,3952,1576010180,fairfuzz-0-exid23,fairfuzz,1258,26f360391989caabf417edefdfc3187a8a5fe013fb7db8470da348b9cdaae904,crash,1505,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
1844,4291,1576010180,fairfuzz-0-exid23,fairfuzz,1412,c25b3429ab2c4b85048103cbc3059a18586b15fa730dfe527696006126e7383a,crash,1844,SEGV,2670e464370682164bd6532823c010f4,msan
