,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid21,194146,194156
2,2,fairfuzz-0-exid21,5212,5221
3,3,fairfuzz-0-exid21,22197,23148
5,5,afl-0-exid21,149501,149505
7,7,afl-0-exid21,148693,148697
8,8,fairfuzz-0-exid21,134954,135791
9,9,afl-0-exid21,22197,23148
12,12,fairfuzz-0-exid21,27133,27137
14,14,fairfuzz-0-exid21,17748,17754
15,15,afl-0-exid21,134935,134954
16,16,fairfuzz-0-exid21,134960,135791
17,17,afl-0-exid21,46370,46389
18,18,fairfuzz-0-exid21,24493,24497
19,19,afl-0-exid21,27133,27137
20,20,fairfuzz-0-exid21,285604,285608
21,21,afl-0-exid21,26591,26596
22,22,afl-0-exid21,149505,149516
23,23,fairfuzz-0-exid21,22200,22211
24,24,afl-0-exid21,134960,135791
25,25,fairfuzz-0-exid21,176798,176806
26,26,afl-0-exid21,24497,24521
27,27,aflplusplus-0-exid21,284940,284945
28,28,aflplusplus-0-exid21,176798,176806
29,29,aflplusplus-0-exid21,9133,9137
30,30,aflplusplus-0-exid21,27133,27137
31,31,aflplusplus-0-exid21,17785,17793
32,32,fairfuzz-0-exid21,22187,22211
33,33,aflplusplus-0-exid21,5228,5247
35,35,aflplusplus-0-exid21,27316,27320
36,36,aflplusplus-0-exid21,27236,28134
37,37,afl-0-exid21,22187,22211
38,38,aflfast-0-exid21,27229,28134
39,39,fairfuzz-0-exid21,27183,27202
40,40,fairfuzz-0-exid21,24513,24521
41,41,fairfuzz-0-exid21,177611,177622
42,42,aflfast-0-exid21,26596,27048
43,43,fairfuzz-0-exid21,27236,28134
44,44,aflfast-0-exid21,27266,27279
45,45,fairfuzz-0-exid21,46389,46395
46,46,aflfast-0-exid21,27137,27142
47,47,aflplusplus-0-exid21,176791,176795
49,49,aflplusplus-0-exid21,22197,23148
50,50,aflplusplus-0-exid21,137264,137283
51,51,aflplusplus-0-exid21,134954,135791
52,52,fairfuzz-0-exid21,24505,24521
54,54,fairfuzz-0-exid21,27244,28134
55,55,aflplusplus-0-exid21,24497,24521
56,56,aflplusplus-0-exid21,46389,47226
57,57,aflfast-0-exid21,148708,149501
58,58,aflplusplus-0-exid21,134960,135791
59,59,afl-0-exid21,176806,177607
60,60,aflplusplus-0-exid21,24513,24521
61,61,aflfast-0-exid21,148697,149772
62,62,afl-0-exid21,27244,28134
63,63,aflfast-0-exid21,24489,24581
64,64,aflfast-0-exid21,22172,22183
65,65,aflfast-0-exid21,137264,137283
67,67,aflfast-0-exid21,27236,28134
68,68,aflplusplus-0-exid21,177622,177629
69,69,aflfast-0-exid21,134954,135791
70,70,aflfast-0-exid21,24505,24521
71,71,afl-0-exid21,27236,28134
72,72,aflfast-0-exid21,46370,46389
73,73,aflfast-0-exid21,24497,24521
74,74,aflplusplus-0-exid21,24505,24521
75,75,aflplusplus-0-exid21,27244,28134
76,76,aflplusplus-0-exid21,22183,22187
78,78,aflfast-0-exid21,27244,28134
79,79,fairfuzz-0-exid21,27316,27320
80,80,aflfast-0-exid21,22183,22187
81,81,aflfast-0-exid21,26075,26050
82,82,aflplusplus-0-exid21,27252,28134
85,85,aflfast-0-exid21,27252,28134
86,86,aflfast-0-exid21,134960,135791
87,87,aflfast-0-exid21,46395,47226
88,88,afl-0-exid21,27101,27108
89,89,afl-0-exid21,24513,24521
91,91,afl-0-exid21,27244,27252
92,92,afl-0-exid21,5134,5149
93,93,afl-0-exid21,24505,24521
