,benchmark,fuzzer_combination,expid,edge
0,cflow,fcb,16,12500-12504
1,cflow,fcb,16,439-341
2,cflow,fcb,16,10298-10303
3,cflow,fcb,16,12660-12666
4,cflow,fcb,16,10083-10101
5,cflow,fcb,16,13156-13168
6,cflow,fcb,16,10815-10904
7,cflow,fcb,16,12799-12806
8,cflow,fcb,16,11147-11183
9,cflow,fcb,16,10985-10993
10,cflow,fcb,16,734-738
11,cflow,fcb,16,2089-2097
12,cflow,fcb,16,11612-11618
13,cflow,fcb,16,11597-11608
14,cflow,fcb,16,10331-10367
15,cflow,fcb,16,2172-2188
16,cflow,fcb,16,2089-2102
17,cflow,fcb,16,11563-11572
18,cflow,fcb,16,11568-11577
19,cflow,fcb,16,290-2367
20,cflow,fcb,16,927-941
21,cflow,fcb,16,1866-341
22,cflow,fcb,16,1843-341
23,cflow,fcb,16,10660-10688
24,cflow,fcb,16,11278-11295
25,cflow,fcb,16,9169-9227
26,cflow,fcb,16,9780-9785
27,cflow,fcb,16,8787-8813
28,cflow,fcb,16,280-1049
29,cflow,fcb,16,9010-9031
30,cflow,fcb,16,2398-2441
31,cflow,fcb,16,280-1091
32,cflow,fcb,16,6084-6137
33,cflow,fcb,16,10564-10631
34,cflow,fcb,16,797-801
35,cflow,fcb,16,10415-10421
36,cflow,fcb,16,1217-1221
37,cflow,fcb,16,28904-28910
38,cflow,fcb,16,12558-12566
39,cflow,fcb,16,280-1238
40,cflow,fcb,16,10500-10503
41,cflow,fcb,16,9573-9583
42,cflow,fcb,16,11537-11550
43,cflow,fcb,16,28926-28910
44,cflow,fcb,16,9817-9820
45,cflow,fcb,16,1112-1116
46,cflow,fcb,16,2412-2427
47,cflow,fcb,16,9136-9157
48,cflow,fcb,16,9802-9838
49,cflow,fcb,16,9785-9838
50,cflow,fcb,16,2372-2385
51,cflow,fcb,16,10989-10993
52,cflow,fcb,16,11411-11388
53,cflow,fcb,16,1767-1781
54,cflow,fcb,16,1046-2468
55,cflow,fcb,16,7902-7908
56,cflow,fcb,16,2683-2692
57,cflow,fcb,16,8292-8390
58,cflow,fcb,16,2683-2675
59,cflow,fcb,16,1343-1347
60,cflow,fcb,16,11138-11301
61,cflow,fcb,16,280-533
62,cflow,fcb,16,11240-11247
