,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid20,48741,48762
2,2,afl-0-exid20,28259,28269
3,3,fairfuzz-0-exid20,12197,12205
4,4,afl-0-exid20,72742,72747
5,5,fairfuzz-0-exid20,10782,10803
6,6,afl-0-exid20,56796,56813
7,7,fairfuzz-0-exid20,21458,21462
8,8,afl-0-exid20,15987,15969
9,9,fairfuzz-0-exid20,8920,8878
10,10,afl-0-exid20,38577,38580
11,11,fairfuzz-0-exid20,76321,76338
12,12,afl-0-exid20,77051,77169
13,13,fairfuzz-0-exid20,66137,66150
14,14,afl-0-exid20,35333,35326
15,15,fairfuzz-0-exid20,58317,58334
16,16,afl-0-exid20,48678,48698
17,17,fairfuzz-0-exid20,35326,35333
18,18,afl-0-exid20,89636,89693
19,19,fairfuzz-0-exid20,58089,58092
20,20,afl-0-exid20,16759,16829
21,21,aflplusplus-0-exid20,29691,29745
22,22,aflplusplus-0-exid20,35326,35333
23,23,aflplusplus-0-exid20,26591,26834
24,24,aflplusplus-0-exid20,62842,62875
25,25,aflplusplus-0-exid20,56981,56996
26,26,aflplusplus-0-exid20,94129,94148
27,27,aflplusplus-0-exid20,10097,10105
28,28,aflplusplus-0-exid20,30673,30680
29,29,aflplusplus-0-exid20,40166,40265
30,30,aflfast-0-exid20,8776,8799
31,31,aflplusplus-0-exid20,65971,66116
32,32,aflfast-0-exid20,11673,11932
33,33,aflfast-0-exid20,86859,86899
34,34,aflfast-0-exid20,68020,68138
35,35,aflfast-0-exid20,77923,77981
36,36,aflfast-0-exid20,3269,3306
37,37,aflfast-0-exid20,65083,65104
38,38,aflfast-0-exid20,64225,64246
39,39,aflfast-0-exid20,70350,70355
40,40,aflfast-0-exid20,11350,11357
41,41,aflplusplus-0-exid20,73596,73609
42,42,aflplusplus-0-exid20,26650,26659
43,43,aflplusplus-0-exid20,71994,71999
45,45,aflplusplus-0-exid20,72463,72490
50,50,aflplusplus-0-exid20,73049,73062
54,54,aflplusplus-0-exid20,11192,11206
55,55,aflplusplus-0-exid20,71981,72022
57,57,aflplusplus-0-exid20,74503,74523
58,58,aflfast-0-exid20,75350,75363
60,60,aflfast-0-exid20,26591,26650
62,62,aflfast-0-exid20,71981,71994
65,65,aflplusplus-0-exid20,46948,46980
66,66,aflfast-0-exid20,72463,72490
70,70,aflfast-0-exid20,75286,75297
72,72,aflfast-0-exid20,72022,72027
73,73,aflplusplus-0-exid20,6853,6860
77,77,aflplusplus-0-exid20,75286,75302
81,81,fairfuzz-0-exid20,75302,75307
82,82,aflplusplus-0-exid20,30780,30803
84,84,fairfuzz-0-exid20,75286,75335
87,87,fairfuzz-0-exid20,34252,34296
89,89,aflfast-0-exid20,46426,46474
90,90,afl-0-exid20,75314,75321
91,91,fairfuzz-0-exid20,75387,75420
93,93,aflfast-0-exid20,75350,75395
94,94,afl-0-exid20,75286,75335
98,98,afl-0-exid20,74529,74540
100,100,aflplusplus-0-exid20,73741,73756
102,102,afl-0-exid20,75387,75420
105,105,aflfast-0-exid20,73741,73756
106,106,afl-0-exid20,34252,34296
108,108,aflplusplus-0-exid20,71981,72015
112,112,aflplusplus-0-exid20,75316,75321
114,114,afl-0-exid20,6853,6860
116,116,aflplusplus-0-exid20,29283,29298
126,126,aflfast-0-exid20,75286,75316
129,129,afl-0-exid20,75350,75395
131,131,fairfuzz-0-exid20,75297,75307
136,136,aflplusplus-0-exid20,75416,75420
139,139,fairfuzz-0-exid20,30803,30821
146,146,aflfast-0-exid20,30780,30803
153,153,afl-0-exid20,75416,75420
167,167,fairfuzz-0-exid20,30803,30813
168,168,aflplusplus-0-exid20,33535,33561
190,190,aflfast-0-exid20,73030,73039
196,196,aflplusplus-0-exid20,72008,72013
198,198,afl-0-exid20,10252,10270
214,214,aflplusplus-0-exid20,27717,27754
216,216,aflfast-0-exid20,52050,52106
217,217,afl-0-exid20,30803,30821
220,220,aflfast-0-exid20,47210,47224
228,228,aflfast-0-exid20,75286,75309
250,250,afl-0-exid20,73741,73756
252,252,aflfast-0-exid20,71981,72008
260,260,aflfast-0-exid20,30803,30813
290,290,afl-0-exid20,72505,72975
297,297,aflplusplus-0-exid20,57507,57510
302,302,afl-0-exid20,69398,69523
306,306,afl-0-exid20,71994,71999
309,309,aflfast-0-exid20,32104,32160
316,316,aflplusplus-0-exid20,31784,31794
317,317,afl-0-exid20,65971,66078
320,320,aflplusplus-0-exid20,43190,43268
324,324,aflplusplus-0-exid20,53732,53762
330,330,aflfast-0-exid20,51287,51308
332,332,aflplusplus-0-exid20,74395,74471
333,333,afl-0-exid20,71981,72022
334,334,aflfast-0-exid20,50786,50804
342,342,aflfast-0-exid20,43542,43570
347,347,fairfuzz-0-exid20,72015,72020
350,350,aflfast-0-exid20,46948,46980
351,351,fairfuzz-0-exid20,46426,46474
366,366,aflfast-0-exid20,51968,51989
370,370,aflfast-0-exid20,51077,51098
372,372,aflplusplus-0-exid20,76300,76321
374,374,aflfast-0-exid20,51619,51640
376,376,aflplusplus-0-exid20,60126,60132
378,378,aflfast-0-exid20,27717,27754
380,380,aflplusplus-0-exid20,27884,27891
388,388,aflplusplus-0-exid20,58984,59002
392,392,aflplusplus-0-exid20,84751,84781
394,394,aflfast-0-exid20,56909,56911
404,404,aflplusplus-0-exid20,53701,53732
406,406,aflfast-0-exid20,57716,57736
416,416,aflplusplus-0-exid20,50728,50769
425,425,afl-0-exid20,33535,33561
426,426,aflfast-0-exid20,65971,66078
427,427,fairfuzz-0-exid20,75316,75321
