,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
182,4232,771354457,afl-0-exid21,afl,1347,1f87afcf0ca36855323019849fcf563e9359440d2d7ce279c1b82790703a4943,crash,182,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fcb,nm
1595,4232,771354457,afl-0-exid21,afl,1347,1f87afcf0ca36855323019849fcf563e9359440d2d7ce279c1b82790703a4943,crash,1595,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fcb,nm
2967,4232,771354457,afl-0-exid21,afl,1347,1f87afcf0ca36855323019849fcf563e9359440d2d7ce279c1b82790703a4943,crash,2967,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fcb,nm
2859,4443,771354457,afl-0-exid21,afl,1434,41bb1252c8f71f70b440ce74cc80bcbafb42343467a221fd2e5569d33b668ffc,crash,2859,SEGV,20342dca7c121d150537a553601f2cff,tsan,fcb,nm
74,4443,771354457,afl-0-exid21,afl,1434,41bb1252c8f71f70b440ce74cc80bcbafb42343467a221fd2e5569d33b668ffc,crash,74,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan,fcb,nm
1491,4443,771354457,afl-0-exid21,afl,1434,41bb1252c8f71f70b440ce74cc80bcbafb42343467a221fd2e5569d33b668ffc,crash,1491,SEGV,7eb8a033fb93be1a166b929b057f47e8,msan,fcb,nm
1886,4451,771354457,afl-0-exid21,afl,1437,3e8beb898513ddfcb4616a57c90aba96f0c0fbc0afbbf9386ebc9d81622ab3ea,crash,1886,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
3260,4451,771354457,afl-0-exid21,afl,1437,3e8beb898513ddfcb4616a57c90aba96f0c0fbc0afbbf9386ebc9d81622ab3ea,crash,3260,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
480,4451,771354457,afl-0-exid21,afl,1437,3e8beb898513ddfcb4616a57c90aba96f0c0fbc0afbbf9386ebc9d81622ab3ea,crash,480,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
3879,5987,771354457,afl-0-exid21,afl,2146,23143f2b868897963af7cd82443eca5e818d9cda07c2acc0baab9015c5d1985f,crash,3879,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan,fcb,nm
