,benchmark,fuzzer_combination,expid,edge
0,cflow,fca,19,5775-5783
1,cflow,fca,19,343-341
2,cflow,fca,19,12632-12638
3,cflow,fca,19,10956-11116
4,cflow,fca,19,611-615
5,cflow,fca,19,10459-10503
6,cflow,fca,19,13388-13398
7,cflow,fca,19,13302-13320
8,cflow,fca,19,11295-11301
9,cflow,fca,19,2217-2229
10,cflow,fca,19,2144-2158
11,cflow,fca,19,2129-2144
12,cflow,fca,19,9780-9785
13,cflow,fca,19,11553-11561
14,cflow,fca,19,2102-2115
15,cflow,fca,19,10968-10975
16,cflow,fca,19,11568-11577
17,cflow,fca,19,9188-9210
18,cflow,fca,19,2420-2427
19,cflow,fca,19,280-797
20,cflow,fca,19,8813-8824
21,cflow,fca,19,734-738
22,cflow,fca,19,9802-9838
23,cflow,fca,19,10367-10508
24,cflow,fca,19,280-1091
25,cflow,fca,19,2412-2427
26,cflow,fca,19,10660-10688
27,cflow,fca,19,11485-11618
28,cflow,fca,19,1067-2468
29,cflow,fca,19,280-1217
30,cflow,fca,19,3012-3023
31,cflow,fca,19,12558-12566
32,cflow,fca,19,9817-9820
33,cflow,fca,19,10564-10631
34,cflow,fca,19,11262-11267
35,cflow,fca,19,28904-28939
36,cflow,fca,19,9566-9573
37,cflow,fca,19,297-311
38,cflow,fca,19,9136-9157
39,cflow,fca,19,9785-9838
40,cflow,fca,19,10415-10421
41,cflow,fca,19,881-885
42,cflow,fca,19,9807-9820
43,cflow,fca,19,11138-11301
44,cflow,fca,19,10500-10503
45,cflow,fca,19,8025-8043
46,cflow,fca,19,1628-1643
47,cflow,fca,19,10989-10993
48,cflow,fca,19,10289-10306
49,cflow,fca,19,986-990
50,cflow,fca,19,11411-11388
51,cflow,fca,19,3121-3153
52,cflow,fca,19,3012-3121
53,cflow,fca,19,1410-2468
54,cflow,fca,19,1070-1074
55,cflow,fca,19,12617-12675
56,cflow,fca,19,5655-5659
57,cflow,fca,19,2692-2701
58,cflow,fca,19,1848-1852
59,cflow,fca,19,1403-2468
60,cflow,fca,19,10104-10112
61,cflow,fca,19,1322-1326
62,cflow,fca,19,10127-10147
63,cflow,fca,19,1361-2468
64,cflow,fca,19,10645-10688
65,cflow,fca,19,11506-11518
66,cflow,fca,19,10289-10320
67,cflow,fca,19,13296-13289
68,cflow,fca,19,1112-1116
69,cflow,fca,19,7740-7746
70,cflow,fca,19,11220-11281
71,cflow,fca,19,11037-11050
72,cflow,fca,19,11004-11017
73,cflow,fca,19,920-2468
74,cflow,fca,19,3118-3246
75,cflow,fca,19,280-818
76,cflow,fca,19,467-481
77,cflow,fca,19,1280-1284
78,cflow,fca,19,2701-2836
79,cflow,fca,19,1781-341
80,cflow,fca,19,1256-2468
81,cflow,fca,19,776-780
82,cflow,fca,19,28926-28910
83,cflow,fca,19,280-713
84,cflow,fca,19,10754-10760
85,cflow,fca,19,13383-13398
86,cflow,fca,19,3023-3034
87,cflow,fca,19,9932-9938
88,cflow,fca,19,9897-10101
89,cflow,fca,19,11229-11234
90,cflow,fca,19,755-759
91,cflow,fca,19,9639-9649
92,cflow,fca,19,6124-6129
93,cflow,fca,19,11742-11748
