,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
154,2384,1431543147,mopt-0-exid3,mopt,739,9cfe1387d16663b46ba2efbe55f536f9331d073a5566a5254f3fa673f91dc469,crash,154,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
246,5167,2040161121,fairfuzz-0-exid3,fairfuzz,2033,99301289326a36a5925dfffdd39f546a4fe027bb4dcd3590763a02d4d7f5bb99,crash,246,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
695,5167,2040161121,fairfuzz-0-exid3,fairfuzz,2033,99301289326a36a5925dfffdd39f546a4fe027bb4dcd3590763a02d4d7f5bb99,crash,695,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
68,6803,897610629,symcc-0-exid3,symcc,3098,dc578037721c10d5f7ac43ab450d1b2dc286365f60503cad95ef23dfd91b80ca,crash,68,SEGV,76963e8d3021a3a3740288656624dc7e,asan
324,6803,897610629,symcc-0-exid3,symcc,3098,dc578037721c10d5f7ac43ab450d1b2dc286365f60503cad95ef23dfd91b80ca,crash,324,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
267,6839,2040161121,fairfuzz-0-exid3,fairfuzz,3142,ee5ebfd3a8dca2eda79f4ea94ad3e0c4175b75ca875523b5c7af21539e002e6b,crash,267,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
4,6839,2040161121,fairfuzz-0-exid3,fairfuzz,3142,ee5ebfd3a8dca2eda79f4ea94ad3e0c4175b75ca875523b5c7af21539e002e6b,crash,4,SEGV,e962321310000bd8f0df569f7feedb44,asan
77,6840,2040161121,fairfuzz-0-exid3,fairfuzz,3142,632682acd5e3cdc97de8f2e752f03e2e941ca9815dca6363213ca1ce5e0856ea,crash,77,SEGV,76963e8d3021a3a3740288656624dc7e,asan
332,6840,2040161121,fairfuzz-0-exid3,fairfuzz,3142,632682acd5e3cdc97de8f2e752f03e2e941ca9815dca6363213ca1ce5e0856ea,crash,332,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
226,6943,1431543147,mopt-0-exid3,mopt,3242,c5eb4d33fe1d673bb00fd0fc8eda0116a4501baf85e640511be2b096bebef019,crash,226,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan
10,10069,897610629,symcc-0-exid3,symcc,6192,aef7c039d1c43070bbcb8c69fcb2d93bd254b77eed8a1fb727a6340707dbcb59,crash,10,SEGV,68fd76a6b2da08e5dd8090d924d89977,asan
494,10069,897610629,symcc-0-exid3,symcc,6192,aef7c039d1c43070bbcb8c69fcb2d93bd254b77eed8a1fb727a6340707dbcb59,crash,494,SEGV,722cb0d0166bee970f9ef07787900c9a,tsan
225,10175,897610629,symcc-0-exid3,symcc,6350,440707bab6dfe5752c39615f0396cf2ffa0fc96f76c98ee1a2d9650cd3053711,crash,225,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
677,10175,897610629,symcc-0-exid3,symcc,6350,440707bab6dfe5752c39615f0396cf2ffa0fc96f76c98ee1a2d9650cd3053711,crash,677,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
205,11370,2040161121,fairfuzz-0-exid3,fairfuzz,8550,b7d241bab73af59d1fc2c02059d8c7b9d8f9215136ff7b8fa93d658276fa3fd4,crash,205,SEGV,32792956b9c80ab5079b134198ca61b8,asan
440,11370,2040161121,fairfuzz-0-exid3,fairfuzz,8550,b7d241bab73af59d1fc2c02059d8c7b9d8f9215136ff7b8fa93d658276fa3fd4,crash,440,SEGV,5130600714e96c95bd2bccd69d07f496,msan
169,13941,897610629,symcc-0-exid3,symcc,13006,884bce694884f548b948ce23f1d0bed84d76f9ab7ea03a2a35e1794258499395,crash,169,stack-overflow,320e5f617e0557e33be8d59d27e96b9f,asan
633,13941,897610629,symcc-0-exid3,symcc,13006,884bce694884f548b948ce23f1d0bed84d76f9ab7ea03a2a35e1794258499395,crash,633,stack-overflow,5c2e80dec87f278f632682b743a2afa7,tsan
722,13941,897610629,symcc-0-exid3,symcc,13006,884bce694884f548b948ce23f1d0bed84d76f9ab7ea03a2a35e1794258499395,crash,722,stack-overflow,985a68778992a3e4701a26d4e955c8e2,ubsan
410,13941,897610629,symcc-0-exid3,symcc,13006,884bce694884f548b948ce23f1d0bed84d76f9ab7ea03a2a35e1794258499395,crash,410,stack-overflow,fc53f23535a055df2118872da607402e,msan
512,14032,897610629,symcc-0-exid3,symcc,13233,99e59238236990d87ff2abfc07c028237d265ecc9e4818554ec98e1b8b82ab0f,crash,512,stack-overflow,638d69dd27d01280096cba48b8ae13ea,tsan
