,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid3,16861,16864
2,2,fairfuzz-0-exid3,22183,22197
3,3,fairfuzz-0-exid3,176787,176791
5,5,mopt-0-exid3,285034,285040
6,6,fairfuzz-0-exid3,27236,27244
7,7,mopt-0-exid3,148693,148697
9,9,mopt-0-exid3,22183,22197
10,10,fairfuzz-0-exid3,137264,137283
11,11,mopt-0-exid3,137283,137305
12,12,fairfuzz-0-exid3,134954,135791
13,13,symcc-0-exid3,13381,13472
15,15,fairfuzz-0-exid3,46389,47226
16,16,symcc-0-exid3,5212,5221
18,18,fairfuzz-0-exid3,27174,27180
20,20,fairfuzz-0-exid3,27137,27142
21,21,symcc-0-exid3,22197,23148
22,22,fairfuzz-0-exid3,24497,24521
25,25,fairfuzz-0-exid3,22200,22211
26,26,symcc-0-exid3,137283,137305
27,27,symcc-0-exid3,27244,27252
28,28,symcc-0-exid3,134935,134954
29,29,symcc-0-exid3,148700,148708
30,30,symcc-0-exid3,17754,17767
32,32,fairfuzz-0-exid3,27236,28134
33,33,symcc-0-exid3,27316,28121
34,34,symcc-0-exid3,27133,27137
35,35,symcc-0-exid3,177611,177622
36,36,mopt-0-exid3,27137,27142
37,37,symcc-0-exid3,24493,24497
38,38,aflplusplus-0-exid3,15103,15113
39,39,symcc-0-exid3,24497,24521
40,40,aflplusplus-0-exid3,148700,148708
41,41,aflplusplus-0-exid3,4788,4812
42,42,aflplusplus-0-exid3,27137,27142
43,43,aflplusplus-0-exid3,12652,12678
44,44,mopt-0-exid3,24493,24497
45,45,aflplusplus-0-exid3,5228,5247
46,46,symcc-0-exid3,134954,134960
47,47,fairfuzz-0-exid3,148700,148708
49,49,mopt-0-exid3,27229,27236
50,50,aflplusplus-0-exid3,27252,27260
51,51,mopt-0-exid3,24497,24521
52,52,aflplusplus-0-exid3,27236,28134
53,53,symcc-0-exid3,27236,28134
54,54,symcc-0-exid3,22187,22211
55,55,fairfuzz-0-exid3,149505,149516
