,edges_count,time,experiment_id
0,217,0,1
1,228,1,1
2,427,2,1
3,578,3,1
4,744,4,1
5,833,5,1
6,862,6,1
7,892,7,1
8,929,8,1
9,978,9,1
10,1000,10,1
11,1014,11,1
12,1052,12,1
13,1059,13,1
14,1078,14,1
15,1089,15,1
16,1104,16,1
17,1140,17,1
18,1158,18,1
19,1173,19,1
20,1195,20,1
21,1211,21,1
22,1230,22,1
23,1250,23,1
24,1264,24,1
25,1271,25,1
26,1276,26,1
27,1281,27,1
28,1288,28,1
29,1293,29,1
30,1303,30,1
31,1323,31,1
32,1328,32,1
33,1338,33,1
34,1348,34,1
35,1355,35,1
36,1365,36,1
37,1377,37,1
38,1385,38,1
39,1391,39,1
40,1393,40,1
41,1394,41,1
42,1401,42,1
43,1405,43,1
44,1410,44,1
45,1416,45,1
46,1420,46,1
47,1426,47,1
48,1429,48,1
49,1437,49,1
50,1440,50,1
51,1443,51,1
52,1447,52,1
53,1454,53,1
54,1457,54,1
55,1462,55,1
56,1463,56,1
57,1466,57,1
58,1473,58,1
59,1478,59,1
60,1482,60,1
61,1490,61,1
62,1491,62,1
63,1493,63,1
64,1503,64,1
65,1510,65,1
66,1510,66,1
67,1515,67,1
68,1516,68,1
69,1518,69,1
70,1528,70,1
71,1528,71,1
72,1532,72,1
73,1536,73,1
74,1539,74,1
75,1543,75,1
76,1544,76,1
77,1551,77,1
78,1553,78,1
79,1556,79,1
80,1558,80,1
81,1566,81,1
82,1568,82,1
83,1575,83,1
84,1580,84,1
85,1581,85,1
86,1585,86,1
87,1585,87,1
88,1586,88,1
89,1591,89,1
90,1593,90,1
91,1597,91,1
92,1602,92,1
93,1610,93,1
94,1613,94,1
95,1614,95,1
96,1614,96,1
97,1619,97,1
98,1623,98,1
99,1624,99,1
100,1625,100,1
101,1632,101,1
102,1640,102,1
103,1641,103,1
104,1642,104,1
105,1642,105,1
106,1649,106,1
107,1650,107,1
108,1653,108,1
109,1656,109,1
110,1660,110,1
111,1664,111,1
112,1666,112,1
113,1668,113,1
114,1668,114,1
115,1672,115,1
116,1675,116,1
117,1675,117,1
118,1676,118,1
119,1677,119,1
120,1678,120,1
121,1680,121,1
122,1685,122,1
123,1690,123,1
124,1696,124,1
125,1696,125,1
126,1696,126,1
127,1698,127,1
128,1698,128,1
129,1698,129,1
130,1699,130,1
131,1700,131,1
132,1702,132,1
133,1703,133,1
134,1703,134,1
135,1703,135,1
136,1706,136,1
137,1707,137,1
138,1708,138,1
139,1709,139,1
140,1710,140,1
141,1710,141,1
142,1710,142,1
143,1711,143,1
144,1711,144,1
145,1712,145,1
146,1712,146,1
147,1712,147,1
148,1712,148,1
149,1712,149,1
150,1713,150,1
151,1713,151,1
152,1713,152,1
153,1713,153,1
154,1715,154,1
155,1716,155,1
156,1716,156,1
157,1716,157,1
