,discovery_id,fuzzer,block_source,block_target
1,1,mopt-0-exid4,6853,6867
2,2,fairfuzz-0-exid4,11458,11461
3,3,mopt-0-exid4,37053,37149
4,4,symcc-0-exid4,270189,270193
5,5,fairfuzz-0-exid4,8584,8602
6,6,mopt-0-exid4,53825,53866
7,7,symcc-0-exid4,9129,9137
8,8,fairfuzz-0-exid4,16201,16215
9,9,mopt-0-exid4,104536,104553
10,10,fairfuzz-0-exid4,155348,155377
11,11,symcc-0-exid4,153792,153794
12,12,mopt-0-exid4,38124,38126
13,13,fairfuzz-0-exid4,84393,84584
14,14,symcc-0-exid4,376353,376358
15,15,mopt-0-exid4,370776,370839
16,16,fairfuzz-0-exid4,18596,18629
17,17,symcc-0-exid4,371354,371361
18,18,mopt-0-exid4,104587,104602
19,19,fairfuzz-0-exid4,3347,3362
20,20,symcc-0-exid4,373071,373093
21,21,mopt-0-exid4,56342,56971
22,22,symcc-0-exid4,374808,374810
23,23,fairfuzz-0-exid4,374808,374810
24,24,mopt-0-exid4,102852,102871
25,25,symcc-0-exid4,28459,28483
26,26,fairfuzz-0-exid4,27729,27738
27,27,mopt-0-exid4,375008,375017
28,28,symcc-0-exid4,32615,32619
29,29,fairfuzz-0-exid4,21452,21459
30,30,mopt-0-exid4,21389,21428
31,31,symcc-0-exid4,35886,35912
32,32,fairfuzz-0-exid4,56342,56971
34,34,symcc-0-exid4,108800,108835
36,36,mopt-0-exid4,86760,86775
39,39,aflplusplus-0-exid4,395135,395145
41,41,mopt-0-exid4,254014,254019
42,42,fairfuzz-0-exid4,270179,270183
43,43,aflplusplus-0-exid4,5264,5277
44,44,fairfuzz-0-exid4,48996,49010
45,45,symcc-0-exid4,270183,270357
46,46,mopt-0-exid4,366573,366578
47,47,aflplusplus-0-exid4,14133,14162
48,48,symcc-0-exid4,371924,371930
51,51,aflplusplus-0-exid4,371202,371214
53,53,symcc-0-exid4,268680,268685
55,55,aflplusplus-0-exid4,376230,376247
56,56,fairfuzz-0-exid4,128633,128642
58,58,symcc-0-exid4,21428,21436
62,62,symcc-0-exid4,32123,32146
64,64,mopt-0-exid4,84444,84450
65,65,fairfuzz-0-exid4,366544,366573
69,69,mopt-0-exid4,410500,410523
71,71,aflplusplus-0-exid4,38552,38597
74,74,aflplusplus-0-exid4,38520,38552
75,75,fairfuzz-0-exid4,374002,374006
77,77,symcc-0-exid4,128588,128597
79,79,fairfuzz-0-exid4,367639,367649
80,80,mopt-0-exid4,128642,128651
83,83,fairfuzz-0-exid4,374430,374432
86,86,mopt-0-exid4,374203,374216
