,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
2092,1904,3390073935,afl-0-exid23,afl,566,f8fbd9ca2dabb9e7f1772b873f645ed2219fe9e1ff9c85c7356a99fba9a0d310,crash,2092,SEGV,20342dca7c121d150537a553601f2cff,tsan
396,1904,3390073935,afl-0-exid23,afl,566,f8fbd9ca2dabb9e7f1772b873f645ed2219fe9e1ff9c85c7356a99fba9a0d310,crash,396,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
965,1932,2460885866,fairfuzz-0-exid23,fairfuzz,568,c25de73487e2f80adff91c3c02cd29f5a1380027c694410c2ac4152e5de57170,crash,965,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2492,1932,2460885866,fairfuzz-0-exid23,fairfuzz,568,c25de73487e2f80adff91c3c02cd29f5a1380027c694410c2ac4152e5de57170,crash,2492,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
782,2840,2460885866,fairfuzz-0-exid23,fairfuzz,846,6a974ff06992ec03447c2bb0ba86784f2f282051596503c4b57d39e3f58a9fdb,crash,782,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1616,2840,2460885866,fairfuzz-0-exid23,fairfuzz,846,6a974ff06992ec03447c2bb0ba86784f2f282051596503c4b57d39e3f58a9fdb,crash,1616,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
364,3095,3390073935,afl-0-exid23,afl,958,e5e875e9683dca463bdd89162afe27050336a9f04867960ebc0f1da4d0321a76,crash,364,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2067,3095,3390073935,afl-0-exid23,afl,958,e5e875e9683dca463bdd89162afe27050336a9f04867960ebc0f1da4d0321a76,crash,2067,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
468,3606,2352603155,aflfast-0-exid23,aflfast,1107,45b80400615db61ae64ffe7bd5208017287ebdd6de262cef909d36159ea30e1d,crash,468,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2139,3606,2352603155,aflfast-0-exid23,aflfast,1107,45b80400615db61ae64ffe7bd5208017287ebdd6de262cef909d36159ea30e1d,crash,2139,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1061,4208,2460885866,fairfuzz-0-exid23,fairfuzz,1282,6c8707a51f42a69768ecc58da18cc5328feaaa4aec156e2029d6887ab7eae6fb,crash,1061,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
2563,4208,2460885866,fairfuzz-0-exid23,fairfuzz,1282,6c8707a51f42a69768ecc58da18cc5328feaaa4aec156e2029d6887ab7eae6fb,crash,2563,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
1908,4309,2460885866,fairfuzz-0-exid23,fairfuzz,1332,e5420d79027b9c3d02dc2198f785a8331a71bca684e9e7696585c7bc487d6dcc,crash,1908,SEGV,527198ae5c79874a5feefded1f48a76c,tsan
135,4309,2460885866,fairfuzz-0-exid23,fairfuzz,1332,e5420d79027b9c3d02dc2198f785a8331a71bca684e9e7696585c7bc487d6dcc,crash,135,SEGV,b7cbc7c01387305c732b6767c988f3af,asan
1166,4313,2460885866,fairfuzz-0-exid23,fairfuzz,1332,113c822bafb2fe910229d99529a229777c858ad6cda26342a65d6b118b52c3e0,crash,1166,SEGV,07519e983f9c1f1f3243bd37defb96d8,msan
1903,4313,2460885866,fairfuzz-0-exid23,fairfuzz,1332,113c822bafb2fe910229d99529a229777c858ad6cda26342a65d6b118b52c3e0,crash,1903,SEGV,6807fae1ed3d488067ae193ec01db375,tsan
1535,4504,3390073935,afl-0-exid23,afl,1381,7c03e3fb366ce3ce395ca4a487fce776470936f9f558a0f98b732e36387e4bf7,crash,1535,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
666,4504,3390073935,afl-0-exid23,afl,1381,7c03e3fb366ce3ce395ca4a487fce776470936f9f558a0f98b732e36387e4bf7,crash,666,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
1456,4508,3390073935,afl-0-exid23,afl,1383,2ed1965abbac90f78a75174736189e9b938a979dbb53a500cf82afac99d3dfd1,crash,1456,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
547,4508,3390073935,afl-0-exid23,afl,1383,2ed1965abbac90f78a75174736189e9b938a979dbb53a500cf82afac99d3dfd1,crash,547,SEGV,e962321310000bd8f0df569f7feedb44,asan
143,4509,3390073935,afl-0-exid23,afl,1383,2ca545a13fa78505fb2068ceee0295a00333bb2e9d60f32413ea0c4b9ba540ca,crash,143,SEGV,036970cadbf3539a826ad22b62f77d20,asan
1177,4509,3390073935,afl-0-exid23,afl,1383,2ca545a13fa78505fb2068ceee0295a00333bb2e9d60f32413ea0c4b9ba540ca,crash,1177,SEGV,0ab214692ecb89468e279d02fe53320c,msan
2080,4815,3390073935,afl-0-exid23,afl,1524,d2b124d42eee81e82c9a24ebdcfd3c17f5495f901cff5cc2ee3f64349de3f8c5,crash,2080,SEGV,527198ae5c79874a5feefded1f48a76c,tsan
382,4815,3390073935,afl-0-exid23,afl,1524,d2b124d42eee81e82c9a24ebdcfd3c17f5495f901cff5cc2ee3f64349de3f8c5,crash,382,SEGV,b7cbc7c01387305c732b6767c988f3af,asan
1278,5356,2460885866,fairfuzz-0-exid23,fairfuzz,1738,e9536a6b5d78d090dd0ed37541be93012b90903685143043603bdcac2eb7a3b2,crash,1278,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
294,5356,2460885866,fairfuzz-0-exid23,fairfuzz,1738,e9536a6b5d78d090dd0ed37541be93012b90903685143043603bdcac2eb7a3b2,crash,294,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
736,5359,2460885866,fairfuzz-0-exid23,fairfuzz,1740,5d3321a6ec4cb0ba7fce5a5dbf728b59c71ddfd8b3666e51bc118ec137e4b1e0,crash,736,SEGV,036970cadbf3539a826ad22b62f77d20,asan
1583,5359,2460885866,fairfuzz-0-exid23,fairfuzz,1740,5d3321a6ec4cb0ba7fce5a5dbf728b59c71ddfd8b3666e51bc118ec137e4b1e0,crash,1583,SEGV,0ab214692ecb89468e279d02fe53320c,msan
1036,5378,2460885866,fairfuzz-0-exid23,fairfuzz,1750,2b706041b4b768c3bac34911296b0d107dd91240b9ff6a6ac9512cc064e9e656,crash,1036,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1787,5378,2460885866,fairfuzz-0-exid23,fairfuzz,1750,2b706041b4b768c3bac34911296b0d107dd91240b9ff6a6ac9512cc064e9e656,crash,1787,SEGV,5130600714e96c95bd2bccd69d07f496,msan
1734,5386,2460885866,fairfuzz-0-exid23,fairfuzz,1753,cc67788daca97c6e5a2cf45c2e6b78a6318c196a7f12f03f103dcaa7f4a09274,crash,1734,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
959,5386,2460885866,fairfuzz-0-exid23,fairfuzz,1753,cc67788daca97c6e5a2cf45c2e6b78a6318c196a7f12f03f103dcaa7f4a09274,crash,959,SEGV,e962321310000bd8f0df569f7feedb44,asan
270,5746,2352603155,aflfast-0-exid23,aflfast,1918,87b4a3c01816babee7b7f3d6915880aae00539a1cae758f6da5061a0acab3ed5,crash,270,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1260,5746,2352603155,aflfast-0-exid23,aflfast,1918,87b4a3c01816babee7b7f3d6915880aae00539a1cae758f6da5061a0acab3ed5,crash,1260,SEGV,5130600714e96c95bd2bccd69d07f496,msan
