,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3872,3064,284493926,afl-0-exid24,afl,840,75d4fac07f780b12f2ee2406323828f29d3a78a9263ddd8bace4e42edc1e3ec9,crash,3872,SEGV,20342dca7c121d150537a553601f2cff,tsan,fcb,nm
835,3064,284493926,afl-0-exid24,afl,840,75d4fac07f780b12f2ee2406323828f29d3a78a9263ddd8bace4e42edc1e3ec9,crash,835,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan,fcb,nm
2420,3064,284493926,afl-0-exid24,afl,840,75d4fac07f780b12f2ee2406323828f29d3a78a9263ddd8bace4e42edc1e3ec9,crash,2420,SEGV,7eb8a033fb93be1a166b929b057f47e8,msan,fcb,nm
707,3719,187288661,fairfuzz-0-exid24,fairfuzz,1111,57bf210aea856e80336e0bdeef62136342eea197526f8c4230ba8a140955c47f,crash,707,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fcb,nm
2312,3719,187288661,fairfuzz-0-exid24,fairfuzz,1111,57bf210aea856e80336e0bdeef62136342eea197526f8c4230ba8a140955c47f,crash,2312,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fcb,nm
3758,3719,187288661,fairfuzz-0-exid24,fairfuzz,1111,57bf210aea856e80336e0bdeef62136342eea197526f8c4230ba8a140955c47f,crash,3758,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fcb,nm
3587,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,3587,SEGV,5b36fbb5cf67b603f44fc2228af0218a,tsan,fcb,nm
505,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,505,SEGV,90e4e93374ee95f213213658c2bf72c3,asan,fcb,nm
2157,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,2157,SEGV,90e4e93374ee95f213213658c2bf72c3,msan,fcb,nm
4651,4226,284493926,afl-0-exid24,afl,1315,786021d5fe19a4be286245c12aeab1a4a1a3cafebbc3bc89981028004cf80d0a,crash,4651,SEGV,90e4e93374ee95f213213658c2bf72c3,ubsan,fcb,nm
4349,4771,284493926,afl-0-exid24,afl,1534,b47699436349b9a8f839fa10b65e79185356d8b5045c147f7e8fa17d7065d175,crash,4349,SEGV,355864b311673634226216ec29214457,tsan,fcb,nm
1394,4771,284493926,afl-0-exid24,afl,1534,b47699436349b9a8f839fa10b65e79185356d8b5045c147f7e8fa17d7065d175,crash,1394,SEGV,e7e1ccf245a89c564af22a5f0cbd2336,asan,fcb,nm
2879,4771,284493926,afl-0-exid24,afl,1534,b47699436349b9a8f839fa10b65e79185356d8b5045c147f7e8fa17d7065d175,crash,2879,SEGV,e7e1ccf245a89c564af22a5f0cbd2336,msan,fcb,nm
987,5787,187288661,fairfuzz-0-exid24,fairfuzz,1940,3bbcbd5280660a6b3e1927ca34e06e77490babb720b4c7e28fb3261f9eef09a8,crash,987,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fcb,nm
2549,5787,187288661,fairfuzz-0-exid24,fairfuzz,1940,3bbcbd5280660a6b3e1927ca34e06e77490babb720b4c7e28fb3261f9eef09a8,crash,2549,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fcb,nm
4008,5787,187288661,fairfuzz-0-exid24,fairfuzz,1940,3bbcbd5280660a6b3e1927ca34e06e77490babb720b4c7e28fb3261f9eef09a8,crash,4008,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fcb,nm
3748,6321,187288661,fairfuzz-0-exid24,fairfuzz,2223,c9736428d336f530d23d3e8daddac7c4724b244d10c2e4b51317e1047580779d,crash,3748,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fcb,nm
694,6321,187288661,fairfuzz-0-exid24,fairfuzz,2223,c9736428d336f530d23d3e8daddac7c4724b244d10c2e4b51317e1047580779d,crash,694,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fcb,nm
2304,6321,187288661,fairfuzz-0-exid24,fairfuzz,2223,c9736428d336f530d23d3e8daddac7c4724b244d10c2e4b51317e1047580779d,crash,2304,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fcb,nm
387,6378,1990623498,aflfast-0-exid24,aflfast,2262,82a66d857fea8fde70351179591e63d355dfee5ef1c5ec73d98fd190bd1a0286,crash,387,SEGV,66cecc259f05a8d3bfff1fc273c4224f,asan,fcb,nm
2056,6378,1990623498,aflfast-0-exid24,aflfast,2262,82a66d857fea8fde70351179591e63d355dfee5ef1c5ec73d98fd190bd1a0286,crash,2056,SEGV,66cecc259f05a8d3bfff1fc273c4224f,msan,fcb,nm
3480,6378,1990623498,aflfast-0-exid24,aflfast,2262,82a66d857fea8fde70351179591e63d355dfee5ef1c5ec73d98fd190bd1a0286,crash,3480,SEGV,f8be52f2f55e4e3a6786e7a0c6d42ac4,tsan,fcb,nm
