,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
270,4939,3630721916,mopt-0-exid4,mopt,1682,c9bb5439a73842cffc702a918f7f207aa6f8af16e9cff5ead6c2fd8e50aabcc2,crash,270,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
1463,4940,3630721916,mopt-0-exid4,mopt,1682,4352fb846efec6071184031923c8fc3f37df943aec1fa0b9b5ccd59f9663a52b,crash,1463,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
39,6384,3094787025,symcc-0-exid4,symcc,4826,7b91fb210f391f64b22f3b99fe7090a43e02df46fec07acc0b43715ae0d86680,crash,39,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
941,6387,3094787025,symcc-0-exid4,symcc,4877,72d15a036c1edc71cda62e594668d49033de2b543e545f77e1aff8e738c34696,crash,941,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
451,6483,3630721916,mopt-0-exid4,mopt,5122,24c4aefe6e74875e5e2cb6d548f1d0892ca73a85cf18e8f817e236f7b2f445dc,crash,451,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
1122,6508,3630721916,mopt-0-exid4,mopt,5166,7bb2480859f19a5bdf6cc6abf53f509da030ef6db78fbd6ae5013a8d548fe849,crash,1122,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
579,6883,3630721916,mopt-0-exid4,mopt,6103,20dbbca857deea6205977ba4eb738184299dde9054bf1d05b17875c4aca7f6c5,crash,579,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
1157,7099,3094787025,symcc-0-exid4,symcc,6634,ff6936191fc61f6f8cdc5fa7dbae1abe469d75feb6592487612d7e73e6773a12,crash,1157,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
601,7129,2256771627,fairfuzz-0-exid4,fairfuzz,6708,2be9a8965fe23e51a8821128f418bc85f4481906daafb56bb7b68525548afe95,crash,601,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
1086,7144,2256771627,fairfuzz-0-exid4,fairfuzz,6770,7888e6dfe5d3d3898291235a440eb14ccafb26e06ed134e76eefacfe8f2f8cc6,crash,1086,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
1455,7212,3094787025,symcc-0-exid4,symcc,7022,8ddc6ced50890bb04055a489115f8836e7beec2e094b4300aec4fd854815edf0,crash,1455,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
666,7212,3094787025,symcc-0-exid4,symcc,7022,8ddc6ced50890bb04055a489115f8836e7beec2e094b4300aec4fd854815edf0,crash,666,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
1408,7369,2289681733,aflplusplus-0-exid4,aflplusplus,7738,ffc0eebddb884fea2b7932e13527b13c9310ac761bf4d9ccc076df3626cfbeb4,crash,1408,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
7,7369,2289681733,aflplusplus-0-exid4,aflplusplus,7738,ffc0eebddb884fea2b7932e13527b13c9310ac761bf4d9ccc076df3626cfbeb4,crash,7,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
733,7561,2289681733,aflplusplus-0-exid4,aflplusplus,8319,8ac19e8407c1c5ad51d073b09cb10f554c9c8c3d64b74dc032e8b558e03b6733,crash,733,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
863,8054,2289681733,aflplusplus-0-exid4,aflplusplus,10280,05d57b30aaa6f4f0045f1e1b544c0e01f825f52cdfac3b03abbc7f823dbca5e1,crash,863,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
124,8054,2289681733,aflplusplus-0-exid4,aflplusplus,10280,05d57b30aaa6f4f0045f1e1b544c0e01f825f52cdfac3b03abbc7f823dbca5e1,crash,124,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
1080,9780,3630721916,mopt-0-exid4,mopt,26813,923c2cd4543d90fe2de7031ef4cb0493f2d95dd218732cc6aa757fc59b095163,crash,1080,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
80,10970,3094787025,symcc-0-exid4,symcc,52776,4a55e2d5e3e8a753810c6ee8cc50ee3ec676167135b79143ccc69c6c127bb939,crash,80,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
814,11318,3094787025,symcc-0-exid4,symcc,64991,f83fc6adba52b620bf464cf59a9ef67b7330f8e2617b377996013acc1989ff64,crash,814,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
1195,11546,2256771627,fairfuzz-0-exid4,fairfuzz,79334,8cbe7119f07d27d33bb6a04fbbea4ff3667666812528d66d2459be14bedff39f,crash,1195,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
