,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
896,6973,1358931861,fairfuzz-0-exid4,fairfuzz,7712,128eae1a5808e80b9eacab8d736284867e3a73470357e82c0292f44ff4206a6a,crash,896,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
444,6973,1358931861,fairfuzz-0-exid4,fairfuzz,7712,128eae1a5808e80b9eacab8d736284867e3a73470357e82c0292f44ff4206a6a,crash,444,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
891,7264,1572884815,symcc-0-exid4,symcc,8643,96aa1522687037a175408be264e1e3f32b933202f4dfde3f95f3e6d8013744a9,crash,891,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
169,7264,1572884815,symcc-0-exid4,symcc,8643,96aa1522687037a175408be264e1e3f32b933202f4dfde3f95f3e6d8013744a9,crash,169,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
651,7589,1331147511,mopt-0-exid4,mopt,10061,5ca7194fdfda81bc8122eff0fb9a6a6d8bbb41e0546d1ecf600237b01d37cc43,crash,651,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
163,7589,1331147511,mopt-0-exid4,mopt,10061,5ca7194fdfda81bc8122eff0fb9a6a6d8bbb41e0546d1ecf600237b01d37cc43,crash,163,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
618,7627,1331147511,mopt-0-exid4,mopt,10247,9525e7cbbc9333052366670e3aa3f20aab59fd8d45b5ffa9c4851ab1af510eee,crash,618,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
687,7667,1331147511,mopt-0-exid4,mopt,10283,75cda7292b1accb521d2b849572f2d643735aa845199c4cca63d2b87d1b0c359,crash,687,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
487,7703,1572884815,symcc-0-exid4,symcc,10373,747e11643ac70425d7b0ab11fa46ed4cb89a1d80e7439972547c15b3928d93cc,crash,487,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
868,7704,1572884815,symcc-0-exid4,symcc,10373,fba3087b0c02a8e79f537966c6b49c14356309688f8714c71762983f6372ca1d,crash,868,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
486,7729,1358931861,fairfuzz-0-exid4,fairfuzz,10421,1149a14c7422f6b8d481495c45f592c29af97e19dc8e04aae68706820a7b3fa3,crash,486,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
780,7730,1358931861,fairfuzz-0-exid4,fairfuzz,10428,fcb7f8737e8087d763fef5684e8b94dfae1a5e6adcc38789f833751c1b0114a9,crash,780,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
673,7753,1358931861,fairfuzz-0-exid4,fairfuzz,10477,6188898d5ec16f3d00b5c2134311cf350fdda909429635131af0b843d177f557,crash,673,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
771,7778,1572884815,symcc-0-exid4,symcc,10670,f0b97675cf03e2be135ae10d590a629cba051b894a7c99057bbe69d2c5b096c5,crash,771,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
893,7822,1331147511,mopt-0-exid4,mopt,10798,d31fce26c6de3c8003e9468c63843f8618f50762a65cbeeed22e522a8527aa5a,crash,893,SEGV,b6805236842427b48c7aaccd83dca7b7,ubsan
602,7853,1572884815,symcc-0-exid4,symcc,10880,6092f196debaad01848f15018998a6622742e5147011cb36a7461608a445cacd,crash,602,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
318,8380,1331147511,mopt-0-exid4,mopt,14691,25c9a5c642f1ae8475d21cb3e65b5a02c62a4f327fbe879fa2e4dc00db839f0c,crash,318,heap-buffer-overflow,333b4b08bdbba43f4ade91fe58aa064e,asan
512,8695,1331147511,mopt-0-exid4,mopt,16813,b606ff0d11a0065f8f67fa3b65eee06919a91fd277c8bce3322904e60ce6f8e1,crash,512,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
397,8972,249843444,aflplusplus-0-exid4,aflplusplus,20546,c0219cd1e44ad1806ad3a563fbf23de914b786a63ccddc9a9091f46d6cde74fa,crash,397,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
736,9042,1358931861,fairfuzz-0-exid4,fairfuzz,21686,4f5b3aef7b88d54de2b26362e5c98477f632de9bf827f2cd30430bdbf50427e4,crash,736,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
232,10096,1572884815,symcc-0-exid4,symcc,37886,072e4d73986695fc3cd0ae698e1262ea54eb6b9cf6018663d533461aab180785,crash,232,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
