,benchmark,fuzzer_combination,expid,edge
0,nm,fcb,10,284760-284765
1,nm,fcb,10,13289-13579
2,nm,fcb,10,22172-22183
3,nm,fcb,10,134935-134954
4,nm,fcb,10,26596-27048
5,nm,fcb,10,149523-149772
6,nm,fcb,10,26075-26050
7,nm,fcb,10,27229-27236
8,nm,fcb,10,46395-47226
9,nm,fcb,10,27137-27142
10,nm,fcb,10,22183-22187
11,nm,fcb,10,148700-148708
12,nm,fcb,10,27320-27330
13,nm,fcb,10,5271-5291
14,nm,fcb,10,5228-5247
15,nm,fcb,10,22187-22211
16,nm,fcb,10,27244-28134
17,nm,fcb,10,24497-24521
18,nm,fcb,10,22200-22211
19,nm,fcb,10,24505-24521
20,nm,fcb,10,27316-28121
21,nm,fcb,10,23152-23163
22,nm,fcb,10,24513-24521
23,nm,fcb,10,23163-22211
24,nm,fcb,10,27252-28134
25,nm,fcb,10,10235-10245
26,nm,fcb,10,23185-22211
27,nm,fcb,10,25990-26046
28,nm,fcb,10,26102-26122
29,nm,fcb,10,137293-137305
30,nm,fcb,10,5344-5359
31,nm,fcb,10,5369-5376
32,nm,fcb,10,13572-13720
33,nm,fcb,10,22214-23148
34,nm,fcb,10,26226-26237
35,nm,fcb,10,15155-15179
36,nm,fcb,10,25994-26090
37,nm,fcb,10,26034-26039
38,nm,fcb,10,26109-26117
39,nm,fcb,10,26418-26448
40,nm,fcb,10,26391-26414
41,nm,fcb,10,26312-26341
42,nm,fcb,10,26249-26267
43,nm,fcb,10,26371-26386
44,nm,fcb,10,26523-26534
45,nm,fcb,10,26256-26237
46,nm,fcb,10,26341-26312
47,nm,fcb,10,25990-27068
48,nm,fcb,10,26325-26357
49,nm,fcb,10,26483-26529
50,nm,fcb,10,26391-27068
51,nm,fcb,10,26557-26562
52,nm,fcb,10,26128-26142
53,nm,fcb,10,134965-135791
54,nm,fcb,10,19963-19967
55,nm,fcb,10,23174-22211
56,nm,fcb,10,23196-22211
57,nm,fcb,10,27313-28129
58,nm,fcb,10,26476-26483
59,nm,fcb,10,26604-27055
60,nm,fcb,10,26541-26552
61,nm,fcb,10,19318-19322
62,nm,fcb,10,138759-138763
63,nm,fcb,10,139544-139549
64,nm,fcb,10,138776-138811
65,nm,fcb,10,137538-137543
66,nm,fcb,10,28118-28121
67,nm,fcb,10,27320-28129
68,nm,fcb,10,27330-28129
69,nm,fcb,10,138793-138797
70,nm,fcb,10,23063-23073
71,nm,fcb,10,139518-139523
72,nm,fcb,10,143213-143220
