,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
2431,1531,2908676790,fairfuzz-0-exid3,fairfuzz,439,219345922266aa1c542dabe6e66421a7a7185d83f4e1d2850869a47ab809fea6,crash,2431,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fca,nm
3716,1531,2908676790,fairfuzz-0-exid3,fairfuzz,439,219345922266aa1c542dabe6e66421a7a7185d83f4e1d2850869a47ab809fea6,crash,3716,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fca,nm
1108,1531,2908676790,fairfuzz-0-exid3,fairfuzz,439,219345922266aa1c542dabe6e66421a7a7185d83f4e1d2850869a47ab809fea6,crash,1108,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fca,nm
364,1534,2908676790,fairfuzz-0-exid3,fairfuzz,440,57b4e97c962da71d1700e7cbed6102960ea6ba872299c973bc3eb9329dbd421a,crash,364,SEGV,76963e8d3021a3a3740288656624dc7e,asan,fca,nm
1748,1534,2908676790,fairfuzz-0-exid3,fairfuzz,440,57b4e97c962da71d1700e7cbed6102960ea6ba872299c973bc3eb9329dbd421a,crash,1748,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan,fca,nm
3043,1534,2908676790,fairfuzz-0-exid3,fairfuzz,440,57b4e97c962da71d1700e7cbed6102960ea6ba872299c973bc3eb9329dbd421a,crash,3043,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,tsan,fca,nm
1059,1972,3017425275,mopt-0-exid3,mopt,683,122f00c93e92c189b01a69c91f0c431b55e85ec1d1c79ee3c68455ed40ec8837,crash,1059,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,nm
1478,3041,169339889,symcc-0-exid3,symcc,1038,e30366e2313fb37802e8d48f61741922b10f124a61171c91c1e0f9afc3c2fbb1,crash,1478,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fca,nm
2775,3041,169339889,symcc-0-exid3,symcc,1038,e30366e2313fb37802e8d48f61741922b10f124a61171c91c1e0f9afc3c2fbb1,crash,2775,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fca,nm
73,3041,169339889,symcc-0-exid3,symcc,1038,e30366e2313fb37802e8d48f61741922b10f124a61171c91c1e0f9afc3c2fbb1,crash,73,SEGV,e962321310000bd8f0df569f7feedb44,asan,fca,nm
3302,3252,169339889,symcc-0-exid3,symcc,1159,205d4029eab600bd0a48606ae486ab71d5d237ae612ebdf2fdaa6861a3a88a18,crash,3302,SEGV,20342dca7c121d150537a553601f2cff,tsan,fca,nm
647,3252,169339889,symcc-0-exid3,symcc,1159,205d4029eab600bd0a48606ae486ab71d5d237ae612ebdf2fdaa6861a3a88a18,crash,647,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan,fca,nm
2009,3252,169339889,symcc-0-exid3,symcc,1159,205d4029eab600bd0a48606ae486ab71d5d237ae612ebdf2fdaa6861a3a88a18,crash,2009,SEGV,7eb8a033fb93be1a166b929b057f47e8,msan,fca,nm
1316,4046,2908676790,fairfuzz-0-exid3,fairfuzz,1408,206fa3e4a90e2a76bdb5eae2400354827ad3d1b63a8dddd7d3dbf86fb4d5c745,crash,1316,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fca,nm
2620,4046,2908676790,fairfuzz-0-exid3,fairfuzz,1408,206fa3e4a90e2a76bdb5eae2400354827ad3d1b63a8dddd7d3dbf86fb4d5c745,crash,2620,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fca,nm
3907,4046,2908676790,fairfuzz-0-exid3,fairfuzz,1408,206fa3e4a90e2a76bdb5eae2400354827ad3d1b63a8dddd7d3dbf86fb4d5c745,crash,3907,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fca,nm
1024,4080,2908676790,fairfuzz-0-exid3,fairfuzz,1416,99e89ce17f40acbde7903faeb5c4e5525f21bfcaaefe51a40e7746010408cd5d,crash,1024,SEGV,a68b23068d3f1d2f0ba0dc3c41286e6f,asan,fca,nm
2353,4080,2908676790,fairfuzz-0-exid3,fairfuzz,1416,99e89ce17f40acbde7903faeb5c4e5525f21bfcaaefe51a40e7746010408cd5d,crash,2353,SEGV,a68b23068d3f1d2f0ba0dc3c41286e6f,msan,fca,nm
3639,4080,2908676790,fairfuzz-0-exid3,fairfuzz,1416,99e89ce17f40acbde7903faeb5c4e5525f21bfcaaefe51a40e7746010408cd5d,crash,3639,SEGV,bd972527ccfbe1a07a49523b5a6fda82,tsan,fca,nm
3899,5185,2908676790,fairfuzz-0-exid3,fairfuzz,1884,958f167c0b64c2e04b1d2a30b6fcf053038ac60169bbf58bb492f3248f403493,crash,3899,SEGV,2df8fce84ecca91f20883283f177a682,tsan,fca,nm
1308,5185,2908676790,fairfuzz-0-exid3,fairfuzz,1884,958f167c0b64c2e04b1d2a30b6fcf053038ac60169bbf58bb492f3248f403493,crash,1308,SEGV,aaf3961ef15af564de22890df357e555,asan,fca,nm
2613,5185,2908676790,fairfuzz-0-exid3,fairfuzz,1884,958f167c0b64c2e04b1d2a30b6fcf053038ac60169bbf58bb492f3248f403493,crash,2613,SEGV,aaf3961ef15af564de22890df357e555,msan,fca,nm
240,5512,169339889,symcc-0-exid3,symcc,2048,59ccdab3750b4f7c5a7a453618d93d68cdbfc37a11e7e328ca869187a1dd6725,crash,240,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fca,nm
1633,5512,169339889,symcc-0-exid3,symcc,2048,59ccdab3750b4f7c5a7a453618d93d68cdbfc37a11e7e328ca869187a1dd6725,crash,1633,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fca,nm
2927,5512,169339889,symcc-0-exid3,symcc,2048,59ccdab3750b4f7c5a7a453618d93d68cdbfc37a11e7e328ca869187a1dd6725,crash,2927,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fca,nm
121,5966,169339889,symcc-0-exid3,symcc,2323,41ad182ec1f9e5f4a6a7caaa75923106af43948c76eae32f4edc3cba4c4def77,crash,121,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan,fca,nm
1519,5966,169339889,symcc-0-exid3,symcc,2323,41ad182ec1f9e5f4a6a7caaa75923106af43948c76eae32f4edc3cba4c4def77,crash,1519,SEGV,0c22f5df8527d37af8fb39cf84536a5f,msan,fca,nm
2817,5966,169339889,symcc-0-exid3,symcc,2323,41ad182ec1f9e5f4a6a7caaa75923106af43948c76eae32f4edc3cba4c4def77,crash,2817,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan,fca,nm
1171,6403,169339889,symcc-0-exid3,symcc,2458,f0aa5651cd6bb3227f38eb2e6f936f0fcaeda394e01b1b123604582da9c85393,crash,1171,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fca,nm
2487,6403,169339889,symcc-0-exid3,symcc,2458,f0aa5651cd6bb3227f38eb2e6f936f0fcaeda394e01b1b123604582da9c85393,crash,2487,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fca,nm
3772,6403,169339889,symcc-0-exid3,symcc,2458,f0aa5651cd6bb3227f38eb2e6f936f0fcaeda394e01b1b123604582da9c85393,crash,3772,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fca,nm
9,6731,2908676790,fairfuzz-0-exid3,fairfuzz,2667,dda70eb1e6c1153af34ce712b7823c843bb2d9958531c05f44b7057f13669da3,crash,9,SEGV,ac97f97bc7c486825473741fc4d88548,asan,fca,nm
2721,6731,2908676790,fairfuzz-0-exid3,fairfuzz,2667,dda70eb1e6c1153af34ce712b7823c843bb2d9958531c05f44b7057f13669da3,crash,2721,SEGV,cd65f36d3a2669d55a4f7c4695ddb7cf,tsan,fca,nm
1423,6731,2908676790,fairfuzz-0-exid3,fairfuzz,2667,dda70eb1e6c1153af34ce712b7823c843bb2d9958531c05f44b7057f13669da3,crash,1423,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan,fca,nm
1414,7047,2908676790,fairfuzz-0-exid3,fairfuzz,2818,52511e9dd8a6a6b46091b1b4b8732ff355680c5569fd1ed87a6b4b5263c383ab,crash,1414,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan,fca,nm
2712,7047,2908676790,fairfuzz-0-exid3,fairfuzz,2818,52511e9dd8a6a6b46091b1b4b8732ff355680c5569fd1ed87a6b4b5263c383ab,crash,2712,SEGV,884ec7d3390930225f967542efadb816,msan,fca,nm
3998,7047,2908676790,fairfuzz-0-exid3,fairfuzz,2818,52511e9dd8a6a6b46091b1b4b8732ff355680c5569fd1ed87a6b4b5263c383ab,crash,3998,SEGV,884ec7d3390930225f967542efadb816,tsan,fca,nm
207,7126,3017425275,mopt-0-exid3,mopt,2860,c362e7aef80413d9456e0843efecd92b76060d74fd05071371310d6f30c77dd0,crash,207,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan,fca,nm
1138,7197,2908676790,fairfuzz-0-exid3,fairfuzz,2897,f3e48c0d1e9e7dd7d53277cf259e957cc7ad01deefe3cd84feadb3271d835187,crash,1138,SEGV,b453799f5c179081bcc588ea5f2d778f,asan,fca,nm
2456,7197,2908676790,fairfuzz-0-exid3,fairfuzz,2897,f3e48c0d1e9e7dd7d53277cf259e957cc7ad01deefe3cd84feadb3271d835187,crash,2456,SEGV,b453799f5c179081bcc588ea5f2d778f,msan,fca,nm
3742,7197,2908676790,fairfuzz-0-exid3,fairfuzz,2897,f3e48c0d1e9e7dd7d53277cf259e957cc7ad01deefe3cd84feadb3271d835187,crash,3742,SEGV,e0da2f949bfa86be1950838514bfb75a,tsan,fca,nm
3868,7593,2908676790,fairfuzz-0-exid3,fairfuzz,3128,572fcae1f4ed2cc14130c896e17285ee1e2f86d061b36f6183aec017f6484998,crash,3868,SEGV,8a7eb5158b51d7bcdc297b491906347e,tsan,fca,nm
1276,7593,2908676790,fairfuzz-0-exid3,fairfuzz,3128,572fcae1f4ed2cc14130c896e17285ee1e2f86d061b36f6183aec017f6484998,crash,1276,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,asan,fca,nm
2583,7593,2908676790,fairfuzz-0-exid3,fairfuzz,3128,572fcae1f4ed2cc14130c896e17285ee1e2f86d061b36f6183aec017f6484998,crash,2583,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,msan,fca,nm
4045,7593,2908676790,fairfuzz-0-exid3,fairfuzz,3128,572fcae1f4ed2cc14130c896e17285ee1e2f86d061b36f6183aec017f6484998,crash,4045,SEGV,b0df3415cd2f5d4bf0d78b9af6978ae9,ubsan,fca,nm
2418,8774,2908676790,fairfuzz-0-exid3,fairfuzz,3819,bb74c949c027b28b0762e01a65a87656f168a9d4bcade3d8dccdd8ddd5d28667,crash,2418,SEGV,78c5fe1e9fea41710ccf42d74a3642be,msan,fca,nm
3703,8774,2908676790,fairfuzz-0-exid3,fairfuzz,3819,bb74c949c027b28b0762e01a65a87656f168a9d4bcade3d8dccdd8ddd5d28667,crash,3703,SEGV,78c5fe1e9fea41710ccf42d74a3642be,tsan,fca,nm
1095,8774,2908676790,fairfuzz-0-exid3,fairfuzz,3819,bb74c949c027b28b0762e01a65a87656f168a9d4bcade3d8dccdd8ddd5d28667,crash,1095,SEGV,8590b2ad25e44c36b8c6d6080ee36a39,asan,fca,nm
46,8946,2908676790,fairfuzz-0-exid3,fairfuzz,3956,6d72c7be9f50275ced1aa8464fa540a528848fb03a7e704b3873ad4389ec74a5,crash,46,SEGV,a4fea3dd24a81883c8f49ff2811c6172,asan,fca,nm
1455,8946,2908676790,fairfuzz-0-exid3,fairfuzz,3956,6d72c7be9f50275ced1aa8464fa540a528848fb03a7e704b3873ad4389ec74a5,crash,1455,SEGV,a4fea3dd24a81883c8f49ff2811c6172,msan,fca,nm
2754,8946,2908676790,fairfuzz-0-exid3,fairfuzz,3956,6d72c7be9f50275ced1aa8464fa540a528848fb03a7e704b3873ad4389ec74a5,crash,2754,SEGV,b85e0170cb17f05f66db10074febc47e,tsan,fca,nm
1177,9610,2908676790,fairfuzz-0-exid3,fairfuzz,4287,ef294372972189bbc16dba9bc0a83ecaa22f6a47a3cba25893c3f89e0658eb81,crash,1177,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,asan,fca,nm
2493,9610,2908676790,fairfuzz-0-exid3,fairfuzz,4287,ef294372972189bbc16dba9bc0a83ecaa22f6a47a3cba25893c3f89e0658eb81,crash,2493,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,msan,fca,nm
4040,9610,2908676790,fairfuzz-0-exid3,fairfuzz,4287,ef294372972189bbc16dba9bc0a83ecaa22f6a47a3cba25893c3f89e0658eb81,crash,4040,SEGV,217e3f6c0ab4aacc1417e41707b79cd2,ubsan,fca,nm
3778,9610,2908676790,fairfuzz-0-exid3,fairfuzz,4287,ef294372972189bbc16dba9bc0a83ecaa22f6a47a3cba25893c3f89e0658eb81,crash,3778,SEGV,d68ef8a660bb62fd4346463a27e8b6bb,tsan,fca,nm
1290,10018,2908676790,fairfuzz-0-exid3,fairfuzz,4608,76e0460ed392a9fa9b959eb7f6b466b16d18960db3a0d6b317c84c2b1e367ee0,crash,1290,SEGV,0385fe8f7359d922656f479925d854dd,asan,fca,nm
2596,10018,2908676790,fairfuzz-0-exid3,fairfuzz,4608,76e0460ed392a9fa9b959eb7f6b466b16d18960db3a0d6b317c84c2b1e367ee0,crash,2596,SEGV,0385fe8f7359d922656f479925d854dd,msan,fca,nm
3882,10018,2908676790,fairfuzz-0-exid3,fairfuzz,4608,76e0460ed392a9fa9b959eb7f6b466b16d18960db3a0d6b317c84c2b1e367ee0,crash,3882,SEGV,dec70f5332c7c1622c84dc56b62d2da9,tsan,fca,nm
