,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
3422,1913,3718073700,fairfuzz-0-exid23,fairfuzz,464,909f919e15b3ac908ca293f0c6bd39e61c6c4dced9c057aaf277fc8763bfb2a4,crash,3422,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan,fcb,nm
877,1913,3718073700,fairfuzz-0-exid23,fairfuzz,464,909f919e15b3ac908ca293f0c6bd39e61c6c4dced9c057aaf277fc8763bfb2a4,crash,877,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan,fcb,nm
2162,1913,3718073700,fairfuzz-0-exid23,fairfuzz,464,909f919e15b3ac908ca293f0c6bd39e61c6c4dced9c057aaf277fc8763bfb2a4,crash,2162,SEGV,189d3af2d351e4a957a2cdee6427f4fd,msan,fcb,nm
3146,3194,3718073700,fairfuzz-0-exid23,fairfuzz,728,a1db69b39f4ce69b1f34eac752ffb5606994393cf90996cb177f9dfc20d40057,crash,3146,SEGV,20342dca7c121d150537a553601f2cff,tsan,fcb,nm
587,3194,3718073700,fairfuzz-0-exid23,fairfuzz,728,a1db69b39f4ce69b1f34eac752ffb5606994393cf90996cb177f9dfc20d40057,crash,587,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan,fcb,nm
1881,3194,3718073700,fairfuzz-0-exid23,fairfuzz,728,a1db69b39f4ce69b1f34eac752ffb5606994393cf90996cb177f9dfc20d40057,crash,1881,SEGV,7eb8a033fb93be1a166b929b057f47e8,msan,fcb,nm
1817,3478,559683222,aflfast-0-exid23,aflfast,788,61079397f1212cb9ebe080711f418f298850ca51264934ee50b5c5db5e4bf3ad,crash,1817,SEGV,404bda1b199064724efef5872299313a,msan,fcb,nm
522,3478,559683222,aflfast-0-exid23,aflfast,788,61079397f1212cb9ebe080711f418f298850ca51264934ee50b5c5db5e4bf3ad,crash,522,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan,fcb,nm
819,3690,3718073700,fairfuzz-0-exid23,fairfuzz,845,eb04303133cce7637e74d3a302134d63bae16e8d074a8e9418285ed7478c8c39,crash,819,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan,fcb,nm
2105,3690,3718073700,fairfuzz-0-exid23,fairfuzz,845,eb04303133cce7637e74d3a302134d63bae16e8d074a8e9418285ed7478c8c39,crash,2105,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,msan,fcb,nm
3367,3690,3718073700,fairfuzz-0-exid23,fairfuzz,845,eb04303133cce7637e74d3a302134d63bae16e8d074a8e9418285ed7478c8c39,crash,3367,SEGV,96f96aaa3e6be22754adfddb27164944,tsan,fcb,nm
2657,3703,3718073700,fairfuzz-0-exid23,fairfuzz,846,2d00314363ae5ec7089bebc95627af63a7095927abd2bb273b3ab6736d981f0a,crash,2657,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fcb,nm
80,3703,3718073700,fairfuzz-0-exid23,fairfuzz,846,2d00314363ae5ec7089bebc95627af63a7095927abd2bb273b3ab6736d981f0a,crash,80,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fcb,nm
1394,3703,3718073700,fairfuzz-0-exid23,fairfuzz,846,2d00314363ae5ec7089bebc95627af63a7095927abd2bb273b3ab6736d981f0a,crash,1394,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fcb,nm
3265,3709,3718073700,fairfuzz-0-exid23,fairfuzz,847,29bc811259b835391306ac74d4ae3282666007e407ede8075036698583d21eca,crash,3265,SEGV,355864b311673634226216ec29214457,tsan,fcb,nm
