,fuzzer,edges_count,time
0,aflplusplus-0-exid4,0,0
1,fairfuzz-0-exid4,0,0
2,mopt-0-exid4,0,0
3,symcc-0-exid4,0,0
4,fuzzer_global,0,0
5,aflplusplus-0-exid4,200,0
6,aflplusplus-0-exid4,212,1
7,aflplusplus-0-exid4,212,2
8,aflplusplus-0-exid4,212,3
9,aflplusplus-0-exid4,212,4
10,fairfuzz-0-exid4,199,0
11,fairfuzz-0-exid4,214,1
12,fairfuzz-0-exid4,214,2
13,fairfuzz-0-exid4,214,3
14,fairfuzz-0-exid4,214,4
15,mopt-0-exid4,194,0
16,mopt-0-exid4,209,1
17,mopt-0-exid4,209,2
18,mopt-0-exid4,209,3
19,mopt-0-exid4,209,4
20,symcc-0-exid4,199,0
21,symcc-0-exid4,214,1
22,symcc-0-exid4,214,2
23,symcc-0-exid4,214,3
24,symcc-0-exid4,214,4
25,fuzzer_global,257,0
26,fuzzer_global,275,1
27,fuzzer_global,275,2
28,fuzzer_global,275,3
29,fuzzer_global,275,4
