,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
298,1885,1915587846,mopt-0-exid2,mopt,559,34036e7499d017cb0a1da4bae1dc3e0476679e089bbfbffbaeadeba85723a14f,crash,298,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
1043,3919,1582849864,symcc-0-exid2,symcc,1462,334c587cf76c28c017e805742fc87de27eb156e910f0a756805983a840a27e89,crash,1043,SEGV,20342dca7c121d150537a553601f2cff,tsan
124,3919,1582849864,symcc-0-exid2,symcc,1462,334c587cf76c28c017e805742fc87de27eb156e910f0a756805983a840a27e89,crash,124,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
374,4363,638356902,fairfuzz-0-exid2,fairfuzz,1561,f86fca8e4bb5b57f86689760a42440fcb461992d14bc7543e11d0cdcee7d081f,crash,374,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
1266,4363,638356902,fairfuzz-0-exid2,fairfuzz,1561,f86fca8e4bb5b57f86689760a42440fcb461992d14bc7543e11d0cdcee7d081f,crash,1266,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
357,4545,638356902,fairfuzz-0-exid2,fairfuzz,1663,6f3ce14339f5b63e1be07b2009c04677cbe004cf8ec4be98eef905fc671db192,crash,357,SEGV,1bca190b178d219540d6ff4c8867dea3,asan
1250,4545,638356902,fairfuzz-0-exid2,fairfuzz,1663,6f3ce14339f5b63e1be07b2009c04677cbe004cf8ec4be98eef905fc671db192,crash,1250,SEGV,56085302a552582b954479eef827d499,tsan
1300,5408,638356902,fairfuzz-0-exid2,fairfuzz,2178,3d82fce0b4939d5c02d785bd4b3fa420d6d9b525a7ffdc6a65c6fb51c9850d0f,crash,1300,SEGV,20342dca7c121d150537a553601f2cff,tsan
412,5408,638356902,fairfuzz-0-exid2,fairfuzz,2178,3d82fce0b4939d5c02d785bd4b3fa420d6d9b525a7ffdc6a65c6fb51c9850d0f,crash,412,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
57,5409,1582849864,symcc-0-exid2,symcc,2183,a980a290f5a76bdc40152d6a4b9ba19d010fc67d2b428817b9454a5b6de6f8f3,crash,57,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
981,5409,1582849864,symcc-0-exid2,symcc,2183,a980a290f5a76bdc40152d6a4b9ba19d010fc67d2b428817b9454a5b6de6f8f3,crash,981,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
827,5477,1582849864,symcc-0-exid2,symcc,2237,08fd0cc2fbc5e57f330ca712470e1b01eecf635138da9f92eed39f89178590b0,crash,827,SEGV,78c5fe1e9fea41710ccf42d74a3642be,msan
401,5477,1582849864,symcc-0-exid2,symcc,2237,08fd0cc2fbc5e57f330ca712470e1b01eecf635138da9f92eed39f89178590b0,crash,401,SEGV,8590b2ad25e44c36b8c6d6080ee36a39,asan
13,5849,1582849864,symcc-0-exid2,symcc,2579,a63ac050cd02e9b340168260a271c22fafe2d03911c94569614f6027e30b7c0c,crash,13,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
941,5849,1582849864,symcc-0-exid2,symcc,2579,a63ac050cd02e9b340168260a271c22fafe2d03911c94569614f6027e30b7c0c,crash,941,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
48,5904,638356902,fairfuzz-0-exid2,fairfuzz,2648,e7cecdddabf264c6b1f701801b6725f0430e961f2dcbf23a1fd420f5c3aa1677,crash,48,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
972,5904,638356902,fairfuzz-0-exid2,fairfuzz,2648,e7cecdddabf264c6b1f701801b6725f0430e961f2dcbf23a1fd420f5c3aa1677,crash,972,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
346,7518,1515475089,aflplusplus-0-exid2,aflplusplus,4701,841d8bb42a5568029d665ce526a7194ce647bc73a78b1379fa0e808cf08a0874,crash,346,SEGV,76963e8d3021a3a3740288656624dc7e,asan
787,7518,1515475089,aflplusplus-0-exid2,aflplusplus,4701,841d8bb42a5568029d665ce526a7194ce647bc73a78b1379fa0e808cf08a0874,crash,787,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
359,7581,638356902,fairfuzz-0-exid2,fairfuzz,4780,f5db1e68af658a674197f7464e3477981da4c237831da841184e958e0a00d37f,crash,359,SEGV,50b003deb4b331c44241db4cea752ee4,asan
1252,7581,638356902,fairfuzz-0-exid2,fairfuzz,4780,f5db1e68af658a674197f7464e3477981da4c237831da841184e958e0a00d37f,crash,1252,SEGV,7dd30d6c4aa394cae217d6922a082550,tsan
297,9568,638356902,fairfuzz-0-exid2,fairfuzz,7377,3219c3385131c38c4520a7ab884330e6f62579028c3131909e5acd61c3857789,crash,297,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
