,discovery_id,fuzzer,block_source,block_target
1,1,mopt-0-exid2,2916,2954
2,2,mopt-0-exid2,3683,3733
3,3,symcc-0-exid2,2686,2694
4,4,mopt-0-exid2,3060,3104
5,5,fairfuzz-0-exid2,3047,3056
6,6,symcc-0-exid2,3056,3060
7,7,mopt-0-exid2,3923,3933
8,8,fairfuzz-0-exid2,3060,3104
9,9,symcc-0-exid2,3683,3733
10,10,fairfuzz-0-exid2,3683,3733
11,11,symcc-0-exid2,471,536
12,12,fairfuzz-0-exid2,64400,64573
13,13,symcc-0-exid2,3889,3903
14,14,fairfuzz-0-exid2,3889,3903
15,15,symcc-0-exid2,13286,13408
16,16,symcc-0-exid2,3886,3915
17,17,mopt-0-exid2,13269,13408
18,18,fairfuzz-0-exid2,13286,13408
19,19,mopt-0-exid2,3817,3886
20,20,symcc-0-exid2,13269,13408
21,21,fairfuzz-0-exid2,13269,13408
22,22,aflplusplus-0-exid2,66430,66440
23,23,aflplusplus-0-exid2,65378,65384
24,24,aflplusplus-0-exid2,3079,3098
25,25,symcc-0-exid2,64579,64610
26,26,fairfuzz-0-exid2,3886,3915
27,27,mopt-0-exid2,64587,64760
28,28,aflplusplus-0-exid2,3733,3745
29,29,aflplusplus-0-exid2,64423,64573
30,30,aflplusplus-0-exid2,3060,3104
31,31,aflplusplus-0-exid2,13269,13408
33,33,mopt-0-exid2,13453,13553
34,34,mopt-0-exid2,3889,3903
36,36,aflplusplus-0-exid2,13286,13408
37,37,aflplusplus-0-exid2,3733,3817
39,39,aflplusplus-0-exid2,461,465
40,40,fairfuzz-0-exid2,64392,64529
41,41,mopt-0-exid2,13282,13286
43,43,symcc-0-exid2,465,471
44,44,symcc-0-exid2,64529,64573
45,45,symcc-0-exid2,65396,65404
46,46,symcc-0-exid2,3079,3098
47,47,symcc-0-exid2,64996,65001
49,49,symcc-0-exid2,64716,64760
50,50,fairfuzz-0-exid2,64579,64610
51,51,mopt-0-exid2,461,465
52,52,symcc-0-exid2,65022,65029
53,53,fairfuzz-0-exid2,13414,13553
55,55,fairfuzz-0-exid2,465,471
56,56,symcc-0-exid2,13414,13553
57,57,fairfuzz-0-exid2,3504,3511
58,58,fairfuzz-0-exid2,64579,64716
