,fuzzer,edges_count,time
0,fuzzer_global,93,0
1,fuzzer_global,106,1
2,fuzzer_global,109,2
3,fuzzer_global,116,3
4,fuzzer_global,118,4
5,fuzzer_global,120,5
6,fuzzer_global,126,6
7,fuzzer_global,126,7
8,fuzzer_global,126,8
9,fuzzer_global,126,9
10,fuzzer_global,127,10
11,fuzzer_global,130,11
12,fuzzer_global,135,12
13,fuzzer_global,140,13
14,fuzzer_global,144,14
15,fuzzer_global,144,15
16,fuzzer_global,145,16
17,fuzzer_global,146,17
18,fuzzer_global,148,18
19,fuzzer_global,149,19
20,fuzzer_global,150,20
21,fuzzer_global,151,21
22,fuzzer_global,153,22
23,fuzzer_global,154,23
24,fuzzer_global,154,24
25,fuzzer_global,154,25
26,fuzzer_global,154,26
27,fuzzer_global,154,27
28,fuzzer_global,154,28
29,fuzzer_global,154,29
30,fuzzer_global,154,30
31,fuzzer_global,154,31
32,fuzzer_global,154,32
33,fuzzer_global,154,33
34,fuzzer_global,154,34
35,fuzzer_global,154,35
36,fuzzer_global,154,36
37,fuzzer_global,154,37
38,fuzzer_global,154,38
39,fuzzer_global,154,39
40,fuzzer_global,154,40
41,fuzzer_global,154,41
42,fuzzer_global,155,42
43,fuzzer_global,156,43
44,fuzzer_global,156,44
45,fuzzer_global,157,45
46,fuzzer_global,157,46
47,fuzzer_global,157,47
48,fuzzer_global,157,48
49,fuzzer_global,157,49
50,fuzzer_global,157,50
51,fuzzer_global,157,51
52,fuzzer_global,157,52
53,fuzzer_global,157,53
54,fuzzer_global,157,54
55,fuzzer_global,157,55
56,fuzzer_global,157,56
57,fuzzer_global,157,57
58,fuzzer_global,157,58
59,fuzzer_global,157,59
60,fuzzer_global,157,60
61,fuzzer_global,157,61
62,fuzzer_global,157,62
63,fuzzer_global,157,63
64,fuzzer_global,157,64
65,fuzzer_global,157,65
66,fuzzer_global,157,66
67,fuzzer_global,157,67
68,fuzzer_global,157,68
69,fuzzer_global,157,69
70,fuzzer_global,157,70
71,fuzzer_global,157,71
72,fuzzer_global,157,72
73,fuzzer_global,157,73
74,fuzzer_global,157,74
75,fuzzer_global,157,75
76,fuzzer_global,157,76
77,fuzzer_global,157,77
78,fuzzer_global,157,78
79,fuzzer_global,157,79
80,fuzzer_global,157,80
81,fuzzer_global,157,81
82,fuzzer_global,157,82
83,fuzzer_global,157,83
84,fuzzer_global,157,84
85,fuzzer_global,157,85
86,fuzzer_global,157,86
87,fuzzer_global,157,87
88,fuzzer_global,157,88
89,fuzzer_global,157,89
90,fuzzer_global,157,90
91,fuzzer_global,157,91
92,fuzzer_global,157,92
93,fuzzer_global,157,93
94,fuzzer_global,157,94
95,fuzzer_global,157,95
96,fuzzer_global,157,96
97,fuzzer_global,157,97
98,fuzzer_global,157,98
99,fuzzer_global,157,99
100,fuzzer_global,157,100
101,fuzzer_global,157,101
102,fuzzer_global,157,102
103,fuzzer_global,157,103
104,fuzzer_global,157,104
105,fuzzer_global,157,105
106,fuzzer_global,157,106
107,fuzzer_global,157,107
108,fuzzer_global,157,108
109,fuzzer_global,157,109
110,fuzzer_global,157,110
111,fuzzer_global,157,111
112,fuzzer_global,157,112
113,fuzzer_global,157,113
114,fuzzer_global,157,114
115,fuzzer_global,157,115
116,fuzzer_global,157,116
117,fuzzer_global,157,117
118,fuzzer_global,157,118
119,fuzzer_global,157,119
120,fuzzer_global,157,120
121,fuzzer_global,157,121
122,fuzzer_global,157,122
123,fuzzer_global,157,123
124,fuzzer_global,157,124
125,fuzzer_global,157,125
126,fuzzer_global,157,126
127,fuzzer_global,157,127
128,fuzzer_global,157,128
129,fuzzer_global,157,129
130,fuzzer_global,157,130
131,fuzzer_global,157,131
132,fuzzer_global,157,132
133,fuzzer_global,157,133
134,fuzzer_global,157,134
135,fuzzer_global,157,135
136,fuzzer_global,157,136
137,fuzzer_global,157,137
138,fuzzer_global,157,138
139,fuzzer_global,157,139
140,fuzzer_global,157,140
141,fuzzer_global,157,141
142,fuzzer_global,157,142
143,fuzzer_global,157,143
144,fuzzer_global,157,144
145,fuzzer_global,157,145
146,fuzzer_global,157,146
147,fuzzer_global,157,147
148,fuzzer_global,157,148
149,fuzzer_global,157,149
150,fuzzer_global,157,150
151,fuzzer_global,157,151
152,fuzzer_global,157,152
153,fuzzer_global,157,153
154,fuzzer_global,157,154
155,fuzzer_global,157,155
156,fuzzer_global,157,156
157,fuzzer_global,157,157
158,fuzzer_global,157,158
159,fuzzer_global,157,159
160,fuzzer_global,157,160
161,fuzzer_global,157,161
162,fuzzer_global,157,162
163,fuzzer_global,157,163
164,fuzzer_global,157,164
165,fuzzer_global,157,165
166,fuzzer_global,157,166
167,fuzzer_global,157,167
168,fuzzer_global,157,168
169,fuzzer_global,157,169
170,fuzzer_global,157,170
171,fuzzer_global,157,171
172,fuzzer_global,157,172
173,fuzzer_global,157,173
174,fuzzer_global,157,174
175,fuzzer_global,157,175
176,fuzzer_global,157,176
177,fuzzer_global,157,177
178,fuzzer_global,158,178
179,fuzzer_global,158,179
180,fuzzer_global,158,180
181,fuzzer_global,158,181
182,fuzzer_global,159,182
183,fuzzer_global,159,183
184,fuzzer_global,159,184
185,fuzzer_global,159,185
186,fuzzer_global,159,186
187,fuzzer_global,159,187
188,fuzzer_global,159,188
189,fuzzer_global,159,189
190,fuzzer_global,159,190
191,fuzzer_global,159,191
192,fuzzer_global,159,192
193,fuzzer_global,159,193
194,fuzzer_global,159,194
195,fuzzer_global,159,195
196,fuzzer_global,159,196
197,fuzzer_global,159,197
198,fuzzer_global,159,198
199,fuzzer_global,159,199
200,fuzzer_global,159,200
201,fuzzer_global,159,201
202,fuzzer_global,159,202
203,fuzzer_global,159,203
204,fuzzer_global,159,204
205,fuzzer_global,159,205
206,fuzzer_global,159,206
207,fuzzer_global,159,207
208,fuzzer_global,159,208
209,fuzzer_global,159,209
210,fuzzer_global,159,210
211,fuzzer_global,159,211
212,fuzzer_global,159,212
213,fuzzer_global,159,213
214,fuzzer_global,159,214
215,fuzzer_global,159,215
216,fuzzer_global,159,216
217,fuzzer_global,159,217
218,fuzzer_global,159,218
219,fuzzer_global,159,219
220,fuzzer_global,159,220
221,fuzzer_global,159,221
222,fuzzer_global,159,222
223,fuzzer_global,159,223
224,fuzzer_global,159,224
225,fuzzer_global,159,225
226,fuzzer_global,159,226
227,fuzzer_global,159,227
228,fuzzer_global,159,228
229,fuzzer_global,159,229
230,fuzzer_global,159,230
231,fuzzer_global,159,231
232,fuzzer_global,159,232
233,fuzzer_global,159,233
234,fuzzer_global,159,234
235,fuzzer_global,159,235
236,fuzzer_global,159,236
237,fuzzer_global,159,237
238,fuzzer_global,159,238
239,fuzzer_global,159,239
240,fuzzer_global,159,240
241,fuzzer_global,159,241
242,fuzzer_global,159,242
243,fuzzer_global,159,243
244,fuzzer_global,159,244
245,fuzzer_global,159,245
246,fuzzer_global,159,246
247,fuzzer_global,159,247
248,fuzzer_global,159,248
249,fuzzer_global,159,249
250,fuzzer_global,159,250
251,fuzzer_global,159,251
252,fuzzer_global,159,252
253,fuzzer_global,159,253
254,fuzzer_global,159,254
255,fuzzer_global,159,255
256,fuzzer_global,159,256
257,fuzzer_global,159,257
258,fuzzer_global,159,258
259,fuzzer_global,159,259
260,fuzzer_global,159,260
261,fuzzer_global,160,261
262,fuzzer_global,160,262
263,fuzzer_global,160,263
264,fuzzer_global,160,264
265,fuzzer_global,160,265
266,fuzzer_global,160,266
267,fuzzer_global,160,267
268,fuzzer_global,160,268
269,fuzzer_global,160,269
270,fuzzer_global,160,270
271,fuzzer_global,160,271
272,fuzzer_global,160,272
273,fuzzer_global,160,273
274,fuzzer_global,160,274
275,fuzzer_global,160,275
