,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
182,4232,771354457,afl-0-exid21,afl,1347,1f87afcf0ca36855323019849fcf563e9359440d2d7ce279c1b82790703a4943,crash,182,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2967,4232,771354457,afl-0-exid21,afl,1347,1f87afcf0ca36855323019849fcf563e9359440d2d7ce279c1b82790703a4943,crash,2967,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2859,4443,771354457,afl-0-exid21,afl,1434,41bb1252c8f71f70b440ce74cc80bcbafb42343467a221fd2e5569d33b668ffc,crash,2859,SEGV,20342dca7c121d150537a553601f2cff,tsan
74,4443,771354457,afl-0-exid21,afl,1434,41bb1252c8f71f70b440ce74cc80bcbafb42343467a221fd2e5569d33b668ffc,crash,74,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1886,4451,771354457,afl-0-exid21,afl,1437,3e8beb898513ddfcb4616a57c90aba96f0c0fbc0afbbf9386ebc9d81622ab3ea,crash,1886,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
480,4451,771354457,afl-0-exid21,afl,1437,3e8beb898513ddfcb4616a57c90aba96f0c0fbc0afbbf9386ebc9d81622ab3ea,crash,480,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
311,4736,3020092386,fairfuzz-0-exid21,fairfuzz,1565,8ee3a327c81133bb0a69221058c4222538a4a70abf2f8c4d069c9f8f699e83df,crash,311,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3093,4736,3020092386,fairfuzz-0-exid21,fairfuzz,1565,8ee3a327c81133bb0a69221058c4222538a4a70abf2f8c4d069c9f8f699e83df,crash,3093,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1811,5337,3020092386,fairfuzz-0-exid21,fairfuzz,1871,c164d0aeefd9557e8c8bf6792b647491f354dfc9df0c81a04d3b04be5c62c409,crash,1811,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
402,5337,3020092386,fairfuzz-0-exid21,fairfuzz,1871,c164d0aeefd9557e8c8bf6792b647491f354dfc9df0c81a04d3b04be5c62c409,crash,402,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
1372,5537,2751135149,aflfast-0-exid21,aflfast,1964,24c74c23a0c57672c9ddfd0483ef091f9a7c36b63b802d4d78b99aff50517ba2,crash,1372,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
4138,5537,2751135149,aflfast-0-exid21,aflfast,1964,24c74c23a0c57672c9ddfd0483ef091f9a7c36b63b802d4d78b99aff50517ba2,crash,4138,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
3879,5987,771354457,afl-0-exid21,afl,2146,23143f2b868897963af7cd82443eca5e818d9cda07c2acc0baab9015c5d1985f,crash,3879,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
1113,5987,771354457,afl-0-exid21,afl,2146,23143f2b868897963af7cd82443eca5e818d9cda07c2acc0baab9015c5d1985f,crash,1113,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
3911,6116,745585011,aflplusplus-0-exid21,aflplusplus,2212,6aab71a32e126598de10c06c418a8785bc7a47cf89969c92f18c7f2846e81cb4,crash,3911,SEGV,20342dca7c121d150537a553601f2cff,tsan
1145,6116,745585011,aflplusplus-0-exid21,aflplusplus,2212,6aab71a32e126598de10c06c418a8785bc7a47cf89969c92f18c7f2846e81cb4,crash,1145,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
3516,6123,3020092386,fairfuzz-0-exid21,fairfuzz,2218,0dc57075a6b11881c5ca23b689c430d9a11c9c36569bc803d082d172c1baeeb4,crash,3516,SEGV,4ea63e6d2a5a0ea011e8abdad564fadb,tsan
741,6123,3020092386,fairfuzz-0-exid21,fairfuzz,2218,0dc57075a6b11881c5ca23b689c430d9a11c9c36569bc803d082d172c1baeeb4,crash,741,SEGV,5543a143058bf25908a7db11c057f726,asan
3989,6155,2751135149,aflfast-0-exid21,aflfast,2226,4e0b55460b954c131722c7c55097bcb31009d9aeb16313b0dd26c99a4c65ed63,crash,3989,SEGV,20342dca7c121d150537a553601f2cff,tsan
1223,6155,2751135149,aflfast-0-exid21,aflfast,2226,4e0b55460b954c131722c7c55097bcb31009d9aeb16313b0dd26c99a4c65ed63,crash,1223,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1024,6197,3020092386,fairfuzz-0-exid21,fairfuzz,2251,5362af30997e45dd7f8ea9e2d08db1e10047409578f8f9c861a04ae8a9ca1dac,crash,1024,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan
3793,6197,3020092386,fairfuzz-0-exid21,fairfuzz,2251,5362af30997e45dd7f8ea9e2d08db1e10047409578f8f9c861a04ae8a9ca1dac,crash,3793,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan
1031,6221,771354457,afl-0-exid21,afl,2265,8b81258209cfddf8f4d0f4cf4bfecf22ada7b526c4a98dd194086033968e7942,crash,1031,SEGV,8b389ba44aa3acfc7a830079d7223d26,asan
3799,6221,771354457,afl-0-exid21,afl,2265,8b81258209cfddf8f4d0f4cf4bfecf22ada7b526c4a98dd194086033968e7942,crash,3799,SEGV,9ca6690d16f1085e43e3fa570dddb4d6,tsan
3461,6926,2751135149,aflfast-0-exid21,aflfast,2660,13707e47f62a36a393996dc2e41d5fe9dc6ddf16ed3a89d880513b311c867e62,crash,3461,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
686,6926,2751135149,aflfast-0-exid21,aflfast,2660,13707e47f62a36a393996dc2e41d5fe9dc6ddf16ed3a89d880513b311c867e62,crash,686,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
1936,7431,745585011,aflplusplus-0-exid21,aflplusplus,2948,aafbbebd4b8c2efcb4634b9020fde05bbc916761996f863ad06a5816e46c2557,crash,1936,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
533,7431,745585011,aflplusplus-0-exid21,aflplusplus,2948,aafbbebd4b8c2efcb4634b9020fde05bbc916761996f863ad06a5816e46c2557,crash,533,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
853,7435,771354457,afl-0-exid21,afl,2952,cc2e95fab4b18fdb1874b647bf88b3e5708b54f3abfd55604a6f309766d5f175,crash,853,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3626,7435,771354457,afl-0-exid21,afl,2952,cc2e95fab4b18fdb1874b647bf88b3e5708b54f3abfd55604a6f309766d5f175,crash,3626,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
3349,7620,3020092386,fairfuzz-0-exid21,fairfuzz,3101,b7a0109fee3c7e317a74c47587a23d0e0273841e44fb0c5317ad13c900a0e6a3,crash,3349,SEGV,20342dca7c121d150537a553601f2cff,tsan
573,7620,3020092386,fairfuzz-0-exid21,fairfuzz,3101,b7a0109fee3c7e317a74c47587a23d0e0273841e44fb0c5317ad13c900a0e6a3,crash,573,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
363,7642,3020092386,fairfuzz-0-exid21,fairfuzz,3114,11bef7fd05d6bb68e9976a5687138cb67a5c1cbd5d54723c0659c2f7b5c7c70e,crash,363,SEGV,31fdadb70cea93ae8e5fc42f7429577c,asan
3145,7642,3020092386,fairfuzz-0-exid21,fairfuzz,3114,11bef7fd05d6bb68e9976a5687138cb67a5c1cbd5d54723c0659c2f7b5c7c70e,crash,3145,SEGV,3eb5851e990e6e543e3861801339bdd6,tsan
1772,7642,3020092386,fairfuzz-0-exid21,fairfuzz,3114,11bef7fd05d6bb68e9976a5687138cb67a5c1cbd5d54723c0659c2f7b5c7c70e,crash,1772,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan
2860,7897,3020092386,fairfuzz-0-exid21,fairfuzz,3282,4b5311ed80e4f4484988d96203744ea7e11d832af89eafbcfbdcbd962c30b9ae,crash,2860,SEGV,553da1631e4644a8233d72607b76b023,tsan
75,7897,3020092386,fairfuzz-0-exid21,fairfuzz,3282,4b5311ed80e4f4484988d96203744ea7e11d832af89eafbcfbdcbd962c30b9ae,crash,75,SEGV,c23d49d464482eb996d08f509d802321,asan
1050,7914,771354457,afl-0-exid21,afl,3291,94a544972d769cdfff6e48e4cddce7c39adb0f41bbdfdd71cc4d60dddc986789,crash,1050,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
