,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid0,69110,69121
2,2,symcc-0-exid0,47075,55719
3,3,mopt-0-exid0,73020,73039
4,4,symcc-0-exid0,69460,69500
5,5,mopt-0-exid0,32851,32872
6,6,symcc-0-exid0,49385,55719
7,7,mopt-0-exid0,26485,26497
8,8,fairfuzz-0-exid0,4044,4154
9,9,symcc-0-exid0,86384,86278
10,10,mopt-0-exid0,60698,61076
11,11,fairfuzz-0-exid0,66062,66069
12,12,symcc-0-exid0,27088,27063
13,13,mopt-0-exid0,76300,76310
14,14,fairfuzz-0-exid0,21673,21681
15,15,symcc-0-exid0,9735,9750
16,16,mopt-0-exid0,32926,32992
17,17,fairfuzz-0-exid0,80136,80145
18,18,symcc-0-exid0,47770,47796
19,19,mopt-0-exid0,76633,76645
20,20,fairfuzz-0-exid0,92621,92626
21,21,symcc-0-exid0,76321,76328
22,22,mopt-0-exid0,35326,35333
23,23,fairfuzz-0-exid0,93304,93317
24,24,symcc-0-exid0,35333,35326
25,25,mopt-0-exid0,8178,8188
26,26,fairfuzz-0-exid0,29597,29609
27,27,mopt-0-exid0,7645,7669
28,28,fairfuzz-0-exid0,18171,18189
29,29,fairfuzz-0-exid0,46986,47028
30,30,fairfuzz-0-exid0,35326,35333
31,31,aflplusplus-0-exid0,41309,41291
32,32,aflplusplus-0-exid0,68020,68138
33,33,aflplusplus-0-exid0,69938,69943
34,34,aflplusplus-0-exid0,75939,75956
35,35,aflplusplus-0-exid0,76885,76906
36,36,aflplusplus-0-exid0,93225,93251
37,37,aflplusplus-0-exid0,17841,17843
38,38,aflplusplus-0-exid0,55328,55336
39,39,aflplusplus-0-exid0,89444,89408
40,40,aflplusplus-0-exid0,32851,32902
41,41,mopt-0-exid0,75387,75420
42,42,mopt-0-exid0,75286,75297
43,43,mopt-0-exid0,6853,6860
45,45,mopt-0-exid0,31617,31623
49,49,mopt-0-exid0,75395,75416
50,50,mopt-0-exid0,26659,26674
52,52,mopt-0-exid0,73756,73766
55,55,mopt-0-exid0,30780,30803
64,64,mopt-0-exid0,30803,30813
67,67,aflplusplus-0-exid0,975,995
69,69,aflplusplus-0-exid0,75376,75420
71,71,aflplusplus-0-exid0,71994,71999
75,75,aflplusplus-0-exid0,72490,72496
83,83,aflplusplus-0-exid0,73030,73039
89,89,mopt-0-exid0,74523,74529
94,94,aflplusplus-0-exid0,15996,16057
96,96,aflplusplus-0-exid0,71981,72022
99,99,mopt-0-exid0,71981,72022
100,100,aflplusplus-0-exid0,75286,75309
105,105,mopt-0-exid0,31784,31794
106,106,aflplusplus-0-exid0,46948,46980
109,109,mopt-0-exid0,33535,33561
114,114,aflplusplus-0-exid0,6839,6853
118,118,aflplusplus-0-exid0,75286,75302
122,122,aflplusplus-0-exid0,75297,75307
132,132,aflplusplus-0-exid0,73741,73756
136,136,aflplusplus-0-exid0,75405,75420
137,137,mopt-0-exid0,10007,10059
138,138,aflplusplus-0-exid0,75316,75321
140,140,aflplusplus-0-exid0,29283,29298
