,benchmark,fuzzer_combination,expid,edge
0,mp42aac,fca,10,51584-51596
1,mp42aac,fca,10,52055-52061
2,mp42aac,fca,10,137-194
3,mp42aac,fca,10,53521-53523
4,mp42aac,fca,10,46611-46666
5,mp42aac,fca,10,52006-52012
6,mp42aac,fca,10,52459-52464
7,mp42aac,fca,10,26415-26564
8,mp42aac,fca,10,17964-18089
9,mp42aac,fca,10,52034-52043
10,mp42aac,fca,10,43621-43631
11,mp42aac,fca,10,52051-52061
12,mp42aac,fca,10,77292-77315
13,mp42aac,fca,10,141-148
14,mp42aac,fca,10,20480-20509
15,mp42aac,fca,10,5423-5429
16,mp42aac,fca,10,38601-38629
17,mp42aac,fca,10,24974-24985
18,mp42aac,fca,10,119506-119528
19,mp42aac,fca,10,79592-79595
20,mp42aac,fca,10,77593-77597
21,mp42aac,fca,10,117022-117039
22,mp42aac,fca,10,6699-6701
23,mp42aac,fca,10,24694-24778
24,mp42aac,fca,10,116656-116661
25,mp42aac,fca,10,119347-119352
26,mp42aac,fca,10,118332-118340
27,mp42aac,fca,10,2866-2881
28,mp42aac,fca,10,81601-81623
29,mp42aac,fca,10,20170-20191
30,mp42aac,fca,10,17976-18089
31,mp42aac,fca,10,38522-38526
32,mp42aac,fca,10,28105-28118
33,mp42aac,fca,10,14457-14461
34,mp42aac,fca,10,53651-53659
35,mp42aac,fca,10,52697-52700
36,mp42aac,fca,10,52611-52624
37,mp42aac,fca,10,865-889
38,mp42aac,fca,10,29363-29365
39,mp42aac,fca,10,21979-21983
40,mp42aac,fca,10,119342-119371
41,mp42aac,fca,10,77412-77695
42,mp42aac,fca,10,71966-71982
43,mp42aac,fca,10,52024-52188
44,mp42aac,fca,10,80320-80342
45,mp42aac,fca,10,78945-78948
46,mp42aac,fca,10,7819-7886
47,mp42aac,fca,10,96261-96291
48,mp42aac,fca,10,120353-120359
49,mp42aac,fca,10,79012-79088
50,mp42aac,fca,10,94309-94347
