,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid1,28047,28494
2,2,mopt-0-exid1,9521,9528
3,3,symcc-0-exid1,42937,42947
4,4,mopt-0-exid1,47310,47357
5,5,symcc-0-exid1,56306,56280
6,6,mopt-0-exid1,6453,6456
7,7,symcc-0-exid1,9476,9567
8,8,fairfuzz-0-exid1,48952,48959
9,9,mopt-0-exid1,9476,9567
10,10,symcc-0-exid1,12231,12240
11,11,fairfuzz-0-exid1,28351,28364
12,12,mopt-0-exid1,48379,48383
13,13,symcc-0-exid1,51330,51332
14,14,fairfuzz-0-exid1,6005,6034
15,15,mopt-0-exid1,150,839
16,16,symcc-0-exid1,492,497
17,17,fairfuzz-0-exid1,9476,9567
18,18,mopt-0-exid1,12725,12729
19,19,symcc-0-exid1,48876,48910
20,20,fairfuzz-0-exid1,147,150
21,21,mopt-0-exid1,5188,5192
22,22,symcc-0-exid1,150,839
23,23,fairfuzz-0-exid1,392,397
24,24,mopt-0-exid1,58194,58198
25,25,symcc-0-exid1,46703,46743
26,26,fairfuzz-0-exid1,12765,12768
27,27,mopt-0-exid1,12751,12758
28,28,symcc-0-exid1,5,27
29,29,fairfuzz-0-exid1,5232,5236
30,30,mopt-0-exid1,48876,48910
31,31,symcc-0-exid1,48952,48973
33,33,mopt-0-exid1,49160,49166
34,34,symcc-0-exid1,105,132
36,36,mopt-0-exid1,51273,51277
38,38,fairfuzz-0-exid1,58194,58198
39,39,mopt-0-exid1,46510,46534
40,40,symcc-0-exid1,5039,5046
41,41,fairfuzz-0-exid1,12773,12828
42,42,mopt-0-exid1,672,682
43,43,symcc-0-exid1,46799,46773
44,44,fairfuzz-0-exid1,132,845
46,46,symcc-0-exid1,26852,26854
47,47,fairfuzz-0-exid1,51332,51336
48,48,mopt-0-exid1,5,27
50,50,fairfuzz-0-exid1,5146,5181
52,52,symcc-0-exid1,58194,58198
54,54,mopt-0-exid1,51433,51444
56,56,fairfuzz-0-exid1,5,27
57,57,mopt-0-exid1,4965,4990
58,58,symcc-0-exid1,49147,49156
61,61,aflplusplus-0-exid1,65331,65336
63,63,fairfuzz-0-exid1,53119,53126
64,64,mopt-0-exid1,5103,5110
65,65,aflplusplus-0-exid1,28474,28476
67,67,fairfuzz-0-exid1,49160,49166
68,68,mopt-0-exid1,5146,5181
69,69,aflplusplus-0-exid1,26649,26653
72,72,mopt-0-exid1,48322,48326
73,73,aflplusplus-0-exid1,6090,6127
75,75,fairfuzz-0-exid1,49215,49222
77,77,aflplusplus-0-exid1,147,150
78,78,symcc-0-exid1,5192,5199
80,80,mopt-0-exid1,48365,48372
81,81,aflplusplus-0-exid1,12725,12830
82,82,symcc-0-exid1,49160,49166
83,83,fairfuzz-0-exid1,48966,48973
84,84,mopt-0-exid1,60830,60851
85,85,aflplusplus-0-exid1,48326,48336
86,86,symcc-0-exid1,57955,57967
87,87,fairfuzz-0-exid1,48241,48261
89,89,aflplusplus-0-exid1,9322,9338
90,90,symcc-0-exid1,5277,5284
93,93,aflplusplus-0-exid1,12758,12765
98,98,symcc-0-exid1,5199,5203
101,101,aflplusplus-0-exid1,7670,7684
102,102,symcc-0-exid1,58205,58283
103,103,fairfuzz-0-exid1,49109,49117
105,105,aflplusplus-0-exid1,56759,56774
107,107,fairfuzz-0-exid1,26852,26854
108,108,mopt-0-exid1,46773,46778
112,112,mopt-0-exid1,48101,48106
113,113,aflplusplus-0-exid1,46544,46557
114,114,symcc-0-exid1,57868,57890
115,115,fairfuzz-0-exid1,26447,26457
117,117,aflplusplus-0-exid1,56681,56691
119,119,fairfuzz-0-exid1,48406,48422
120,120,mopt-0-exid1,26447,26457
121,121,aflplusplus-0-exid1,56695,56702
122,122,symcc-0-exid1,60825,60830
124,124,mopt-0-exid1,48124,48140
125,125,aflplusplus-0-exid1,5298,5300
127,127,fairfuzz-0-exid1,12744,12768
129,129,aflplusplus-0-exid1,51425,51433
130,130,symcc-0-exid1,48093,48099
131,131,fairfuzz-0-exid1,46708,46738
133,133,aflplusplus-0-exid1,48365,48372
135,135,fairfuzz-0-exid1,624,629
137,137,aflplusplus-0-exid1,51433,51444
140,140,mopt-0-exid1,48406,48422
143,143,fairfuzz-0-exid1,46560,46577
145,145,aflplusplus-0-exid1,48124,48140
147,147,fairfuzz-0-exid1,48379,48383
151,151,fairfuzz-0-exid1,46560,46568
153,153,aflplusplus-0-exid1,60789,60804
156,156,mopt-0-exid1,57959,57967
157,157,aflplusplus-0-exid1,5,27
158,158,symcc-0-exid1,46505,46510
161,161,aflplusplus-0-exid1,46667,46700
162,162,symcc-0-exid1,5181,5188
164,164,mopt-0-exid1,132,845
165,165,aflplusplus-0-exid1,28403,28416
166,166,symcc-0-exid1,53208,53224
167,167,fairfuzz-0-exid1,48124,48140
