,edges_count,time,experiment_id
0,50,0,1
1,78,1,1
2,96,2,1
3,120,3,1
4,132,4,1
5,160,5,1
6,235,6,1
7,288,7,1
8,315,8,1
9,345,9,1
10,375,10,1
11,391,11,1
12,414,12,1
13,428,13,1
14,444,14,1
15,473,15,1
16,488,16,1
17,509,17,1
18,525,18,1
19,530,19,1
20,542,20,1
21,559,21,1
22,589,22,1
23,605,23,1
24,616,24,1
25,623,25,1
26,633,26,1
27,648,27,1
28,660,28,1
29,666,29,1
30,680,30,1
31,696,31,1
32,711,32,1
33,720,33,1
34,735,34,1
35,752,35,1
36,764,36,1
37,786,37,1
38,800,38,1
39,816,39,1
40,822,40,1
41,836,41,1
42,842,42,1
43,855,43,1
44,866,44,1
45,869,45,1
46,879,46,1
47,884,47,1
48,890,48,1
49,900,49,1
50,907,50,1
51,914,51,1
52,921,52,1
53,924,53,1
54,925,54,1
55,946,55,1
56,953,56,1
57,957,57,1
58,958,58,1
59,970,59,1
60,979,60,1
61,986,61,1
62,986,62,1
63,995,63,1
64,997,64,1
65,1000,65,1
66,1002,66,1
67,1004,67,1
68,1009,68,1
69,1012,69,1
70,1012,70,1
71,1017,71,1
72,1023,72,1
73,1026,73,1
74,1028,74,1
75,1031,75,1
76,1032,76,1
77,1033,77,1
78,1041,78,1
79,1043,79,1
80,1047,80,1
81,1048,81,1
82,1052,82,1
83,1057,83,1
84,1058,84,1
85,1061,85,1
86,1062,86,1
87,1062,87,1
88,1065,88,1
89,1073,89,1
90,1073,90,1
91,1076,91,1
92,1080,92,1
93,1082,93,1
94,1084,94,1
95,1089,95,1
96,1091,96,1
97,1095,97,1
98,1097,98,1
99,1102,99,1
100,1109,100,1
101,1112,101,1
102,1114,102,1
103,1119,103,1
104,1123,104,1
105,1128,105,1
106,1129,106,1
107,1129,107,1
108,1129,108,1
109,1131,109,1
110,1132,110,1
111,1134,111,1
112,1135,112,1
113,1137,113,1
114,1139,114,1
115,1145,115,1
116,1146,116,1
117,1146,117,1
118,1147,118,1
119,1147,119,1
120,1155,120,1
121,1156,121,1
122,1158,122,1
123,1159,123,1
124,1160,124,1
125,1164,125,1
126,1165,126,1
127,1165,127,1
128,1171,128,1
129,1173,129,1
130,1173,130,1
131,1175,131,1
132,1177,132,1
133,1180,133,1
134,1182,134,1
135,1183,135,1
136,1183,136,1
137,1183,137,1
138,1184,138,1
139,1184,139,1
140,1186,140,1
141,1189,141,1
142,1190,142,1
143,1190,143,1
144,1192,144,1
145,1194,145,1
146,1195,146,1
147,1196,147,1
148,1197,148,1
149,1198,149,1
150,1200,150,1
151,1201,151,1
152,1201,152,1
153,1202,153,1
154,1205,154,1
155,1210,155,1
156,1213,156,1
157,1214,157,1
158,1215,158,1
159,1216,159,1
160,1218,160,1
161,1219,161,1
162,1219,162,1
163,1219,163,1
164,1219,164,1
165,1219,165,1
166,1219,166,1
167,1220,167,1
168,1220,168,1
169,1220,169,1
170,1221,170,1
171,1222,171,1
172,1223,172,1
173,1223,173,1
174,1223,174,1
175,1223,175,1
176,1224,176,1
177,1225,177,1
178,1225,178,1
179,1226,179,1
180,1227,180,1
181,1228,181,1
182,1228,182,1
183,1229,183,1
184,1229,184,1
185,1229,185,1
186,1229,186,1
187,1229,187,1
188,1229,188,1
189,1233,189,1
