,benchmark,fuzzer_combination,expid,edge
0,objdump,fcb,15,300726-300732
1,objdump,fcb,15,127313-128264
2,objdump,fcb,15,281909-282992
3,objdump,fcb,15,240049-240068
4,objdump,fcb,15,254619-254630
5,objdump,fcb,15,129613-129637
6,objdump,fcb,15,241787-242351
7,objdump,fcb,15,281920-282721
8,objdump,fcb,15,131174-131199
9,objdump,fcb,15,132352-133250
10,objdump,fcb,15,110400-110407
11,objdump,fcb,15,132253-132258
12,objdump,fcb,15,153217-153223
13,objdump,fcb,15,132436-132446
14,objdump,fcb,15,129613-129621
15,objdump,fcb,15,110479-110498
16,objdump,fcb,15,131106-131576
17,objdump,fcb,15,127327-128264
18,objdump,fcb,15,127303-127327
19,objdump,fcb,15,128268-128279
20,objdump,fcb,15,129629-129637
21,objdump,fcb,15,281920-281928
22,objdump,fcb,15,132360-133250
23,objdump,fcb,15,128290-128301
24,objdump,fcb,15,253830-254611
25,objdump,fcb,15,127316-127327
26,objdump,fcb,15,132368-133250
27,objdump,fcb,15,128312-127327
28,objdump,fcb,15,128290-127327
29,objdump,fcb,15,128323-128334
30,objdump,fcb,15,128323-127327
31,objdump,fcb,15,132432-133237
32,objdump,fcb,15,110534-110537
33,objdump,fcb,15,111244-111248
34,objdump,fcb,15,996-1002
35,objdump,fcb,15,1521-1527
36,objdump,fcb,15,131145-131155
37,objdump,fcb,15,132278-132302
38,objdump,fcb,15,131668-131673
39,objdump,fcb,15,242407-242419
40,objdump,fcb,15,131150-131155
41,objdump,fcb,15,131106-132184
42,objdump,fcb,15,253848-254611
43,objdump,fcb,15,131162-132184
44,objdump,fcb,15,131342-131365
45,objdump,fcb,15,245777-245782
46,objdump,fcb,15,131218-131530
47,objdump,fcb,15,243890-243925
48,objdump,fcb,15,121379-121384
49,objdump,fcb,15,131650-132164
50,objdump,fcb,15,2052-2056
51,objdump,fcb,15,132214-132217
52,objdump,fcb,15,131235-132217
53,objdump,fcb,15,131564-131569
54,objdump,fcb,15,131507-132184
55,objdump,fcb,15,131534-131560
56,objdump,fcb,15,131365-131372
57,objdump,fcb,15,131353-131380
58,objdump,fcb,15,131225-131206
59,objdump,fcb,15,131233-131218
60,objdump,fcb,15,131599-131645
61,objdump,fcb,15,1761-1766
62,objdump,fcb,15,131730-131753
63,objdump,fcb,15,243907-243925
64,objdump,fcb,15,244632-244637
65,objdump,fcb,15,131487-131502
66,objdump,fcb,15,1740-1766
67,objdump,fcb,15,100437-100445
68,objdump,fcb,15,244689-244696
69,objdump,fcb,15,392211-392220
70,objdump,fcb,15,102422-102450
71,objdump,fcb,15,244818-244831
