,discovery_time,crash_frames_hash
0,7,0f44695389213eaaa9d22f82e4a1bbdc
1,7,189d3af2d351e4a957a2cdee6427f4fd
2,12,20342dca7c121d150537a553601f2cff
3,12,7eb8a033fb93be1a166b929b057f47e8
4,13,404bda1b199064724efef5872299313a
5,13,822aa6c6e293b6234ac2dd3610e0eaf3
6,14,3b34085a6c59f7df3b1f34b996a4eacc
7,14,96f96aaa3e6be22754adfddb27164944
8,14,29c9bea4133ee9c945c5692f13ce2abb
9,14,fd034a6edf6c2fa2bf0cf8afe6ed5cf5
10,14,355864b311673634226216ec29214457
11,14,e7e1ccf245a89c564af22a5f0cbd2336
12,16,76963e8d3021a3a3740288656624dc7e
13,16,e0c7e593bb81a6ff05eb77f65af7cc7c
14,22,553da1631e4644a8233d72607b76b023
15,22,c23d49d464482eb996d08f509d802321
16,23,ac97f97bc7c486825473741fc4d88548
17,23,cd65f36d3a2669d55a4f7c4695ddb7cf
18,23,f0f342bb14e9e6e68dd08d6238202490
19,23,31fdadb70cea93ae8e5fc42f7429577c
20,23,3eb5851e990e6e543e3861801339bdd6
21,25,0c22f5df8527d37af8fb39cf84536a5f
22,25,eb5d682f5a89e229ebd2b7426817c68a
23,28,6128f51c6c406ea6fb7c22ab72995672
24,28,cba4c4a26a9acbe4942b5a0f31f84451
25,33,6cd47e5aebb4297df5acaba2b6b80a23
26,33,884ec7d3390930225f967542efadb816
27,36,50b003deb4b331c44241db4cea752ee4
28,36,7dd30d6c4aa394cae217d6922a082550
29,38,ab82a35ef635651378049cee2e629e6a
30,38,c7d2cebfec5264147deaa0c4941e6db3
31,40,3729b0e14bb1b881d5a7e4866fee69b1
32,40,db80b15e54f8e36ce3be97bdcd543688
33,42,98a686beaa005bf6c8f4d08238289d07
34,42,b80e6dc2c58ea5c3f659ffff15b4c967
35,43,85d525a5ed697ac02f7bf45f82035839
36,43,b684b91573dd0c7ddc4935ec8f3ba6a3
37,48,2d91054c9de94c5eca7ef99745635aa8
38,48,b71cb45c0e69aebbecc7a064fa470eeb
39,48,cd1441e8dfe39c370ba2732fdd1f4b4f
40,56,b453799f5c179081bcc588ea5f2d778f
41,56,e0da2f949bfa86be1950838514bfb75a
42,72,01b500657eb3eed1b45b5347a3832f6e
43,72,db49e5091659cea81ceb888e9e82108b
44,74,9e9ba66778de27e17456782e624e7d2b
45,74,f0044755d4840b749f2ba1e424e85ebd
46,75,08ca7b2ca1c99db338517f8acbb587e7
47,75,a190c7f5e1672cc05575fe4f38ee9a40
48,99,2df8fce84ecca91f20883283f177a682
49,99,aaf3961ef15af564de22890df357e555
50,103,1de1adfe99291fcb6fac8e9ec1a1d520
51,103,881c889b0d0e954fcc9098fea94bdc84
52,107,3232b15486cda1ab731cfad80a20437f
53,107,e7f0640b967356b9fbd70f0470b63e97
54,108,8b389ba44aa3acfc7a830079d7223d26
55,108,9ca6690d16f1085e43e3fa570dddb4d6
56,112,5dbd59db9fbfa619db19e3ee161ea098
57,112,c764e6a661b1693be2e3fb7b9e59345a
58,113,9dab5a34d5956cad7b1a2e84a82894f6
59,113,b3a2afbd156103526660b115848a4309
60,114,496f443a13f14138c832d13326739fdd
61,114,7d199faedcadaee0329388f9be932c27
62,117,a68b23068d3f1d2f0ba0dc3c41286e6f
63,117,bd972527ccfbe1a07a49523b5a6fda82
64,121,3b314419f1753049f9092113c476a5b4
65,121,6c94fd057732ad5590f3d2a7416e1f8d
66,122,32792956b9c80ab5079b134198ca61b8
67,122,5130600714e96c95bd2bccd69d07f496
68,123,87aaa85249fb7e63506af5d72c3f26c5
69,123,c66b2c326db349ab6561d6b782d2ab8f
70,131,5ae32016c91ba99ef4545e0f2a6c42dd
71,131,e47d8c0bac54f00eadd6e1e2e3662c65
72,148,0fde7a1a750f23c70a38a778b1657503
73,148,eee790f6d3c7c301c5ec7d14155a97ad
74,154,793cbea48129d503b4621bbf44e32202
75,154,8c375199153e81af054398d83471f1ba
76,156,0c0e53750432c40bb4f59a18c3dea84c
77,156,eba863f5303a116e3e406095cb9d9508
78,161,877b075db7ff9fe1d8584ef6445d3cf9
79,161,d26c60eecdd28bfa81baf987534f78b4
80,161,dd70071a87b9baa3e3379a24fa2c9f62
81,161,fc53f23535a055df2118872da607402e
82,173,0646f8dc98605131cbd13c096e45cad3
83,173,e962321310000bd8f0df569f7feedb44
84,173,675264e67bb16cf95fce8e6a3fd44284
85,173,ea96565a4e012cca8889fcce4b25307e
86,174,38437eee2d9c701de96336291632678f
87,174,e6d7a1d059817b81e9924cd15c91399b
