,fuzzer,edges_count,time
0,fuzzer_global,63,0
1,fuzzer_global,78,1
2,fuzzer_global,79,2
3,fuzzer_global,92,3
4,fuzzer_global,114,4
5,fuzzer_global,116,5
6,fuzzer_global,122,6
7,fuzzer_global,132,7
8,fuzzer_global,134,8
9,fuzzer_global,138,9
10,fuzzer_global,141,10
11,fuzzer_global,142,11
12,fuzzer_global,142,12
13,fuzzer_global,143,13
14,fuzzer_global,146,14
15,fuzzer_global,147,15
16,fuzzer_global,151,16
17,fuzzer_global,153,17
18,fuzzer_global,155,18
19,fuzzer_global,157,19
20,fuzzer_global,159,20
21,fuzzer_global,164,21
22,fuzzer_global,169,22
23,fuzzer_global,171,23
24,fuzzer_global,174,24
25,fuzzer_global,174,25
26,fuzzer_global,175,26
27,fuzzer_global,176,27
28,fuzzer_global,176,28
29,fuzzer_global,176,29
30,fuzzer_global,177,30
31,fuzzer_global,180,31
32,fuzzer_global,182,32
33,fuzzer_global,183,33
34,fuzzer_global,184,34
35,fuzzer_global,184,35
36,fuzzer_global,184,36
37,fuzzer_global,186,37
38,fuzzer_global,186,38
39,fuzzer_global,188,39
40,fuzzer_global,188,40
41,fuzzer_global,188,41
42,fuzzer_global,188,42
43,fuzzer_global,188,43
44,fuzzer_global,189,44
45,fuzzer_global,189,45
46,fuzzer_global,189,46
47,fuzzer_global,189,47
48,fuzzer_global,189,48
49,fuzzer_global,190,49
50,fuzzer_global,190,50
51,fuzzer_global,190,51
52,fuzzer_global,192,52
53,fuzzer_global,192,53
54,fuzzer_global,193,54
55,fuzzer_global,193,55
56,fuzzer_global,193,56
57,fuzzer_global,194,57
58,fuzzer_global,194,58
59,fuzzer_global,194,59
60,fuzzer_global,194,60
61,fuzzer_global,194,61
62,fuzzer_global,194,62
63,fuzzer_global,194,63
64,fuzzer_global,194,64
65,fuzzer_global,195,65
66,fuzzer_global,195,66
67,fuzzer_global,195,67
68,fuzzer_global,195,68
69,fuzzer_global,196,69
70,fuzzer_global,196,70
71,fuzzer_global,196,71
72,fuzzer_global,196,72
73,fuzzer_global,196,73
74,fuzzer_global,196,74
75,fuzzer_global,196,75
76,fuzzer_global,196,76
77,fuzzer_global,196,77
78,fuzzer_global,196,78
79,fuzzer_global,196,79
80,fuzzer_global,196,80
81,fuzzer_global,196,81
82,fuzzer_global,196,82
83,fuzzer_global,196,83
84,fuzzer_global,196,84
85,fuzzer_global,196,85
86,fuzzer_global,196,86
87,fuzzer_global,196,87
88,fuzzer_global,196,88
89,fuzzer_global,196,89
90,fuzzer_global,196,90
91,fuzzer_global,196,91
92,fuzzer_global,196,92
93,fuzzer_global,196,93
94,fuzzer_global,196,94
95,fuzzer_global,199,95
96,fuzzer_global,200,96
97,fuzzer_global,200,97
98,fuzzer_global,201,98
99,fuzzer_global,201,99
100,fuzzer_global,201,100
101,fuzzer_global,201,101
102,fuzzer_global,201,102
103,fuzzer_global,201,103
104,fuzzer_global,201,104
105,fuzzer_global,201,105
106,fuzzer_global,201,106
107,fuzzer_global,201,107
108,fuzzer_global,202,108
109,fuzzer_global,202,109
110,fuzzer_global,202,110
111,fuzzer_global,202,111
112,fuzzer_global,202,112
113,fuzzer_global,202,113
114,fuzzer_global,202,114
115,fuzzer_global,202,115
116,fuzzer_global,202,116
117,fuzzer_global,202,117
118,fuzzer_global,202,118
119,fuzzer_global,202,119
120,fuzzer_global,202,120
121,fuzzer_global,202,121
122,fuzzer_global,202,122
123,fuzzer_global,202,123
124,fuzzer_global,202,124
125,fuzzer_global,203,125
126,fuzzer_global,203,126
127,fuzzer_global,204,127
128,fuzzer_global,204,128
129,fuzzer_global,204,129
130,fuzzer_global,204,130
131,fuzzer_global,204,131
132,fuzzer_global,204,132
133,fuzzer_global,205,133
134,fuzzer_global,205,134
135,fuzzer_global,205,135
136,fuzzer_global,205,136
137,fuzzer_global,205,137
138,fuzzer_global,205,138
139,fuzzer_global,205,139
140,fuzzer_global,205,140
141,fuzzer_global,205,141
142,fuzzer_global,205,142
143,fuzzer_global,205,143
144,fuzzer_global,205,144
145,fuzzer_global,205,145
146,fuzzer_global,205,146
147,fuzzer_global,205,147
148,fuzzer_global,205,148
149,fuzzer_global,205,149
150,fuzzer_global,206,150
151,fuzzer_global,206,151
152,fuzzer_global,206,152
153,fuzzer_global,206,153
154,fuzzer_global,206,154
155,fuzzer_global,206,155
156,fuzzer_global,206,156
157,fuzzer_global,206,157
158,fuzzer_global,206,158
159,fuzzer_global,206,159
160,fuzzer_global,206,160
161,fuzzer_global,206,161
162,fuzzer_global,206,162
163,fuzzer_global,206,163
164,fuzzer_global,206,164
165,fuzzer_global,206,165
166,fuzzer_global,206,166
167,fuzzer_global,206,167
168,fuzzer_global,206,168
169,fuzzer_global,206,169
170,fuzzer_global,206,170
171,fuzzer_global,206,171
172,fuzzer_global,206,172
173,fuzzer_global,206,173
174,fuzzer_global,206,174
175,fuzzer_global,206,175
176,fuzzer_global,206,176
177,fuzzer_global,206,177
178,fuzzer_global,206,178
179,fuzzer_global,206,179
180,fuzzer_global,206,180
181,fuzzer_global,206,181
182,fuzzer_global,206,182
183,fuzzer_global,206,183
184,fuzzer_global,206,184
185,fuzzer_global,206,185
186,fuzzer_global,206,186
187,fuzzer_global,206,187
188,fuzzer_global,206,188
189,fuzzer_global,206,189
190,fuzzer_global,206,190
191,fuzzer_global,206,191
192,fuzzer_global,206,192
193,fuzzer_global,206,193
194,fuzzer_global,206,194
195,fuzzer_global,206,195
196,fuzzer_global,206,196
197,fuzzer_global,206,197
198,fuzzer_global,206,198
199,fuzzer_global,207,199
200,fuzzer_global,207,200
201,fuzzer_global,207,201
202,fuzzer_global,207,202
203,fuzzer_global,207,203
204,fuzzer_global,207,204
205,fuzzer_global,207,205
206,fuzzer_global,207,206
207,fuzzer_global,207,207
208,fuzzer_global,207,208
209,fuzzer_global,208,209
210,fuzzer_global,208,210
211,fuzzer_global,208,211
212,fuzzer_global,208,212
213,fuzzer_global,208,213
214,fuzzer_global,208,214
215,fuzzer_global,208,215
