,crash_id,discovery_time,fuzzer
705,bug705,21,fairfuzz-0-exid24
2271,bug2271,21,fairfuzz-0-exid24
854,bug854,21,fairfuzz-0-exid24
2409,bug2409,21,fairfuzz-0-exid24
1517,bug1517,21,afl-0-exid24
3035,bug3035,21,afl-0-exid24
598,bug598,21,fairfuzz-0-exid24
2171,bug2171,21,fairfuzz-0-exid24
497,bug497,21,fairfuzz-0-exid24
2076,bug2076,21,fairfuzz-0-exid24
2263,bug2263,22,fairfuzz-0-exid24
697,bug697,22,fairfuzz-0-exid24
642,bug642,26,afl-0-exid24
2210,bug2210,26,afl-0-exid24
2095,bug2095,27,afl-0-exid24
516,bug516,27,afl-0-exid24
575,bug575,30,aflfast-0-exid24
2150,bug2150,30,aflfast-0-exid24
673,bug673,30,fairfuzz-0-exid24
2240,bug2240,30,fairfuzz-0-exid24
625,bug625,31,fairfuzz-0-exid24
3740,bug3740,31,fairfuzz-0-exid24
1510,bug1510,31,aflfast-0-exid24
3029,bug3029,31,aflfast-0-exid24
3799,bug3799,31,fairfuzz-0-exid24
684,bug684,31,fairfuzz-0-exid24
2777,bug2777,36,fairfuzz-0-exid24
1249,bug1249,36,fairfuzz-0-exid24
3675,bug3675,39,fairfuzz-0-exid24
558,bug558,39,fairfuzz-0-exid24
1061,bug1061,41,fairfuzz-0-exid24
4175,bug4175,41,fairfuzz-0-exid24
269,bug269,43,fairfuzz-0-exid24
3388,bug3388,43,fairfuzz-0-exid24
4709,bug4709,46,aflfast-0-exid24
1598,bug1598,46,aflfast-0-exid24
185,bug185,59,afl-0-exid24
3305,bug3305,59,afl-0-exid24
2054,bug2054,64,afl-0-exid24
472,bug472,64,afl-0-exid24
2062,bug2062,65,afl-0-exid24
482,bug482,65,afl-0-exid24
2899,bug2899,85,fairfuzz-0-exid24
1378,bug1378,85,fairfuzz-0-exid24
4157,bug4157,92,afl-0-exid24
1043,bug1043,92,afl-0-exid24
592,bug592,101,fairfuzz-0-exid24
3708,bug3708,101,fairfuzz-0-exid24
986,bug986,104,afl-0-exid24
4100,bug4100,104,afl-0-exid24
1317,bug1317,107,fairfuzz-0-exid24
733,bug733,109,fairfuzz-0-exid24
3848,bug3848,109,fairfuzz-0-exid24
898,bug898,112,afl-0-exid24
4012,bug4012,112,afl-0-exid24
3235,bug3235,113,fairfuzz-0-exid24
114,bug114,113,fairfuzz-0-exid24
994,bug994,151,afl-0-exid24
4108,bug4108,151,afl-0-exid24
4225,bug4225,160,aflfast-0-exid24
1111,bug1111,160,aflfast-0-exid24
3288,bug3288,162,afl-0-exid24
168,bug168,162,afl-0-exid24
55,bug55,173,fairfuzz-0-exid24
3178,bug3178,173,fairfuzz-0-exid24
926,bug926,184,fairfuzz-0-exid24
4588,bug4588,192,fairfuzz-0-exid24
1476,bug1476,192,fairfuzz-0-exid24
3124,bug3124,206,fairfuzz-0-exid24
1,bug1,206,fairfuzz-0-exid24
1758,bug1758,213,fairfuzz-0-exid24
155,bug155,213,fairfuzz-0-exid24
4204,bug4204,228,fairfuzz-0-exid24
1090,bug1090,228,fairfuzz-0-exid24
3174,bug3174,231,fairfuzz-0-exid24
51,bug51,231,fairfuzz-0-exid24
853,bug853,231,fairfuzz-0-exid24
3967,bug3967,231,fairfuzz-0-exid24
987,bug987,246,afl-0-exid24
4101,bug4101,246,afl-0-exid24
1153,bug1153,270,aflfast-0-exid24
4266,bug4266,270,aflfast-0-exid24
1426,bug1426,319,afl-0-exid24
4538,bug4538,319,afl-0-exid24
371,bug371,401,aflfast-0-exid24
3490,bug3490,401,aflfast-0-exid24
3601,bug3601,408,aflfast-0-exid24
484,bug484,408,aflfast-0-exid24
2064,bug2064,408,aflfast-0-exid24
94,bug94,483,fairfuzz-0-exid24
110,bug110,595,fairfuzz-0-exid24
3231,bug3231,595,fairfuzz-0-exid24
4635,bug4635,673,fairfuzz-0-exid24
1524,bug1524,673,fairfuzz-0-exid24
412,bug412,745,aflplusplus-0-exid24
3531,bug3531,745,aflplusplus-0-exid24
3964,bug3964,765,afl-0-exid24
850,bug850,765,afl-0-exid24
1514,bug1514,780,afl-0-exid24
3259,bug3259,884,aflplusplus-0-exid24
138,bug138,884,aflplusplus-0-exid24
3594,bug3594,893,aflfast-0-exid24
477,bug477,893,aflfast-0-exid24
593,bug593,901,fairfuzz-0-exid24
495,bug495,908,afl-0-exid24
3612,bug3612,908,afl-0-exid24
336,bug336,1007,fairfuzz-0-exid24
3455,bug3455,1007,fairfuzz-0-exid24
4359,bug4359,1012,aflfast-0-exid24
1246,bug1246,1012,aflfast-0-exid24
795,bug795,1048,afl-0-exid24
215,bug215,1401,afl-0-exid24
3334,bug3334,1401,afl-0-exid24
3684,bug3684,1433,fairfuzz-0-exid24
567,bug567,1433,fairfuzz-0-exid24
