,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid21,995,1163
2,2,fairfuzz-0-exid21,367374,367378
3,3,fairfuzz-0-exid21,45649,45663
4,4,afl-0-exid21,9117,9129
5,5,fairfuzz-0-exid21,130134,130160
6,6,afl-0-exid21,112416,112432
7,7,fairfuzz-0-exid21,371446,371513
8,8,afl-0-exid21,21511,21513
9,9,fairfuzz-0-exid21,28554,27725
10,10,afl-0-exid21,367191,367193
11,11,fairfuzz-0-exid21,5667,5676
12,12,afl-0-exid21,371551,371559
13,13,fairfuzz-0-exid21,38520,38552
14,14,afl-0-exid21,121700,121723
15,15,afl-0-exid21,76125,76134
16,16,fairfuzz-0-exid21,374794,374806
17,17,afl-0-exid21,396773,396792
18,18,fairfuzz-0-exid21,371869,371888
19,19,afl-0-exid21,5702,5704
20,20,fairfuzz-0-exid21,21452,21459
21,21,afl-0-exid21,270179,270183
23,23,afl-0-exid21,21389,21428
24,24,fairfuzz-0-exid21,396773,396792
25,25,afl-0-exid21,3347,3362
26,26,fairfuzz-0-exid21,261852,261858
28,28,fairfuzz-0-exid21,366573,366578
29,29,afl-0-exid21,19345,19351
31,31,afl-0-exid21,5077,5088
33,33,afl-0-exid21,128624,128633
39,39,aflplusplus-0-exid21,4767,4776
41,41,fairfuzz-0-exid21,374203,374216
42,42,aflplusplus-0-exid21,21505,21507
44,44,fairfuzz-0-exid21,128405,128423
45,45,aflplusplus-0-exid21,371442,371444
48,48,aflplusplus-0-exid21,376230,376247
49,49,afl-0-exid21,374203,374216
50,50,aflplusplus-0-exid21,22453,22458
52,52,fairfuzz-0-exid21,395982,395998
53,53,aflplusplus-0-exid21,5077,5097
54,54,afl-0-exid21,32174,32188
55,55,fairfuzz-0-exid21,367939,367943
56,56,aflplusplus-0-exid21,366066,366484
57,57,afl-0-exid21,10673,10690
61,61,fairfuzz-0-exid21,374392,374411
65,65,aflplusplus-0-exid21,76278,76284
68,68,aflfast-0-exid21,11078,11088
70,70,afl-0-exid21,367746,367761
72,72,aflfast-0-exid21,40646,40651
73,73,aflplusplus-0-exid21,378699,378708
75,75,aflfast-0-exid21,3347,3362
79,79,aflfast-0-exid21,129640,129734
83,83,aflfast-0-exid21,85714,85725
86,86,fairfuzz-0-exid21,376402,376410
87,87,aflfast-0-exid21,5382,5387
89,89,afl-0-exid21,36047,36016
90,90,fairfuzz-0-exid21,86563,86581
93,93,afl-0-exid21,91137,91140
