,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
1092,736,1281169251,mopt-0-exid2,mopt,216,1d6a73914bf9b9b11a11e386cc2353c165b204842fc7258203b9d3b1c69a6b15,crash,1092,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
3087,5249,1294373369,fairfuzz-0-exid2,fairfuzz,2083,b83cdb6818a79392cb7e5177005ce012ce0f9466880b3b6c79a3c846590186c1,crash,3087,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
1171,5249,1294373369,fairfuzz-0-exid2,fairfuzz,2083,b83cdb6818a79392cb7e5177005ce012ce0f9466880b3b6c79a3c846590186c1,crash,1171,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
145,6359,1294373369,fairfuzz-0-exid2,fairfuzz,2664,b4060727ef8cc5ebcd9f913e5d5bb0efc4ef2e0385cf1145eb15c655fd47344a,crash,145,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2362,6359,1294373369,fairfuzz-0-exid2,fairfuzz,2664,b4060727ef8cc5ebcd9f913e5d5bb0efc4ef2e0385cf1145eb15c655fd47344a,crash,2362,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2398,6382,1294373369,fairfuzz-0-exid2,fairfuzz,2668,97aa44aa7648037f7875cbe4c54503e3afb6311d2aacce5d1bd64a6f6c951402,crash,2398,SEGV,553da1631e4644a8233d72607b76b023,tsan
188,6382,1294373369,fairfuzz-0-exid2,fairfuzz,2668,97aa44aa7648037f7875cbe4c54503e3afb6311d2aacce5d1bd64a6f6c951402,crash,188,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan
1498,6556,1551869373,symcc-0-exid2,symcc,2774,162a951e50ef3aa7158055a5ab99c349375980138deaee0e3e83e6388d5080b6,crash,1498,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
213,6556,1551869373,symcc-0-exid2,symcc,2774,162a951e50ef3aa7158055a5ab99c349375980138deaee0e3e83e6388d5080b6,crash,213,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
13,6571,1551869373,symcc-0-exid2,symcc,2775,09eeac65b1f82801e08c6353ec981270591b5da1bca7ecdfc702bdad27b75400,crash,13,SEGV,76963e8d3021a3a3740288656624dc7e,asan
1360,6571,1551869373,symcc-0-exid2,symcc,2775,09eeac65b1f82801e08c6353ec981270591b5da1bca7ecdfc702bdad27b75400,crash,1360,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
638,6572,1551869373,symcc-0-exid2,symcc,2775,4ab689e2e2d4cae5c859f523307ab18486dd33b9984eddfb63b8df9f0ddc6556,crash,638,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1785,6572,1551869373,symcc-0-exid2,symcc,2775,4ab689e2e2d4cae5c859f523307ab18486dd33b9984eddfb63b8df9f0ddc6556,crash,1785,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
44,6573,1551869373,symcc-0-exid2,symcc,2776,6d50c2a56c3ce39b7c0209924745bec6ad2ded82462d52836e748faf0b43bf8b,crash,44,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1384,6573,1551869373,symcc-0-exid2,symcc,2776,6d50c2a56c3ce39b7c0209924745bec6ad2ded82462d52836e748faf0b43bf8b,crash,1384,SEGV,5130600714e96c95bd2bccd69d07f496,msan
1220,6580,1551869373,symcc-0-exid2,symcc,2779,a12e0173f8d0703e206c864a0625882edaea7b1d01deb7131d9ee1f44c045e4d,crash,1220,SEGV,036970cadbf3539a826ad22b62f77d20,asan
2175,6580,1551869373,symcc-0-exid2,symcc,2779,a12e0173f8d0703e206c864a0625882edaea7b1d01deb7131d9ee1f44c045e4d,crash,2175,SEGV,0ab214692ecb89468e279d02fe53320c,msan
2338,6599,1551869373,symcc-0-exid2,symcc,2797,618e9bb2b474243f92b83f1db364ff7cfd4aca8e13ab4e831b06c929747d096b,crash,2338,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
112,6599,1551869373,symcc-0-exid2,symcc,2797,618e9bb2b474243f92b83f1db364ff7cfd4aca8e13ab4e831b06c929747d096b,crash,112,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
835,6602,1551869373,symcc-0-exid2,symcc,2798,88a8b046519060de513663569c9daca4be2f12500a1a05c41edf35ff01e7ad9b,crash,835,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2843,6602,1551869373,symcc-0-exid2,symcc,2798,88a8b046519060de513663569c9daca4be2f12500a1a05c41edf35ff01e7ad9b,crash,2843,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1021,6605,1551869373,symcc-0-exid2,symcc,2798,ab2e4095390e78200001effda260ce3e320295d2552ba5b4f9852cd2b1a1badf,crash,1021,SEGV,01b500657eb3eed1b45b5347a3832f6e,asan
2973,6605,1551869373,symcc-0-exid2,symcc,2798,ab2e4095390e78200001effda260ce3e320295d2552ba5b4f9852cd2b1a1badf,crash,2973,SEGV,db49e5091659cea81ceb888e9e82108b,tsan
906,6837,1294373369,fairfuzz-0-exid2,fairfuzz,2962,ce6690253c4babcddeaa1fb37276fd4e5e6c8b291356429963a241559760a0fe,crash,906,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1953,6837,1294373369,fairfuzz-0-exid2,fairfuzz,2962,ce6690253c4babcddeaa1fb37276fd4e5e6c8b291356429963a241559760a0fe,crash,1953,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
1509,7307,1294373369,fairfuzz-0-exid2,fairfuzz,3172,eb1581058949532f9962113317cfc2822ed33a407181fe3c5f3fee7898916b4b,crash,1509,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
229,7307,1294373369,fairfuzz-0-exid2,fairfuzz,3172,eb1581058949532f9962113317cfc2822ed33a407181fe3c5f3fee7898916b4b,crash,229,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
538,7313,1294373369,fairfuzz-0-exid2,fairfuzz,3175,ae6b07e516f2c3c9f1f0aba2fcc65c0b4163e3667fa00952097bfbc66a660c00,crash,538,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1719,7313,1294373369,fairfuzz-0-exid2,fairfuzz,3175,ae6b07e516f2c3c9f1f0aba2fcc65c0b4163e3667fa00952097bfbc66a660c00,crash,1719,SEGV,5130600714e96c95bd2bccd69d07f496,msan
1946,7320,1294373369,fairfuzz-0-exid2,fairfuzz,3182,95b1741ef9938d0b606bb8b15ca4de521cfc4aa9c5cd4871f52277e12654f1c3,crash,1946,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
897,7320,1294373369,fairfuzz-0-exid2,fairfuzz,3182,95b1741ef9938d0b606bb8b15ca4de521cfc4aa9c5cd4871f52277e12654f1c3,crash,897,SEGV,e962321310000bd8f0df569f7feedb44,asan
2330,8427,1294373369,fairfuzz-0-exid2,fairfuzz,4062,cf58afcd782ecc8468e15b30e4baf7388eac48073a4107b1da42b037be0141ea,crash,2330,SEGV,20342dca7c121d150537a553601f2cff,tsan
99,8427,1294373369,fairfuzz-0-exid2,fairfuzz,4062,cf58afcd782ecc8468e15b30e4baf7388eac48073a4107b1da42b037be0141ea,crash,99,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
