,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
850,5839,304896491,mopt-0-exid4,mopt,3568,67697278a95936979d558bc0927fcf9bea64d707cdc03bef5981b3b667d86524,crash,850,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
418,5839,304896491,mopt-0-exid4,mopt,3568,67697278a95936979d558bc0927fcf9bea64d707cdc03bef5981b3b667d86524,crash,418,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
580,6045,1675971634,symcc-0-exid4,symcc,3752,31aac1d363de04287f8677cfce044a4431eda8cf2a8d7e50abbbe97584e4eee6,crash,580,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
138,6045,1675971634,symcc-0-exid4,symcc,3752,31aac1d363de04287f8677cfce044a4431eda8cf2a8d7e50abbbe97584e4eee6,crash,138,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
314,7340,304896491,mopt-0-exid4,mopt,9450,1c18dd48bf1776b9e93360320b0373733f630cbde0d79d0036b893588c5c395e,crash,314,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
835,7520,1675971634,symcc-0-exid4,symcc,11727,3ab85bd0f460085c35bd58cb6a42201eb43c48c637c9aaf0cafeca5bde0e5160,crash,835,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
647,8252,2913030804,fairfuzz-0-exid4,fairfuzz,18723,afe66736e8d4ec8c44b6a3f71ae150516acd8edc15255bfd127d25c6be8e1ba6,crash,647,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
207,8252,2913030804,fairfuzz-0-exid4,fairfuzz,18723,afe66736e8d4ec8c44b6a3f71ae150516acd8edc15255bfd127d25c6be8e1ba6,crash,207,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
878,8917,1675971634,symcc-0-exid4,symcc,27957,28457ea8d339b131d08b119f6ae5b11f7f54b2706b9342eef7f370dd84085f08,crash,878,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
337,8917,1675971634,symcc-0-exid4,symcc,27957,28457ea8d339b131d08b119f6ae5b11f7f54b2706b9342eef7f370dd84085f08,crash,337,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
881,10001,2913030804,fairfuzz-0-exid4,fairfuzz,52405,682bbec94a7fba6455c1211a67fb059cf32296e8cf9c58f942e84c196034a799,crash,881,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
369,10001,2913030804,fairfuzz-0-exid4,fairfuzz,52405,682bbec94a7fba6455c1211a67fb059cf32296e8cf9c58f942e84c196034a799,crash,369,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
320,10047,304896491,mopt-0-exid4,mopt,53511,a4c14d5198f93c1c966dee8e6057a305a74bb868cb43405a95c4bbdb547dc5dc,crash,320,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
319,10647,304896491,mopt-0-exid4,mopt,78502,a30844ae9dd410b0f1c5a0a1a3173f5be1abc2726fa6704c5c5552946f1ed3ba,crash,319,heap-use-after-free,097576036382d7d2b774623b1844285b,asan
