,benchmark,fuzzer_combination,expid,edge
0,libxml2,fcb,7,378548-378566
1,libxml2,fcb,7,15702-15709
2,libxml2,fcb,7,112477-112483
3,libxml2,fcb,7,395928-395937
4,libxml2,fcb,7,11321-11327
5,libxml2,fcb,7,40904-40915
6,libxml2,fcb,7,86760-86775
7,libxml2,fcb,7,19048-19050
8,libxml2,fcb,7,1550-1564
9,libxml2,fcb,7,13515-13525
10,libxml2,fcb,7,374981-374999
11,libxml2,fcb,7,392055-392064
12,libxml2,fcb,7,371103-371113
13,libxml2,fcb,7,374518-374530
14,libxml2,fcb,7,21389-21428
15,libxml2,fcb,7,4807-4816
16,libxml2,fcb,7,118016-118051
17,libxml2,fcb,7,17468-17477
18,libxml2,fcb,7,21298-21303
19,libxml2,fcb,7,33405-33458
20,libxml2,fcb,7,395732-395743
21,libxml2,fcb,7,26894-26898
22,libxml2,fcb,7,368908-368924
23,libxml2,fcb,7,128405-128423
24,libxml2,fcb,7,10399-10403
25,libxml2,fcb,7,14171-14180
26,libxml2,fcb,7,373939-374002
27,libxml2,fcb,7,86563-86581
28,libxml2,fcb,7,372743-372772
29,libxml2,fcb,7,76183-76185
30,libxml2,fcb,7,24833-24839
31,libxml2,fcb,7,22458-22470
32,libxml2,fcb,7,22482-22512
33,libxml2,fcb,7,9534-9543
34,libxml2,fcb,7,35805-35807
35,libxml2,fcb,7,33344-33301
36,libxml2,fcb,7,375128-375136
37,libxml2,fcb,7,76143-76162
38,libxml2,fcb,7,12139-12153
39,libxml2,fcb,7,38933-38943
40,libxml2,fcb,7,420405-420773
41,libxml2,fcb,7,40959-40973
42,libxml2,fcb,7,11163-11189
43,libxml2,fcb,7,22584-22597
44,libxml2,fcb,7,406667-406687
45,libxml2,fcb,7,366105-366127
46,libxml2,fcb,7,83975-83984
47,libxml2,fcb,7,22733-22753
48,libxml2,fcb,7,33585-33597
49,libxml2,fcb,7,372656-372764
50,libxml2,fcb,7,42852-42883
51,libxml2,fcb,7,396339-396353
52,libxml2,fcb,7,28957-28961
53,libxml2,fcb,7,16708-16717
54,libxml2,fcb,7,370826-370839
55,libxml2,fcb,7,19842-19858
56,libxml2,fcb,7,10895-10927
57,libxml2,fcb,7,141105-141111
58,libxml2,fcb,7,36533-36979
59,libxml2,fcb,7,43913-43931
60,libxml2,fcb,7,419340-419346
61,libxml2,fcb,7,54393-54395
62,libxml2,fcb,7,12978-12982
63,libxml2,fcb,7,404504-404514
64,libxml2,fcb,7,11472-11553
65,libxml2,fcb,7,136384-136404
66,libxml2,fcb,7,150752-150759
67,libxml2,fcb,7,40447-40465
68,libxml2,fcb,7,18472-18488
69,libxml2,fcb,7,42924-42929
70,libxml2,fcb,7,21582-21560
71,libxml2,fcb,7,44010-44020
72,libxml2,fcb,7,98153-98163
73,libxml2,fcb,7,24725-24734
74,libxml2,fcb,7,52930-52936
75,libxml2,fcb,7,275300-275306
76,libxml2,fcb,7,137739-137750
77,libxml2,fcb,7,30621-30632
78,libxml2,fcb,7,38663-38682
79,libxml2,fcb,7,283003-283006
80,libxml2,fcb,7,406465-406468
81,libxml2,fcb,7,54892-54911
82,libxml2,fcb,7,153236-153243
83,libxml2,fcb,7,379190-379244
84,libxml2,fcb,7,406063-406110
85,libxml2,fcb,7,369898-369905
86,libxml2,fcb,7,24816-24825
87,libxml2,fcb,7,518-561
88,libxml2,fcb,7,377124-377435
89,libxml2,fcb,7,373562-373578
90,libxml2,fcb,7,372157-372170
91,libxml2,fcb,7,150023-150052
92,libxml2,fcb,7,379268-379284
93,libxml2,fcb,7,107864-107870
94,libxml2,fcb,7,155104-155124
95,libxml2,fcb,7,373567-373549
96,libxml2,fcb,7,22688-22727
97,libxml2,fcb,7,390774-390780
98,libxml2,fcb,7,131296-131298
99,libxml2,fcb,7,19760-19771
100,libxml2,fcb,7,16353-16367
101,libxml2,fcb,7,284601-284611
102,libxml2,fcb,7,41266-41329
103,libxml2,fcb,7,22584-22603
104,libxml2,fcb,7,83907-83916
105,libxml2,fcb,7,410803-410814
106,libxml2,fcb,7,23461-23468
107,libxml2,fcb,7,37293-37329
108,libxml2,fcb,7,284894-284903
109,libxml2,fcb,7,33305-33319
110,libxml2,fcb,7,21162-21181
111,libxml2,fcb,7,19124-19477
112,libxml2,fcb,7,411417-411516
113,libxml2,fcb,7,22101-22119
114,libxml2,fcb,7,56323-56325
115,libxml2,fcb,7,32358-32368
116,libxml2,fcb,7,396405-396415
117,libxml2,fcb,7,370918-370970
118,libxml2,fcb,7,145016-144974
119,libxml2,fcb,7,375746-375759
120,libxml2,fcb,7,419330-419340
121,libxml2,fcb,7,84560-84578
122,libxml2,fcb,7,7771-7773
123,libxml2,fcb,7,56266-56272
124,libxml2,fcb,7,33452-33458
125,libxml2,fcb,7,21181-21200
126,libxml2,fcb,7,11818-11854
127,libxml2,fcb,7,373532-373580
128,libxml2,fcb,7,92759-92741
129,libxml2,fcb,7,42489-42496
130,libxml2,fcb,7,19161-19180
131,libxml2,fcb,7,138632-138639
132,libxml2,fcb,7,35354-35373
133,libxml2,fcb,7,273826-273843
134,libxml2,fcb,7,37114-37140
135,libxml2,fcb,7,109034-109043
136,libxml2,fcb,7,70668-70675
137,libxml2,fcb,7,41419-41436
138,libxml2,fcb,7,396431-396455
139,libxml2,fcb,7,409555-409565
140,libxml2,fcb,7,24196-24206
141,libxml2,fcb,7,41574-41622
142,libxml2,fcb,7,372386-372400
143,libxml2,fcb,7,394958-395001
144,libxml2,fcb,7,421664-421673
145,libxml2,fcb,7,35129-35147
146,libxml2,fcb,7,38565-38595
147,libxml2,fcb,7,34000-34014
148,libxml2,fcb,7,84515-84538
149,libxml2,fcb,7,45907-45921
150,libxml2,fcb,7,55586-55592
151,libxml2,fcb,7,35926-35930
152,libxml2,fcb,7,36640-36656
153,libxml2,fcb,7,22860-22867
154,libxml2,fcb,7,373889-374218
155,libxml2,fcb,7,36717-36727
156,libxml2,fcb,7,372582-372611
157,libxml2,fcb,7,27720-27723
158,libxml2,fcb,7,140320-140331
159,libxml2,fcb,7,49275-49288
160,libxml2,fcb,7,19334-19343
161,libxml2,fcb,7,127359-127364
162,libxml2,fcb,7,139924-139929
163,libxml2,fcb,7,1469-1476
164,libxml2,fcb,7,140301-140331
165,libxml2,fcb,7,25523-25532
166,libxml2,fcb,7,38472-38479
167,libxml2,fcb,7,153402-153425
168,libxml2,fcb,7,28004-28248
169,libxml2,fcb,7,35825-35839
170,libxml2,fcb,7,418661-418668
171,libxml2,fcb,7,100327-100351
172,libxml2,fcb,7,92957-92961
173,libxml2,fcb,7,23921-23969
174,libxml2,fcb,7,394929-395025
175,libxml2,fcb,7,376656-376668
176,libxml2,fcb,7,92832-92977
177,libxml2,fcb,7,23425-23435
178,libxml2,fcb,7,91885-91889
179,libxml2,fcb,7,403611-403639
180,libxml2,fcb,7,407049-407063
181,libxml2,fcb,7,6867-7128
182,libxml2,fcb,7,18283-18286
183,libxml2,fcb,7,70590-70605
184,libxml2,fcb,7,35812-35817
185,libxml2,fcb,7,36021-36040
186,libxml2,fcb,7,15716-15725
187,libxml2,fcb,7,396257-396265
188,libxml2,fcb,7,14075-14087
189,libxml2,fcb,7,376076-376083
190,libxml2,fcb,7,14027-14043
191,libxml2,fcb,7,395947-396009
192,libxml2,fcb,7,37127-37149
193,libxml2,fcb,7,87050-87056
194,libxml2,fcb,7,420876-420917
195,libxml2,fcb,7,34697-34712
196,libxml2,fcb,7,374157-374179
197,libxml2,fcb,7,17987-18047
198,libxml2,fcb,7,92652-92659
199,libxml2,fcb,7,126452-126461
200,libxml2,fcb,7,39791-39800
201,libxml2,fcb,7,2192-2200
202,libxml2,fcb,7,22092-22101
203,libxml2,fcb,7,391425-391437
204,libxml2,fcb,7,420658-420660
205,libxml2,fcb,7,143947-143960
206,libxml2,fcb,7,422659-422691
207,libxml2,fcb,7,1143-1159
208,libxml2,fcb,7,108273-108587
209,libxml2,fcb,7,377529-377534
210,libxml2,fcb,7,395928-396009
211,libxml2,fcb,7,143721-143732
212,libxml2,fcb,7,22611-22644
213,libxml2,fcb,7,35753-35757
214,libxml2,fcb,7,18656-18682
215,libxml2,fcb,7,413956-413971
216,libxml2,fcb,7,148335-148346
217,libxml2,fcb,7,153484-153496
218,libxml2,fcb,7,374411-374417
219,libxml2,fcb,7,128801-129056
220,libxml2,fcb,7,373193-373208
221,libxml2,fcb,7,15649-15675
222,libxml2,fcb,7,127424-127828
223,libxml2,fcb,7,84204-84231
224,libxml2,fcb,7,13083-13094
225,libxml2,fcb,7,38557-38574
226,libxml2,fcb,7,13024-13209
227,libxml2,fcb,7,18083-18110
228,libxml2,fcb,7,36686-36710
229,libxml2,fcb,7,42881-42883
230,libxml2,fcb,7,7996-8014
231,libxml2,fcb,7,7954-7958
232,libxml2,fcb,7,374565-374681
233,libxml2,fcb,7,16940-16947
234,libxml2,fcb,7,49341-49396
235,libxml2,fcb,7,391351-391381
236,libxml2,fcb,7,32034-32052
237,libxml2,fcb,7,419880-419900
238,libxml2,fcb,7,12804-12811
239,libxml2,fcb,7,115317-115321
240,libxml2,fcb,7,32106-32110
241,libxml2,fcb,7,6084-6284
242,libxml2,fcb,7,98541-98547
243,libxml2,fcb,7,6140-6284
244,libxml2,fcb,7,8073-8094
245,libxml2,fcb,7,5785-5813
246,libxml2,fcb,7,23568-23577
247,libxml2,fcb,7,12334-12631
248,libxml2,fcb,7,31871-32114
249,libxml2,fcb,7,31885-32114
250,libxml2,fcb,7,365360-365384
