,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
145,2127,88687216,mopt-0-exid2,mopt,758,709fd2a6fdd188b5456122d29fa489def7f61cf32f5b8d3a61b7c460ff9da5aa,crash,145,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan,fca,nm
95,3307,1293269467,fairfuzz-0-exid2,fairfuzz,1103,0cbe3191049dfb146f5a2c8797924f3dc41bdc495f822499aef397d143bb906b,crash,95,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fca,nm
473,3307,1293269467,fairfuzz-0-exid2,fairfuzz,1103,0cbe3191049dfb146f5a2c8797924f3dc41bdc495f822499aef397d143bb906b,crash,473,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fca,nm
734,3307,1293269467,fairfuzz-0-exid2,fairfuzz,1103,0cbe3191049dfb146f5a2c8797924f3dc41bdc495f822499aef397d143bb906b,crash,734,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fca,nm
361,3308,1293269467,fairfuzz-0-exid2,fairfuzz,1104,41cb8e95390803401b0377b8158efc9c30580419f1bd639ebb5d4c152e38f0a2,crash,361,SEGV,85d525a5ed697ac02f7bf45f82035839,asan,fca,nm
645,3308,1293269467,fairfuzz-0-exid2,fairfuzz,1104,41cb8e95390803401b0377b8158efc9c30580419f1bd639ebb5d4c152e38f0a2,crash,645,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan,fca,nm
905,3308,1293269467,fairfuzz-0-exid2,fairfuzz,1104,41cb8e95390803401b0377b8158efc9c30580419f1bd639ebb5d4c152e38f0a2,crash,905,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,tsan,fca,nm
277,3309,1293269467,fairfuzz-0-exid2,fairfuzz,1105,fd4eac635cfd4010a27f569b206ede34ccfae6f4bdcca7caa0c954ad9a4fbcc2,crash,277,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan,fca,nm
589,3309,1293269467,fairfuzz-0-exid2,fairfuzz,1105,fd4eac635cfd4010a27f569b206ede34ccfae6f4bdcca7caa0c954ad9a4fbcc2,crash,589,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,msan,fca,nm
849,3309,1293269467,fairfuzz-0-exid2,fairfuzz,1105,fd4eac635cfd4010a27f569b206ede34ccfae6f4bdcca7caa0c954ad9a4fbcc2,crash,849,SEGV,e47d8c0bac54f00eadd6e1e2e3662c65,tsan,fca,nm
