,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid24,3556,3562
2,2,fairfuzz-0-exid24,10294,10320
3,3,fairfuzz-0-exid24,5403,5607
4,4,fairfuzz-0-exid24,5817,5856
5,5,afl-0-exid24,7999,8048
6,6,fairfuzz-0-exid24,10949,10956
7,7,afl-0-exid24,8016,8021
9,9,afl-0-exid24,12962,12969
12,12,afl-0-exid24,7891,7921
13,13,fairfuzz-0-exid24,12531,12538
15,15,fairfuzz-0-exid24,6045,6056
16,16,afl-0-exid24,10459,10459
17,17,fairfuzz-0-exid24,8939,8960
18,18,afl-0-exid24,380,384
19,19,fairfuzz-0-exid24,9796,9776
20,20,afl-0-exid24,8939,8960
22,22,afl-0-exid24,12740,12789
24,24,afl-0-exid24,9792,9796
25,25,fairfuzz-0-exid24,2188,2217
27,27,fairfuzz-0-exid24,10985,10993
29,29,fairfuzz-0-exid24,1049,1053
30,30,afl-0-exid24,2169,2172
32,32,afl-0-exid24,2172,2188
33,33,fairfuzz-0-exid24,2129,2144
34,34,afl-0-exid24,280,1825
35,35,fairfuzz-0-exid24,9219,9227
37,37,aflplusplus-0-exid24,2855,2861
39,39,afl-0-exid24,11618,11633
40,40,aflplusplus-0-exid24,11721,11748
41,41,fairfuzz-0-exid24,1235,2468
43,43,aflplusplus-0-exid24,10331,10496
45,45,afl-0-exid24,2201,2201
46,46,aflplusplus-0-exid24,5665,5669
47,47,fairfuzz-0-exid24,9823,9838
48,48,afl-0-exid24,1095,1109
49,49,aflplusplus-0-exid24,11220,11225
52,52,aflplusplus-0-exid24,10298,10320
53,53,fairfuzz-0-exid24,1723,1737
54,54,afl-0-exid24,10367,10508
55,55,aflplusplus-0-exid24,10815,10904
56,56,fairfuzz-0-exid24,752,2468
58,58,fairfuzz-0-exid24,9210,9227
60,60,fairfuzz-0-exid24,28896,28904
61,61,afl-0-exid24,885,899
62,62,aflfast-0-exid24,28553,28699
63,63,fairfuzz-0-exid24,11572,11577
64,64,aflfast-0-exid24,10819,10904
66,66,aflplusplus-0-exid24,9532,9593
68,68,aflfast-0-exid24,11326,11341
70,70,fairfuzz-0-exid24,1866,341
71,71,aflfast-0-exid24,10064,10062
74,74,fairfuzz-0-exid24,11577,11583
75,75,aflfast-0-exid24,7731,7891
79,79,aflfast-0-exid24,10331,10496
80,80,afl-0-exid24,6078,6084
81,81,aflplusplus-0-exid24,9546,9553
83,83,aflfast-0-exid24,8939,8960
84,84,afl-0-exid24,2420,2427
87,87,aflplusplus-0-exid24,10056,10064
