,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
290,2499,2964439925,afl-0-exid24,afl,999,2282b08b438283ef3bb74d842a162300aa09062da625abb3064d31ff006c2445,crash,290,SEGV,6cd47e5aebb4297df5acaba2b6b80a23,asan,fcb,nm
597,2499,2964439925,afl-0-exid24,afl,999,2282b08b438283ef3bb74d842a162300aa09062da625abb3064d31ff006c2445,crash,597,SEGV,884ec7d3390930225f967542efadb816,msan,fcb,nm
895,2499,2964439925,afl-0-exid24,afl,999,2282b08b438283ef3bb74d842a162300aa09062da625abb3064d31ff006c2445,crash,895,SEGV,884ec7d3390930225f967542efadb816,tsan,fcb,nm
489,2565,2964439925,afl-0-exid24,afl,1032,dd7dc62f3aa565fb66c73a5dffe0ec842e785d2188dbfd3f07d9d5b1e7123bc8,crash,489,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan,fcb,nm
784,2565,2964439925,afl-0-exid24,afl,1032,dd7dc62f3aa565fb66c73a5dffe0ec842e785d2188dbfd3f07d9d5b1e7123bc8,crash,784,SEGV,6128f51c6c406ea6fb7c22ab72995672,tsan,fcb,nm
147,2565,2964439925,afl-0-exid24,afl,1032,dd7dc62f3aa565fb66c73a5dffe0ec842e785d2188dbfd3f07d9d5b1e7123bc8,crash,147,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan,fcb,nm
384,2623,2964439925,afl-0-exid24,afl,1067,d6e733f3f6843eee475acac3026d986ddb52a29020f9613148f15889f2629164,crash,384,SEGV,0646f8dc98605131cbd13c096e45cad3,msan,fcb,nm
676,2623,2964439925,afl-0-exid24,afl,1067,d6e733f3f6843eee475acac3026d986ddb52a29020f9613148f15889f2629164,crash,676,SEGV,0646f8dc98605131cbd13c096e45cad3,tsan,fcb,nm
10,2623,2964439925,afl-0-exid24,afl,1067,d6e733f3f6843eee475acac3026d986ddb52a29020f9613148f15889f2629164,crash,10,SEGV,e962321310000bd8f0df569f7feedb44,asan,fcb,nm
47,3370,2964439925,afl-0-exid24,afl,1312,2cb05d1f85fc4747d7b82bd3a1da8908740af7939b12786102bd7db3ada667cd,crash,47,SEGV,036970cadbf3539a826ad22b62f77d20,asan,fcb,nm
411,3370,2964439925,afl-0-exid24,afl,1312,2cb05d1f85fc4747d7b82bd3a1da8908740af7939b12786102bd7db3ada667cd,crash,411,SEGV,0ab214692ecb89468e279d02fe53320c,msan,fcb,nm
703,3370,2964439925,afl-0-exid24,afl,1312,2cb05d1f85fc4747d7b82bd3a1da8908740af7939b12786102bd7db3ada667cd,crash,703,SEGV,0ab214692ecb89468e279d02fe53320c,tsan,fcb,nm
305,3502,3198721294,fairfuzz-0-exid24,fairfuzz,1360,7745feb6a4641acaaa85654735140fd64991591492c5cad6f9e4d603f6281470,crash,305,SEGV,76963e8d3021a3a3740288656624dc7e,asan,fcb,nm
609,3502,3198721294,fairfuzz-0-exid24,fairfuzz,1360,7745feb6a4641acaaa85654735140fd64991591492c5cad6f9e4d603f6281470,crash,609,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan,fcb,nm
907,3502,3198721294,fairfuzz-0-exid24,fairfuzz,1360,7745feb6a4641acaaa85654735140fd64991591492c5cad6f9e4d603f6281470,crash,907,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,tsan,fcb,nm
200,3509,3198721294,fairfuzz-0-exid24,fairfuzz,1363,760d7a0f029f1979bd0b90aa27c600a11c3ee97e8f7a773699791cbef61d19ea,crash,200,SEGV,32792956b9c80ab5079b134198ca61b8,asan,fcb,nm
530,3509,3198721294,fairfuzz-0-exid24,fairfuzz,1363,760d7a0f029f1979bd0b90aa27c600a11c3ee97e8f7a773699791cbef61d19ea,crash,530,SEGV,5130600714e96c95bd2bccd69d07f496,msan,fcb,nm
825,3509,3198721294,fairfuzz-0-exid24,fairfuzz,1363,760d7a0f029f1979bd0b90aa27c600a11c3ee97e8f7a773699791cbef61d19ea,crash,825,SEGV,5130600714e96c95bd2bccd69d07f496,tsan,fcb,nm
962,3721,3198721294,fairfuzz-0-exid24,fairfuzz,1411,e557fc1ef174c924fd4ccf867de81a747ed8cbf9d043b122d22a42c965674bb7,crash,962,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan,fcb,nm
372,3721,3198721294,fairfuzz-0-exid24,fairfuzz,1411,e557fc1ef174c924fd4ccf867de81a747ed8cbf9d043b122d22a42c965674bb7,crash,372,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan,fcb,nm
664,3721,3198721294,fairfuzz-0-exid24,fairfuzz,1411,e557fc1ef174c924fd4ccf867de81a747ed8cbf9d043b122d22a42c965674bb7,crash,664,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,msan,fcb,nm
