,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
876,501,4178831026,mopt-0-exid0,mopt,130,84cfe50d4a36161feb3e8cda6b244cb65b6d84d08cd866f2c86087de4b18a342,crash,876,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
148,2309,1528725172,symcc-0-exid0,symcc,816,0b480c304727abd32fdd684b198e862fe2c260de76d3871cefbf1fffb9414133,crash,148,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2467,2309,1528725172,symcc-0-exid0,symcc,816,0b480c304727abd32fdd684b198e862fe2c260de76d3871cefbf1fffb9414133,crash,2467,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
293,3323,2829431329,fairfuzz-0-exid0,fairfuzz,1014,5b9319c6a53cf4a1bcdb896319dfb25b39e9f23bd99eee3c59bb5e9444f34200,crash,293,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2571,3323,2829431329,fairfuzz-0-exid0,fairfuzz,1014,5b9319c6a53cf4a1bcdb896319dfb25b39e9f23bd99eee3c59bb5e9444f34200,crash,2571,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2484,3348,2829431329,fairfuzz-0-exid0,fairfuzz,1025,953db80a581a38b0d72adfd2435edb6506e4994426a552bebf9b7c57cc90a05e,crash,2484,SEGV,0f44695389213eaaa9d22f82e4a1bbdc,tsan
176,3348,2829431329,fairfuzz-0-exid0,fairfuzz,1025,953db80a581a38b0d72adfd2435edb6506e4994426a552bebf9b7c57cc90a05e,crash,176,SEGV,189d3af2d351e4a957a2cdee6427f4fd,asan
3148,3399,2829431329,fairfuzz-0-exid0,fairfuzz,1047,71eddbc3b9235bd83891905578e3feaa3229121e57bc22fabc4f735707958a62,crash,3148,SEGV,20342dca7c121d150537a553601f2cff,tsan
1175,3399,2829431329,fairfuzz-0-exid0,fairfuzz,1047,71eddbc3b9235bd83891905578e3feaa3229121e57bc22fabc4f735707958a62,crash,1175,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1307,3737,1528725172,symcc-0-exid0,symcc,1146,af6f09b750ad0de35a1b9f62c419516a40129f646bf342cd070949b0fc4eeb67,crash,1307,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3248,3737,1528725172,symcc-0-exid0,symcc,1146,af6f09b750ad0de35a1b9f62c419516a40129f646bf342cd070949b0fc4eeb67,crash,3248,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
80,4279,4178831026,mopt-0-exid0,mopt,1332,d6854be544ccbbb04cec22abb2f4b116c48548554fa41419ff03c20d31258dc9,crash,80,heap-buffer-overflow,5d2f29e901a6016e7d55804ebb557c1a,asan
1424,5554,2829431329,fairfuzz-0-exid0,fairfuzz,1824,632eb1e6d841b6debe15d393f1c2ffa10ee4e7038ec37c0db3c84cce84ecd504,crash,1424,SEGV,37e3e9076524a4b2ea46592e302a3160,msan
42,5554,2829431329,fairfuzz-0-exid0,fairfuzz,1824,632eb1e6d841b6debe15d393f1c2ffa10ee4e7038ec37c0db3c84cce84ecd504,crash,42,SEGV,bbdb462f4d9f5326592a154553747863,asan
2389,5554,2829431329,fairfuzz-0-exid0,fairfuzz,1824,632eb1e6d841b6debe15d393f1c2ffa10ee4e7038ec37c0db3c84cce84ecd504,crash,2389,SEGV,f7e87bb58d33e863c8f322c0ade43b0b,tsan
2845,5596,1528725172,symcc-0-exid0,symcc,1854,3d6953e117d204b4cc3a731e5d9fafb28e00bb48f45d9b6bf8b6880deddec17c,crash,2845,SEGV,20342dca7c121d150537a553601f2cff,tsan
719,5596,1528725172,symcc-0-exid0,symcc,1854,3d6953e117d204b4cc3a731e5d9fafb28e00bb48f45d9b6bf8b6880deddec17c,crash,719,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
