,benchmark,fuzzer_combination,expid,edge
0,jq,fca,8,65662-65666
1,jq,fca,8,39903-39951
2,jq,fca,8,25135-25259
3,jq,fca,8,26816-28475
4,jq,fca,8,25323-25330
5,jq,fca,8,27018-27043
6,jq,fca,8,25630-25643
7,jq,fca,8,24148-24154
8,jq,fca,8,16407-16414
9,jq,fca,8,27567-27574
10,jq,fca,8,24862-24877
11,jq,fca,8,26030-26080
12,jq,fca,8,30346-30356
13,jq,fca,8,34387-34391
14,jq,fca,8,25323-25355
15,jq,fca,8,25323-25584
16,jq,fca,8,30263-30267
17,jq,fca,8,25694-25699
18,jq,fca,8,25719-25723
19,jq,fca,8,45877-45884
20,jq,fca,8,30270-30272
21,jq,fca,8,34457-34464
22,jq,fca,8,25147-25577
23,jq,fca,8,24105-24121
24,jq,fca,8,25921-25928
25,jq,fca,8,29725-30324
26,jq,fca,8,25670-25683
27,jq,fca,8,46190-46196
28,jq,fca,8,29715-30324
29,jq,fca,8,25224-25577
30,jq,fca,8,25077-25577
31,jq,fca,8,24081-25598
32,jq,fca,8,24001-24141
33,jq,fca,8,24896-25577
34,jq,fca,8,29869-29882
35,jq,fca,8,24840-25577
36,jq,fca,8,25921-25933
37,jq,fca,8,24180-24188
38,jq,fca,8,46059-46065
39,jq,fca,8,30263-34069
40,jq,fca,8,30302-30324
41,jq,fca,8,36140-36152
42,jq,fca,8,25169-25577
43,jq,fca,8,40208-40213
44,jq,fca,8,25421-25584
45,jq,fca,8,25081-25577
46,jq,fca,8,29721-29725
47,jq,fca,8,23791-23801
48,jq,fca,8,40092-40180
49,jq,fca,8,24099-24121
50,jq,fca,8,23818-23837
51,jq,fca,8,23881-23887
52,jq,fca,8,19506-19531
53,jq,fca,8,40101-40170
54,jq,fca,8,32602-32622
55,jq,fca,8,25360-25584
56,jq,fca,8,26093-26090
57,jq,fca,8,30405-34069
58,jq,fca,8,35707-35723
59,jq,fca,8,31760-32751
60,jq,fca,8,31683-31687
61,jq,fca,8,25487-25577
62,jq,fca,8,26083-26090
63,jq,fca,8,39677-39682
64,jq,fca,8,30144-30149
65,jq,fca,8,29882-29887
66,jq,fca,8,32321-32328
67,jq,fca,8,18695-18695
68,jq,fca,8,24784-25577
69,jq,fca,8,24105-24113
70,jq,fca,8,30272-34155
71,jq,fca,8,26103-26090
72,jq,fca,8,34191-30324
73,jq,fca,8,24908-25577
74,jq,fca,8,25021-25577
75,jq,fca,8,40311-40352
76,jq,fca,8,26113-26090
77,jq,fca,8,25999-26090
78,jq,fca,8,24920-25577
79,jq,fca,8,30591-30596
80,jq,fca,8,30186-30186
81,jq,fca,8,33114-33118
82,jq,fca,8,33037-33096
83,jq,fca,8,31753-31763
84,jq,fca,8,31727-31744
85,jq,fca,8,30419-30434
86,jq,fca,8,31493-31520
87,jq,fca,8,35037-35051
88,jq,fca,8,33118-33129
89,jq,fca,8,38091-38074
90,jq,fca,8,30628-30447
91,jq,fca,8,33420-33442
92,jq,fca,8,31744-31727
93,jq,fca,8,30217-30217
94,jq,fca,8,35594-35684
95,jq,fca,8,33414-33442
96,jq,fca,8,30073-30085
97,jq,fca,8,25364-25584
98,jq,fca,8,37418-37423
99,jq,fca,8,35763-35800
100,jq,fca,8,31421-31285
101,jq,fca,8,35723-35729
102,jq,fca,8,30085-30091
103,jq,fca,8,31595-31624
104,jq,fca,8,39922-39935
105,jq,fca,8,39922-39922
106,jq,fca,8,39702-39714
107,jq,fca,8,34223-34227
108,jq,fca,8,30035-30044
109,jq,fca,8,39974-39979
110,jq,fca,8,37777-37784
111,jq,fca,8,37907-37929
112,jq,fca,8,37231-37240
113,jq,fca,8,34407-34411
114,jq,fca,8,31968-32082
115,jq,fca,8,31763-31767
116,jq,fca,8,26870-28475
117,jq,fca,8,34407-34470
118,jq,fca,8,30389-34069
119,jq,fca,8,30149-30163
120,jq,fca,8,30149-30160
121,jq,fca,8,32129-32133
122,jq,fca,8,32207-32218
123,jq,fca,8,26189-26209
124,jq,fca,8,26160-26181
125,jq,fca,8,26240-26178
126,jq,fca,8,26181-26189
127,jq,fca,8,26240-26244
128,jq,fca,8,26213-26217
129,jq,fca,8,26185-26189
130,jq,fca,8,26156-26160
131,jq,fca,8,36134-36152
132,jq,fca,8,25124-25577
133,jq,fca,8,33914-33963
134,jq,fca,8,34191-34207
135,jq,fca,8,38039-38042
136,jq,fca,8,26878-26902
137,jq,fca,8,35684-35726
