,benchmark,fuzzer_combination,expid,edge
0,libxml2,fca,11,5877-5888
1,libxml2,fca,11,421683-421692
2,libxml2,fca,11,87066-87082
3,libxml2,fca,11,6019-6045
4,libxml2,fca,11,7804-7811
5,libxml2,fca,11,27546-27559
6,libxml2,fca,11,375105-375107
7,libxml2,fca,11,270867-270879
8,libxml2,fca,11,8495-8516
9,libxml2,fca,11,376385-376402
10,libxml2,fca,11,17468-17477
11,libxml2,fca,11,14256-14292
12,libxml2,fca,11,32409-32416
13,libxml2,fca,11,366573-366578
14,libxml2,fca,11,35805-35807
15,libxml2,fca,11,21452-21459
16,libxml2,fca,11,33342-33344
17,libxml2,fca,11,374203-374216
18,libxml2,fca,11,374535-374543
19,libxml2,fca,11,150622-150650
20,libxml2,fca,11,371924-371930
21,libxml2,fca,11,374681-374686
22,libxml2,fca,11,372104-372111
23,libxml2,fca,11,12973-12978
24,libxml2,fca,11,38956-38967
25,libxml2,fca,11,14180-14198
26,libxml2,fca,11,369821-369909
27,libxml2,fca,11,420197-420305
28,libxml2,fca,11,123518-123524
29,libxml2,fca,11,43913-43931
30,libxml2,fca,11,116476-116488
31,libxml2,fca,11,415457-415500
32,libxml2,fca,11,374241-374545
33,libxml2,fca,11,152193-152214
34,libxml2,fca,11,149217-149227
35,libxml2,fca,11,21708-21734
36,libxml2,fca,11,365986-365995
37,libxml2,fca,11,11052-11078
38,libxml2,fca,11,14274-14292
39,libxml2,fca,11,83975-83984
40,libxml2,fca,11,421141-421155
41,libxml2,fca,11,108903-108925
42,libxml2,fca,11,21582-21560
43,libxml2,fca,11,150023-150034
44,libxml2,fca,11,90154-90213
45,libxml2,fca,11,8516-8565
46,libxml2,fca,11,370800-370813
47,libxml2,fca,11,152571-152583
48,libxml2,fca,11,56771-56848
49,libxml2,fca,11,10439-10447
50,libxml2,fca,11,51877-51891
51,libxml2,fca,11,5559-5633
52,libxml2,fca,11,54892-54911
53,libxml2,fca,11,116134-116152
54,libxml2,fca,11,14238-14247
55,libxml2,fca,11,123594-123756
56,libxml2,fca,11,287261-287267
57,libxml2,fca,11,37424-37431
58,libxml2,fca,11,9534-9543
59,libxml2,fca,11,136713-136722
60,libxml2,fca,11,379002-379029
61,libxml2,fca,11,397115-397125
62,libxml2,fca,11,56157-56167
63,libxml2,fca,11,55821-55880
64,libxml2,fca,11,46012-46021
65,libxml2,fca,11,54568-54587
66,libxml2,fca,11,14538-14557
67,libxml2,fca,11,137735-137739
68,libxml2,fca,11,396288-396294
69,libxml2,fca,11,110858-110870
70,libxml2,fca,11,42852-42883
71,libxml2,fca,11,44100-44109
72,libxml2,fca,11,20423-20429
73,libxml2,fca,11,55635-55661
74,libxml2,fca,11,369872-369898
75,libxml2,fca,11,16702-16708
76,libxml2,fca,11,139160-139199
77,libxml2,fca,11,19603-21124
78,libxml2,fca,11,269091-269098
79,libxml2,fca,11,44082-44109
80,libxml2,fca,11,83940-83892
81,libxml2,fca,11,17980-17987
82,libxml2,fca,11,135131-135133
83,libxml2,fca,11,20331-20367
84,libxml2,fca,11,131338-131340
85,libxml2,fca,11,283397-283399
86,libxml2,fca,11,38682-38686
87,libxml2,fca,11,295651-295675
88,libxml2,fca,11,41888-41897
89,libxml2,fca,11,114045-114053
