,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid20,126225,126230
2,2,fairfuzz-0-exid20,1067,1099
3,3,afl-0-exid20,119197,119205
5,5,afl-0-exid20,129605,129697
6,6,fairfuzz-0-exid20,127288,127299
7,7,afl-0-exid20,127313,128264
9,9,fairfuzz-0-exid20,242397,242419
12,12,afl-0-exid20,241781,242351
13,13,fairfuzz-0-exid20,240049,240068
14,14,afl-0-exid20,153200,153217
15,15,fairfuzz-0-exid20,282736,282743
16,16,afl-0-exid20,132253,132258
18,18,afl-0-exid20,129609,129613
19,19,fairfuzz-0-exid20,132249,132253
20,20,afl-0-exid20,131057,131070
21,21,fairfuzz-0-exid20,129621,129629
22,22,afl-0-exid20,132345,132352
23,23,fairfuzz-0-exid20,132352,133250
24,24,afl-0-exid20,282736,282743
25,25,fairfuzz-0-exid20,129613,129637
26,26,afl-0-exid20,132352,133250
27,27,fairfuzz-0-exid20,129621,129637
29,29,afl-0-exid20,129621,129637
30,30,afl-0-exid20,127327,128264
31,31,afl-0-exid20,281912,281920
32,32,fairfuzz-0-exid20,240074,240905
33,33,fairfuzz-0-exid20,132217,132224
34,34,fairfuzz-0-exid20,127299,127303
35,35,aflplusplus-0-exid20,119197,119205
36,36,aflplusplus-0-exid20,110418,110453
37,37,aflplusplus-0-exid20,281920,282721
38,38,fairfuzz-0-exid20,253822,254615
39,39,aflplusplus-0-exid20,132432,132436
40,40,aflplusplus-0-exid20,132253,132258
41,41,aflplusplus-0-exid20,110479,110498
42,42,aflfast-0-exid20,119369,119491
43,43,aflplusplus-0-exid20,132221,132224
44,44,fairfuzz-0-exid20,132352,132360
46,46,aflfast-0-exid20,131070,131089
47,47,aflplusplus-0-exid20,127288,127299
48,48,aflfast-0-exid20,132429,132432
49,49,fairfuzz-0-exid20,129629,129640
50,50,aflplusplus-0-exid20,253807,253811
51,51,aflfast-0-exid20,132249,132253
52,52,aflplusplus-0-exid20,129605,129697
53,53,aflplusplus-0-exid20,241781,242351
55,55,afl-0-exid20,127303,127327
56,56,aflplusplus-0-exid20,129621,129637
57,57,aflplusplus-0-exid20,129613,129637
58,58,aflfast-0-exid20,281912,281920
59,59,afl-0-exid20,153223,153787
60,60,aflfast-0-exid20,253811,254886
61,61,aflplusplus-0-exid20,127327,128264
62,62,aflfast-0-exid20,242397,242419
65,65,aflfast-0-exid20,153217,153787
66,66,aflfast-0-exid20,129629,129637
67,67,aflplusplus-0-exid20,254637,254886
68,68,aflplusplus-0-exid20,132352,133250
69,69,aflfast-0-exid20,132352,133250
70,70,aflfast-0-exid20,127303,127327
71,71,afl-0-exid20,128268,127327
72,72,aflfast-0-exid20,132360,133250
73,73,afl-0-exid20,115387,115397
75,75,aflfast-0-exid20,129613,129637
76,76,aflplusplus-0-exid20,241781,241787
77,77,aflfast-0-exid20,131191,131166
78,78,aflplusplus-0-exid20,131174,131199
79,79,afl-0-exid20,133237,133250
80,80,aflfast-0-exid20,241781,241787
81,81,afl-0-exid20,123476,123487
83,83,afl-0-exid20,131199,132217
85,85,afl-0-exid20,110493,110498
86,86,fairfuzz-0-exid20,123476,123487
88,88,fairfuzz-0-exid20,254611,254886
90,90,fairfuzz-0-exid20,132382,132395
91,91,aflplusplus-0-exid20,127303,127316
92,92,afl-0-exid20,1913,1930
93,93,fairfuzz-0-exid20,127303,127316
95,95,fairfuzz-0-exid20,128268,128279
96,96,fairfuzz-0-exid20,110479,110498
97,97,aflfast-0-exid20,129621,129637
100,100,fairfuzz-0-exid20,110537,110589
101,101,fairfuzz-0-exid20,111252,111256
104,104,aflplusplus-0-exid20,153223,153787
106,106,fairfuzz-0-exid20,253830,254611
110,110,fairfuzz-0-exid20,281935,281952
111,111,aflplusplus-0-exid20,132432,133237
112,112,aflfast-0-exid20,132368,133250
113,113,afl-0-exid20,242397,242407
114,114,aflplusplus-0-exid20,132360,133250
115,115,afl-0-exid20,131145,131155
117,117,aflplusplus-0-exid20,128268,127327
118,118,fairfuzz-0-exid20,132368,133250
120,120,fairfuzz-0-exid20,128334,127330
121,121,fairfuzz-0-exid20,128279,127327
122,122,fairfuzz-0-exid20,128301,127327
123,123,aflplusplus-0-exid20,129629,129637
124,124,fairfuzz-0-exid20,128323,127327
125,125,fairfuzz-0-exid20,128290,127327
128,128,afl-0-exid20,127316,127327
129,129,afl-0-exid20,128323,128334
130,130,afl-0-exid20,128279,127327
133,133,afl-0-exid20,132368,133250
134,134,aflplusplus-0-exid20,128290,128301
136,136,aflfast-0-exid20,132432,133237
137,137,afl-0-exid20,110627,110852
138,138,afl-0-exid20,253830,254611
139,139,aflfast-0-exid20,282725,282736
140,140,afl-0-exid20,253854,254611
141,141,afl-0-exid20,110534,110537
142,142,afl-0-exid20,132432,133237
144,144,afl-0-exid20,129629,129637
145,145,fairfuzz-0-exid20,131155,132217
146,146,fairfuzz-0-exid20,115192,115173
147,147,fairfuzz-0-exid20,242397,242407
150,150,fairfuzz-0-exid20,131106,131162
151,151,fairfuzz-0-exid20,131150,131155
155,155,fairfuzz-0-exid20,131110,131206
161,161,fairfuzz-0-exid20,131106,132184
162,162,afl-0-exid20,131668,131673
171,171,fairfuzz-0-exid20,131290,131305
172,172,afl-0-exid20,131110,131206
173,173,afl-0-exid20,131305,131258
174,174,afl-0-exid20,131150,131155
175,175,afl-0-exid20,131106,131162
180,180,aflplusplus-0-exid20,132368,133250
188,188,afl-0-exid20,245761,245777
190,190,fairfuzz-0-exid20,121384,121394
191,191,fairfuzz-0-exid20,131530,132184
192,192,aflfast-0-exid20,127316,127327
196,196,fairfuzz-0-exid20,131507,131534
199,199,fairfuzz-0-exid20,131365,131372
200,200,fairfuzz-0-exid20,1750,1755
203,203,fairfuzz-0-exid20,131560,131569
204,204,fairfuzz-0-exid20,131487,131502
208,208,afl-0-exid20,131342,131365
209,209,afl-0-exid20,131534,131564
210,210,afl-0-exid20,131507,131530
212,212,afl-0-exid20,131296,131305
214,214,afl-0-exid20,1761,1766
215,215,afl-0-exid20,131218,131530
218,218,fairfuzz-0-exid20,1356,1365
219,219,fairfuzz-0-exid20,244651,244658
220,220,fairfuzz-0-exid20,244763,244805
221,221,afl-0-exid20,996,1002
222,222,fairfuzz-0-exid20,243902,243907
224,224,fairfuzz-0-exid20,243890,243925
233,233,aflfast-0-exid20,128334,127330
235,235,fairfuzz-0-exid20,243907,243925
236,236,afl-0-exid20,131218,131225
237,237,afl-0-exid20,131428,131441
242,242,afl-0-exid20,131457,131476
243,243,afl-0-exid20,131353,131380
249,249,fairfuzz-0-exid20,4604,4607
251,251,afl-0-exid20,243890,243925
253,253,afl-0-exid20,244658,244663
254,254,afl-0-exid20,243911,243925
255,255,afl-0-exid20,104382,104398
256,256,afl-0-exid20,243907,243925
257,257,afl-0-exid20,244763,244805
261,261,afl-0-exid20,131457,131428
263,263,fairfuzz-0-exid20,244632,244641
264,264,afl-0-exid20,132027,132061
265,265,fairfuzz-0-exid20,392211,392220
268,268,afl-0-exid20,131867,131888
269,269,afl-0-exid20,131896,131903
273,273,afl-0-exid20,131521,131233
274,274,afl-0-exid20,244610,244632
275,275,afl-0-exid20,392211,392220
276,276,afl-0-exid20,131365,131383
277,277,fairfuzz-0-exid20,244632,244637
280,280,afl-0-exid20,131218,132184
281,281,fairfuzz-0-exid20,97661,97674
282,282,afl-0-exid20,3823,3848
283,283,afl-0-exid20,1740,1766
285,285,aflplusplus-0-exid20,128279,127327
286,286,fairfuzz-0-exid20,131372,131353
287,287,fairfuzz-0-exid20,131428,131457
