,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
74,3694,2867631589,mopt-0-exid1,mopt,782,4ddd6fcfd78fd178127aaf8a59aef422d2fbe175023ac3b9425abe39e1dc1724,crash,74,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
594,5777,1931934402,fairfuzz-0-exid1,fairfuzz,3382,2deb14bbb3d8267f0634e862f19ef1491b5cc8a1fc1dfa31c3a8303f086bb96a,crash,594,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
135,5777,1931934402,fairfuzz-0-exid1,fairfuzz,3382,2deb14bbb3d8267f0634e862f19ef1491b5cc8a1fc1dfa31c3a8303f086bb96a,crash,135,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
601,7157,4073413997,aflplusplus-0-exid1,aflplusplus,9038,744a46e81f2818942583704a54dcb80d4f40c07e6053ee3920636a199a5e7924,crash,601,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
282,7157,4073413997,aflplusplus-0-exid1,aflplusplus,9038,744a46e81f2818942583704a54dcb80d4f40c07e6053ee3920636a199a5e7924,crash,282,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
592,7703,3913011233,symcc-0-exid1,symcc,12937,aad0d0d9699efe330dfa8ccea2c09762c68cf42e19835fa81c5da7b180849797,crash,592,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
119,7703,3913011233,symcc-0-exid1,symcc,12937,aad0d0d9699efe330dfa8ccea2c09762c68cf42e19835fa81c5da7b180849797,crash,119,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
94,7735,2867631589,mopt-0-exid1,mopt,13349,d45b4810a85817e147843cded923b52c4ca8e18fc621976cba3338c0b3c7a30b,crash,94,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
547,7840,2867631589,mopt-0-exid1,mopt,14876,2f27f52dbca9f092382cbc7cede6c554d89e53cd3999a813e0b98e4ba8fc168a,crash,547,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
424,7936,3913011233,symcc-0-exid1,symcc,15901,b2368c9d59fe036b4db2d8969bbc7cd91d7f18b88e11f80628278ca1abfe5942,crash,424,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
112,7936,3913011233,symcc-0-exid1,symcc,15901,b2368c9d59fe036b4db2d8969bbc7cd91d7f18b88e11f80628278ca1abfe5942,crash,112,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
564,8469,1931934402,fairfuzz-0-exid1,fairfuzz,21955,591963089810e81f3c26355d8b60dd04653e919cb14b84fb003e5d4f71ca3b25,crash,564,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
305,8469,1931934402,fairfuzz-0-exid1,fairfuzz,21955,591963089810e81f3c26355d8b60dd04653e919cb14b84fb003e5d4f71ca3b25,crash,305,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
573,8759,3913011233,symcc-0-exid1,symcc,23859,d5173bf2a54b3884496d96b5e009208c9903d392309e79b3ed01915b4bbc7c04,crash,573,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
42,8789,2867631589,mopt-0-exid1,mopt,24121,acd05c6b5ad789c893059d3acf74a3f47a567e26519d1579ad78d7991c34bc85,crash,42,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
300,8999,3913011233,symcc-0-exid1,symcc,26884,bac63480610c93d56ae2c128adb89c9f1f9d83c107cc44f14dd1b8ff84e968fb,crash,300,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
374,9428,3913011233,symcc-0-exid1,symcc,34058,4e8d163960a6c26c84e3b44c94878cad6e60efc77aeba0c1123bef2be3095c2d,crash,374,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
593,9518,3913011233,symcc-0-exid1,symcc,35217,421735159370f9b6a91aef2b168fffa137ea596b62d113f58420e8482b2c654c,crash,593,SEGV,b6805236842427b48c7aaccd83dca7b7,ubsan
590,10973,2867631589,mopt-0-exid1,mopt,80097,3a433628e92888561b7c56933d4f1ad1cf9ef31d8729135c9dbe6ba354521c65,crash,590,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
