,benchmark,fuzzer_combination,expid,edge
0,readelf,fca,3,3683-3915
1,readelf,fca,3,3683-3733
2,readelf,fca,3,3060-3104
3,readelf,fca,3,3814-3915
4,readelf,fca,3,13269-13408
5,readelf,fca,3,3893-3900
6,readelf,fca,3,3889-3903
7,readelf,fca,3,3817-3886
8,readelf,fca,3,64996-65092
9,readelf,fca,3,3075-3079
10,readelf,fca,3,13286-13408
11,readelf,fca,3,64579-64587
12,readelf,fca,3,461-465
13,readelf,fca,3,13427-13437
14,readelf,fca,3,64996-65001
15,readelf,fca,3,64716-64760
16,readelf,fca,3,13431-13553
17,readelf,fca,3,491-495
18,readelf,fca,3,65029-65092
19,readelf,fca,3,5580-5585
20,readelf,fca,3,6261-8787
21,readelf,fca,3,4250-4260
22,readelf,fca,3,13599-13604
23,readelf,fca,3,17069-17260
24,readelf,fca,3,13575-13595
25,readelf,fca,3,4113-4123
26,readelf,fca,3,13286-13288
27,readelf,fca,3,13632-13635
28,readelf,fca,3,13614-13617
29,readelf,fca,3,6210-6218
30,readelf,fca,3,4113-4125
31,readelf,fca,3,13980-16221
32,readelf,fca,3,4104-4113
33,readelf,fca,3,4101-4113
34,readelf,fca,3,13614-13620
35,readelf,fca,3,14965-14974
36,readelf,fca,3,2577-2636
37,readelf,fca,3,13652-13684
38,readelf,fca,3,4080-4091
39,readelf,fca,3,4329-4333
40,readelf,fca,3,13652-13658
41,readelf,fca,3,13652-13852
42,readelf,fca,3,12877-12881
43,readelf,fca,3,13652-13774
44,readelf,fca,3,13614-13623
45,readelf,fca,3,13652-13696
46,readelf,fca,3,13652-13826
47,readelf,fca,3,3987-4091
48,readelf,fca,3,15148-15152
49,readelf,fca,3,14541-14559
50,readelf,fca,3,15126-15130
51,readelf,fca,3,12829-12833
52,readelf,fca,3,13916-13974
53,readelf,fca,3,13858-13974
54,readelf,fca,3,13652-13842
55,readelf,fca,3,15102-15130
56,readelf,fca,3,13660-13974
57,readelf,fca,3,13688-13974
58,readelf,fca,3,13114-13126
59,readelf,fca,3,14992-14996
60,readelf,fca,3,13652-13662
61,readelf,fca,3,13632-13639
62,readelf,fca,3,13784-13974
63,readelf,fca,3,13652-13736
64,readelf,fca,3,63665-63671
65,readelf,fca,3,13599-13575
66,readelf,fca,3,14956-14965
67,readelf,fca,3,15161-16221
68,readelf,fca,3,17073-17080
69,readelf,fca,3,14987-14992
70,readelf,fca,3,13614-13626
71,readelf,fca,3,15102-15111
72,readelf,fca,3,14974-14978
73,readelf,fca,3,13668-13974
74,readelf,fca,3,15173-16221
75,readelf,fca,3,15102-15121
76,readelf,fca,3,13652-13876
77,readelf,fca,3,13652-13932
78,readelf,fca,3,13652-13718
79,readelf,fca,3,15157-15211
80,readelf,fca,3,15157-15185
81,readelf,fca,3,13676-13974
82,readelf,fca,3,17050-17157
83,readelf,fca,3,13652-13918
84,readelf,fca,3,13652-13910
85,readelf,fca,3,13894-13974
86,readelf,fca,3,13804-13974
87,readelf,fca,3,13730-13974
88,readelf,fca,3,13652-13908
89,readelf,fca,3,15270-15293
90,readelf,fca,3,13988-14429
91,readelf,fca,3,13652-13974
92,readelf,fca,3,13940-13974
93,readelf,fca,3,15796-15799
94,readelf,fca,3,13924-13974
95,readelf,fca,3,14075-14081
96,readelf,fca,3,13652-13904
97,readelf,fca,3,13652-13670
98,readelf,fca,3,13652-13726
99,readelf,fca,3,4291-4300
100,readelf,fca,3,14235-14295
101,readelf,fca,3,22403-22423
102,readelf,fca,3,13710-13974
103,readelf,fca,3,14068-14075
104,readelf,fca,3,14245-14295
105,readelf,fca,3,13758-13974
106,readelf,fca,3,4300-4307
107,readelf,fca,3,13652-13700
108,readelf,fca,3,14270-14295
109,readelf,fca,3,14140-14150
