,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
1233,2407,2170175549,fairfuzz-0-exid1,fairfuzz,222,57fe53df3d83fdec15f7ecda054837134ca3d6d1169293b3c46ee5dbf99a93a0,crash,1233,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
278,2407,2170175549,fairfuzz-0-exid1,fairfuzz,222,57fe53df3d83fdec15f7ecda054837134ca3d6d1169293b3c46ee5dbf99a93a0,crash,278,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
96,4442,3186026834,mopt-0-exid1,mopt,1319,64e85b40933049ed8c158b89f5d22ea8723b47aa6ab6f60f13b26ee85d239002,crash,96,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
1248,4769,3186026834,mopt-0-exid1,mopt,1954,e33ddb5aea5159b2e591b9b1e5941ae5c5c1f51672d5f0f2a9ee7c4d77e4f919,crash,1248,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
34,4779,3186026834,mopt-0-exid1,mopt,1983,343dbf21c6099ca1ecf861d4310b2af919c8854566a3139a98d6b1a1722bff40,crash,34,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
1253,5438,4272750908,symcc-0-exid1,symcc,4009,d6d04747be173d468f52c0e167dc3c99fa45e5949802ffeffaa7a2fc45c8ba92,crash,1253,SEGV,dc932f8b8003795cf9d4cf9e58604b99,ubsan
585,5438,4272750908,symcc-0-exid1,symcc,4009,d6d04747be173d468f52c0e167dc3c99fa45e5949802ffeffaa7a2fc45c8ba92,crash,585,heap-use-after-free,9c74ce5d00fb534a6644db103f1bfe0b,asan
1060,6555,3186026834,mopt-0-exid1,mopt,7740,66767860df27e84ddffbda35c4af2776caa59af920d53b0730238e067f9d714e,crash,1060,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
468,6555,3186026834,mopt-0-exid1,mopt,7740,66767860df27e84ddffbda35c4af2776caa59af920d53b0730238e067f9d714e,crash,468,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
843,6607,3186026834,mopt-0-exid1,mopt,7854,a63250ec04fda51e44422787d87ab438f57ca96fead3358ddf325d2211ed9920,crash,843,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
751,6640,4272750908,symcc-0-exid1,symcc,7914,e621999145f1f3b308c903192c1d4939afda3927d5808362c199770eaa932901,crash,751,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
94,6640,4272750908,symcc-0-exid1,symcc,7914,e621999145f1f3b308c903192c1d4939afda3927d5808362c199770eaa932901,crash,94,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
780,6675,4272750908,symcc-0-exid1,symcc,8058,62c0f21d730f6b243adce4464b043177fcd8895afac7b2f34e10d77ba419bbdb,crash,780,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
760,7572,2170175549,fairfuzz-0-exid1,fairfuzz,10422,c066a7f9ec625b3c051540742c5b5f8e7d1ba5dd6e8fc6a5b1c2adbbf402b9de,crash,760,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
106,7572,2170175549,fairfuzz-0-exid1,fairfuzz,10422,c066a7f9ec625b3c051540742c5b5f8e7d1ba5dd6e8fc6a5b1c2adbbf402b9de,crash,106,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
973,7661,2170175549,fairfuzz-0-exid1,fairfuzz,10955,2ebb407c8b70a59782f578bc225ecc759c89b772886ec1846afc08df30635968,crash,973,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
640,8401,4272750908,symcc-0-exid1,symcc,16401,8c8bb38eb38e4f2662356e5227d1ca2b7b32f7886e6c9b42fe41fa83e4ee29d1,crash,640,heap-use-after-free,bf39470c4385d389d7814248ff4d17c1,asan
1240,8707,2170175549,fairfuzz-0-exid1,fairfuzz,19503,95101dd95caff30d4f49c94518212db91c67ed00e715fedaa3405074a0126ac2,crash,1240,SEGV,b6805236842427b48c7aaccd83dca7b7,ubsan
1205,9371,4272750908,symcc-0-exid1,symcc,27028,66b4e798a9e718497725f29a2b0cc473691a7bf525d2cd5bbf16521c7c214516,crash,1205,SEGV,2240f99b7364454196a6e7fac2028d2b,tsan
686,10064,1731433127,aflplusplus-0-exid1,aflplusplus,36299,202efd4599c65e115453c18223cb853c41a54c7b27298488c93b1d4d83546f3c,crash,686,SEGV,242466f34bd61f7c5b79a168dbd25c63,tsan
17,10064,1731433127,aflplusplus-0-exid1,aflplusplus,36299,202efd4599c65e115453c18223cb853c41a54c7b27298488c93b1d4d83546f3c,crash,17,heap-buffer-overflow,99fad7a3b490f7d3d7fc13b4db848e11,asan
1011,10065,1731433127,aflplusplus-0-exid1,aflplusplus,36299,3d20b45513920489c1379e9cf1365e025f4ab4857e2fce9589b41eaee85ab230,crash,1011,SEGV,ef18311e55235156d43317cf16f5eb92,tsan
