,benchmark,fuzzer_combination,expid,edge
0,objdump,fca,17,132249-132258
1,objdump,fca,17,253807-253811
2,objdump,fca,17,242397-242419
3,objdump,fca,17,153200-153217
4,objdump,fca,17,282736-282743
5,objdump,fca,17,132345-132352
6,objdump,fca,17,129613-129637
7,objdump,fca,17,132360-132368
8,objdump,fca,17,129613-129621
9,objdump,fca,17,132360-133250
10,objdump,fca,17,132453-132461
11,objdump,fca,17,132249-132253
12,objdump,fca,17,127303-127327
13,objdump,fca,17,120039-120042
14,objdump,fca,17,281912-281920
15,objdump,fca,17,110479-110498
16,objdump,fca,17,131657-131673
17,objdump,fca,17,132296-132299
18,objdump,fca,17,153217-153223
19,objdump,fca,17,127303-127316
20,objdump,fca,17,132432-133237
21,objdump,fca,17,282760-282764
22,objdump,fca,17,131668-131673
23,objdump,fca,17,242397-242407
24,objdump,fca,17,254611-254886
25,objdump,fca,17,129629-129637
26,objdump,fca,17,128268-127327
27,objdump,fca,17,128279-127327
28,objdump,fca,17,128334-127330
29,objdump,fca,17,128312-127327
30,objdump,fca,17,128290-127327
31,objdump,fca,17,128323-127327
32,objdump,fca,17,131202-132184
33,objdump,fca,17,119350-119495
34,objdump,fca,17,281952-282717
35,objdump,fca,17,131106-131119
36,objdump,fca,17,392096-392113
37,objdump,fca,17,244658-244663
38,objdump,fca,17,243570-243578
39,objdump,fca,17,131150-131155
40,objdump,fca,17,243486-243570
41,objdump,fca,17,240074-240079
42,objdump,fca,17,253830-254611
43,objdump,fca,17,243885-243890
44,objdump,fca,17,244663-244683
45,objdump,fca,17,131162-132184
46,objdump,fca,17,1679-1686
47,objdump,fca,17,131576-132164
48,objdump,fca,17,253861-253874
49,objdump,fca,17,131106-132184
50,objdump,fca,17,281978-281999
51,objdump,fca,17,131322-132207
52,objdump,fca,17,282756-282767
53,objdump,fca,17,110534-110537
54,objdump,fca,17,253925-254611
55,objdump,fca,17,117998-118023
56,objdump,fca,17,1002-1028
57,objdump,fca,17,244632-244637
58,objdump,fca,17,131487-131499
59,objdump,fca,17,131457-131476
60,objdump,fca,17,131342-131353
61,objdump,fca,17,121384-121394
62,objdump,fca,17,131225-131233
63,objdump,fca,17,131235-132217
64,objdump,fca,17,131530-132184
65,objdump,fca,17,131218-132184
66,objdump,fca,17,131218-131530
67,objdump,fca,17,244813-244818
68,objdump,fca,17,131391-131415
69,objdump,fca,17,131457-131428
70,objdump,fca,17,131441-131473
71,objdump,fca,17,131244-131258
72,objdump,fca,17,131502-131507
73,objdump,fca,17,1755-1761
74,objdump,fca,17,281999-282006
75,objdump,fca,17,131650-132164
76,objdump,fca,17,253908-253919
77,objdump,fca,17,281972-282717
78,objdump,fca,17,1740-1766
79,objdump,fca,17,132461-132466
80,objdump,fca,17,253956-254553
81,objdump,fca,17,4642-4652
82,objdump,fca,17,254096-254102
83,objdump,fca,17,254147-254165
84,objdump,fca,17,243902-243907
85,objdump,fca,17,276514-276560
86,objdump,fca,17,253932-253951
87,objdump,fca,17,254143-254147
88,objdump,fca,17,242652-242657
89,objdump,fca,17,253961-253964
90,objdump,fca,17,244632-244641
91,objdump,fca,17,244805-244831
92,objdump,fca,17,282006-282017
93,objdump,fca,17,244818-244822
94,objdump,fca,17,243817-243873
95,objdump,fca,17,108102-108111
96,objdump,fca,17,392211-392220
97,objdump,fca,17,104382-104398
98,objdump,fca,17,244822-244826
99,objdump,fca,17,254517-254524
100,objdump,fca,17,99973-100207
101,objdump,fca,17,104933-104961
102,objdump,fca,17,104315-104317
103,objdump,fca,17,248181-248188
104,objdump,fca,17,96363-96374
105,objdump,fca,17,100533-100546
106,objdump,fca,17,98974-98979
107,objdump,fca,17,100145-100156
108,objdump,fca,17,95838-95850
109,objdump,fca,17,106694-106709
110,objdump,fca,17,98390-98395
111,objdump,fca,17,101880-101896
112,objdump,fca,17,105397-105485
113,objdump,fca,17,3969-3978
114,objdump,fca,17,131592-131599
115,objdump,fca,17,4005-4091
116,objdump,fca,17,282054-282659
117,objdump,fca,17,99587-99641
118,objdump,fca,17,98223-98235
119,objdump,fca,17,282215-282224
120,objdump,fca,17,282030-282049
121,objdump,fca,17,282062-282659
122,objdump,fca,17,105359-105386
123,objdump,fca,17,96555-97804
124,objdump,fca,17,105314-105320
125,objdump,fca,17,107056-107062
126,objdump,fca,17,98792-99519
127,objdump,fca,17,108068-108071
128,objdump,fca,17,98994-99519
129,objdump,fca,17,95942-95956
130,objdump,fca,17,107102-107107
131,objdump,fca,17,96512-96558
132,objdump,fca,17,98338-98625
133,objdump,fca,17,101929-101963
134,objdump,fca,17,106842-106870
135,objdump,fca,17,104604-104619
136,objdump,fca,17,98247-98278
137,objdump,fca,17,132446-133245
138,objdump,fca,17,132436-133245
139,objdump,fca,17,132453-133237
140,objdump,fca,17,132466-132631
141,objdump,fca,17,102565-102578
142,objdump,fca,17,98338-98541
143,objdump,fca,17,98952-98984
144,objdump,fca,17,99388-99407
145,objdump,fca,17,5470-5435
146,objdump,fca,17,106754-106774
147,objdump,fca,17,104065-104082
148,objdump,fca,17,101999-102098
149,objdump,fca,17,99185-99212
150,objdump,fca,17,98511-98526
151,objdump,fca,17,97933-97951
152,objdump,fca,17,104113-104120
153,objdump,fca,17,96022-96045
154,objdump,fca,17,95981-96045
155,objdump,fca,17,106802-106984
156,objdump,fca,17,95988-96045
157,objdump,fca,17,102640-102728
158,objdump,fca,17,106856-106866
159,objdump,fca,17,98249-98278
160,objdump,fca,17,100252-100254
161,objdump,fca,17,101115-101125
162,objdump,fca,17,96096-96104
163,objdump,fca,17,96879-96906
164,objdump,fca,17,98622-99519
165,objdump,fca,17,98243-98278
166,objdump,fca,17,100507-100561
167,objdump,fca,17,101075-101149
168,objdump,fca,17,101115-101135
169,objdump,fca,17,98917-98923
170,objdump,fca,17,98233-98278
171,objdump,fca,17,98653-98720
172,objdump,fca,17,101580-101592
173,objdump,fca,17,101661-101677
174,objdump,fca,17,96200-96234
175,objdump,fca,17,96634-96834
176,objdump,fca,17,96576-96587
177,objdump,fca,17,96611-97804
178,objdump,fca,17,104541-104548
179,objdump,fca,17,99095-99112
180,objdump,fca,17,99587-99603
181,objdump,fca,17,101082-101091
182,objdump,fca,17,98338-98633
183,objdump,fca,17,106627-106632
184,objdump,fca,17,282234-282248
185,objdump,fca,17,282256-282266
186,objdump,fca,17,282453-282562
187,objdump,fca,17,97427-97454
188,objdump,fca,17,104933-104944
189,objdump,fca,17,107091-107097
190,objdump,fca,17,4043-4052
191,objdump,fca,17,100214-100258
192,objdump,fca,17,131225-131206
193,objdump,fca,17,131372-131353
194,objdump,fca,17,98241-98278
195,objdump,fca,17,109124-109138
196,objdump,fca,17,96805-96809
197,objdump,fca,17,105915-105925
198,objdump,fca,17,109178-109193
199,objdump,fca,17,101929-102051
200,objdump,fca,17,96658-97638
201,objdump,fca,17,105606-105638
202,objdump,fca,17,108024-108051
203,objdump,fca,17,102134-102192
204,objdump,fca,17,98338-98762
205,objdump,fca,17,105722-105731
206,objdump,fca,17,97091-97651
207,objdump,fca,17,254133-254137
208,objdump,fca,17,282238-282248
209,objdump,fca,17,282244-282248
210,objdump,fca,17,105906-105912
211,objdump,fca,17,95921-95924
212,objdump,fca,17,98762-99519
213,objdump,fca,17,105837-105886
214,objdump,fca,17,105664-105686
