,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
857,3518,1630089898,fairfuzz-0-exid21,fairfuzz,1064,f74b5991c27120f9683b28f45bef5a3e1b218d899eab11915c6502b1c665bc9d,crash,857,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2849,3518,1630089898,fairfuzz-0-exid21,fairfuzz,1064,f74b5991c27120f9683b28f45bef5a3e1b218d899eab11915c6502b1c665bc9d,crash,2849,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1008,4141,1630089898,fairfuzz-0-exid21,fairfuzz,1343,c57c530c29eaed58f9678f175a85ea76e56e9294152b80155f4ce8a00a513be1,crash,1008,SEGV,32792956b9c80ab5079b134198ca61b8,asan
2023,4141,1630089898,fairfuzz-0-exid21,fairfuzz,1343,c57c530c29eaed58f9678f175a85ea76e56e9294152b80155f4ce8a00a513be1,crash,2023,SEGV,5130600714e96c95bd2bccd69d07f496,msan
444,4146,1630089898,fairfuzz-0-exid21,fairfuzz,1347,76c3d550ba6d85fb9d2e104962163dace4826b19e59a03c330ed5835fac512af,crash,444,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1642,4146,1630089898,fairfuzz-0-exid21,fairfuzz,1347,76c3d550ba6d85fb9d2e104962163dace4826b19e59a03c330ed5835fac512af,crash,1642,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
1301,4324,3422309133,afl-0-exid21,afl,1406,f536417796c6ad3c382590e63c4db49f8c8c4dc0deb2e97718a6d9f9d4600073,crash,1301,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3159,4324,3422309133,afl-0-exid21,afl,1406,f536417796c6ad3c382590e63c4db49f8c8c4dc0deb2e97718a6d9f9d4600073,crash,3159,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2602,4332,3422309133,afl-0-exid21,afl,1414,d1c3f0c87b0d2719e5646d59056f71d261259cfed55fc2d993f28ba4f2d6cde4,crash,2602,SEGV,20342dca7c121d150537a553601f2cff,tsan
485,4332,3422309133,afl-0-exid21,afl,1414,d1c3f0c87b0d2719e5646d59056f71d261259cfed55fc2d993f28ba4f2d6cde4,crash,485,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1995,4849,3422309133,afl-0-exid21,afl,1590,adc72d738e05f3de8288f406da51e2acebfd72a37345a27aa84551368b80dc22,crash,1995,SEGV,404bda1b199064724efef5872299313a,msan
963,4849,3422309133,afl-0-exid21,afl,1590,adc72d738e05f3de8288f406da51e2acebfd72a37345a27aa84551368b80dc22,crash,963,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan
3042,5165,1630089898,fairfuzz-0-exid21,fairfuzz,1766,340a9fd8a063a23d80ffa0cb3fd43c6d689822e5c7091dce0697423eef1b6e4c,crash,3042,SEGV,070ba31683323066fe5594bc96ae71d1,tsan
1137,5165,1630089898,fairfuzz-0-exid21,fairfuzz,1766,340a9fd8a063a23d80ffa0cb3fd43c6d689822e5c7091dce0697423eef1b6e4c,crash,1137,SEGV,cc17b0041b6531a93c4bfa99cf98050a,asan
1567,5333,3422309133,afl-0-exid21,afl,1816,d1d7dc1d2fbf725aef335c04e318703f1e53e16c79f9e82a876aa82b1ef1f39e,crash,1567,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
333,5333,3422309133,afl-0-exid21,afl,1816,d1d7dc1d2fbf725aef335c04e318703f1e53e16c79f9e82a876aa82b1ef1f39e,crash,333,SEGV,e962321310000bd8f0df569f7feedb44,asan
1504,5334,3422309133,afl-0-exid21,afl,1817,64a696930b873b2f9dac02b581ce3d717f30e5531c668e16ebaa8e553edfd328,crash,1504,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
243,5334,3422309133,afl-0-exid21,afl,1817,64a696930b873b2f9dac02b581ce3d717f30e5531c668e16ebaa8e553edfd328,crash,243,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
460,5336,3422309133,afl-0-exid21,afl,1817,5b3c386313994fabf9102a2c5f720f02e8db8e317fbe851c9843d72129047106,crash,460,SEGV,85d525a5ed697ac02f7bf45f82035839,asan
1657,5336,3422309133,afl-0-exid21,afl,1817,5b3c386313994fabf9102a2c5f720f02e8db8e317fbe851c9843d72129047106,crash,1657,SEGV,b684b91573dd0c7ddc4935ec8f3ba6a3,msan
205,5384,3422309133,afl-0-exid21,afl,1830,e55b923700cf2cf8129912c16f203113505917c03e8f538d7914af32b4e62df5,crash,205,SEGV,32792956b9c80ab5079b134198ca61b8,asan
1477,5384,3422309133,afl-0-exid21,afl,1830,e55b923700cf2cf8129912c16f203113505917c03e8f538d7914af32b4e62df5,crash,1477,SEGV,5130600714e96c95bd2bccd69d07f496,msan
145,5664,1630089898,fairfuzz-0-exid21,fairfuzz,1989,3507d1786f8a3030339cf54f3c4f63face0a5dacf881b39d5ceed21779470065,crash,145,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
2357,5664,1630089898,fairfuzz-0-exid21,fairfuzz,1989,3507d1786f8a3030339cf54f3c4f63face0a5dacf881b39d5ceed21779470065,crash,2357,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
1793,5761,1630089898,fairfuzz-0-exid21,fairfuzz,2025,f0d2abfebc61a7619e73bf83ae6586e7884589a4239c9ff303505bdc42b453be,crash,1793,SEGV,404bda1b199064724efef5872299313a,msan
662,5761,1630089898,fairfuzz-0-exid21,fairfuzz,2025,f0d2abfebc61a7619e73bf83ae6586e7884589a4239c9ff303505bdc42b453be,crash,662,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan
1063,5976,1630089898,fairfuzz-0-exid21,fairfuzz,2146,6a37a83adfb8abbaa9183e882039bfa1929ffd69988ea96277831979aa915648,crash,1063,SEGV,5ae32016c91ba99ef4545e0f2a6c42dd,asan
