,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid3,119981,120034
4,4,mopt-0-exid3,72156,72162
5,5,symcc-0-exid3,7917,7922
31,31,aflplusplus-0-exid3,38459,38463
41,41,aflplusplus-0-exid3,4342,4359
43,43,aflplusplus-0-exid3,7130,7133
44,44,aflplusplus-0-exid3,53544,53546
45,45,aflplusplus-0-exid3,52469,52744
47,47,aflplusplus-0-exid3,26583,26608
48,48,aflplusplus-0-exid3,43621,43631
50,50,aflplusplus-0-exid3,26415,26564
51,51,aflplusplus-0-exid3,76140,76145
58,58,aflplusplus-0-exid3,24694,24778
59,59,aflplusplus-0-exid3,6716,6719
61,61,fairfuzz-0-exid3,110,118
62,62,symcc-0-exid3,118,194
63,63,aflplusplus-0-exid3,38601,38629
64,64,fairfuzz-0-exid3,50974,51002
65,65,symcc-0-exid3,38522,38570
67,67,fairfuzz-0-exid3,24974,24985
68,68,symcc-0-exid3,52051,52061
71,71,fairfuzz-0-exid3,43621,43631
72,72,aflplusplus-0-exid3,77593,77597
74,74,fairfuzz-0-exid3,52055,52061
78,78,aflplusplus-0-exid3,643,646
82,82,symcc-0-exid3,2819,2826
85,85,aflplusplus-0-exid3,117022,117039
87,87,aflplusplus-0-exid3,26496,26504
92,92,fairfuzz-0-exid3,94498,94526
93,93,aflplusplus-0-exid3,20487,20503
94,94,symcc-0-exid3,24974,24985
96,96,aflplusplus-0-exid3,119578,119685
98,98,fairfuzz-0-exid3,14296,14312
101,101,aflplusplus-0-exid3,117683,117686
103,103,fairfuzz-0-exid3,5418,5392
107,107,fairfuzz-0-exid3,38568,38570
108,108,aflplusplus-0-exid3,81596,81601
109,109,fairfuzz-0-exid3,2798,2819
112,112,symcc-0-exid3,43621,43631
115,115,symcc-0-exid3,26815,26817
116,116,aflplusplus-0-exid3,51988,51994
117,117,fairfuzz-0-exid3,119506,119528
119,119,aflplusplus-0-exid3,77459,77679
122,122,aflplusplus-0-exid3,53651,53659
125,125,aflplusplus-0-exid3,38539,38552
128,128,symcc-0-exid3,52406,52421
129,129,aflplusplus-0-exid3,2881,2894
130,130,symcc-0-exid3,52464,52469
131,131,aflplusplus-0-exid3,26471,26562
133,133,aflplusplus-0-exid3,52681,52697
135,135,aflplusplus-0-exid3,28105,28118
136,136,aflplusplus-0-exid3,77834,77839
137,137,symcc-0-exid3,7210,7213
141,141,fairfuzz-0-exid3,46611,46666
143,143,fairfuzz-0-exid3,94325,94347
145,145,fairfuzz-0-exid3,77323,77326
147,147,aflplusplus-0-exid3,52624,52744
148,148,aflplusplus-0-exid3,14461,14517
149,149,aflplusplus-0-exid3,52051,52061
150,150,aflplusplus-0-exid3,17971,17976
153,153,aflplusplus-0-exid3,119591,119685
156,156,aflplusplus-0-exid3,71905,71915
158,158,aflplusplus-0-exid3,19492,19514
159,159,aflplusplus-0-exid3,119506,119528
160,160,aflplusplus-0-exid3,29305,29312
166,166,symcc-0-exid3,24694,24778
174,174,aflplusplus-0-exid3,116656,116661
177,177,aflplusplus-0-exid3,118243,118265
178,178,aflplusplus-0-exid3,117202,117206
179,179,aflplusplus-0-exid3,126088,126160
180,180,mopt-0-exid3,52055,52061
181,181,aflplusplus-0-exid3,140469,140472
183,183,aflplusplus-0-exid3,118540,118555
185,185,aflplusplus-0-exid3,7819,7886
186,186,aflplusplus-0-exid3,78957,78959
187,187,aflplusplus-0-exid3,95277,95285
188,188,aflplusplus-0-exid3,120385,120391
189,189,aflplusplus-0-exid3,80315,80320
190,190,aflplusplus-0-exid3,77402,77412
192,192,aflplusplus-0-exid3,116920,116933
194,194,aflplusplus-0-exid3,116949,116971
195,195,mopt-0-exid3,38570,38572
196,196,aflplusplus-0-exid3,78998,79012
197,197,mopt-0-exid3,53521,53523
198,198,aflplusplus-0-exid3,52599,52630
200,200,aflplusplus-0-exid3,29243,29265
201,201,aflplusplus-0-exid3,52024,52188
202,202,mopt-0-exid3,25219,25256
204,204,aflplusplus-0-exid3,49752,49785
205,205,mopt-0-exid3,43621,43631
206,206,aflplusplus-0-exid3,94450,94454
207,207,mopt-0-exid3,24694,24778
209,209,mopt-0-exid3,24974,24985
210,210,aflplusplus-0-exid3,94309,94347
211,211,aflplusplus-0-exid3,5398,5418
213,213,mopt-0-exid3,52051,52061
215,215,fairfuzz-0-exid3,119352,119368
218,218,symcc-0-exid3,117688,117817
219,219,mopt-0-exid3,7114,7130
220,220,mopt-0-exid3,52018,52034
222,222,fairfuzz-0-exid3,27913,27930
226,226,fairfuzz-0-exid3,38463,38486
228,228,fairfuzz-0-exid3,38434,38457
229,229,mopt-0-exid3,26815,26817
232,232,fairfuzz-0-exid3,14461,14517
