,discovery_id,fuzzer,block_source,block_target
1,1,fairfuzz-0-exid20,988,999
2,2,afl-0-exid20,47359,47393
3,3,fairfuzz-0-exid20,60328,60337
4,4,afl-0-exid20,54492,54512
5,5,fairfuzz-0-exid20,9476,9567
6,6,afl-0-exid20,56873,56882
7,7,fairfuzz-0-exid20,56840,56894
8,8,afl-0-exid20,9476,9567
9,9,fairfuzz-0-exid20,420,425
10,10,afl-0-exid20,147,150
11,11,fairfuzz-0-exid20,150,839
12,12,afl-0-exid20,497,502
13,13,fairfuzz-0-exid20,12703,12725
14,14,afl-0-exid20,445,455
15,15,fairfuzz-0-exid20,12751,12765
16,16,afl-0-exid20,48326,48336
17,17,fairfuzz-0-exid20,105,132
18,18,afl-0-exid20,26818,26831
19,19,fairfuzz-0-exid20,46695,46667
21,21,fairfuzz-0-exid20,26818,26831
22,22,afl-0-exid20,12729,12768
23,23,fairfuzz-0-exid20,58194,58198
25,25,fairfuzz-0-exid20,5142,5153
27,27,fairfuzz-0-exid20,5,27
28,28,afl-0-exid20,132,845
29,29,fairfuzz-0-exid20,12751,12758
30,30,afl-0-exid20,48876,48910
32,32,afl-0-exid20,5199,5203
33,33,fairfuzz-0-exid20,51433,51444
35,35,fairfuzz-0-exid20,5096,5103
36,36,afl-0-exid20,57955,57967
37,37,fairfuzz-0-exid20,49160,49166
38,38,aflplusplus-0-exid20,40430,40448
40,40,fairfuzz-0-exid20,46505,46510
41,41,aflplusplus-0-exid20,28286,28299
44,44,aflplusplus-0-exid20,10220,10237
45,45,afl-0-exid20,46845,46850
47,47,aflplusplus-0-exid20,56847,56856
48,48,afl-0-exid20,46700,46703
49,49,fairfuzz-0-exid20,46582,46589
50,50,aflplusplus-0-exid20,150,839
52,52,fairfuzz-0-exid20,5277,5284
53,53,aflplusplus-0-exid20,402,415
54,54,afl-0-exid20,48966,48973
56,56,aflplusplus-0-exid20,532,836
57,57,afl-0-exid20,5146,5181
58,58,fairfuzz-0-exid20,26447,26457
59,59,aflplusplus-0-exid20,12113,12116
61,61,fairfuzz-0-exid20,652,672
62,62,aflplusplus-0-exid20,12758,12765
63,63,afl-0-exid20,49160,49166
64,64,fairfuzz-0-exid20,48124,48140
66,66,aflfast-0-exid20,28734,28752
67,67,afl-0-exid20,46749,46773
68,68,fairfuzz-0-exid20,48406,48422
